Security,LT02TRUU Index,
4/15/2014,329.84,329.84
4/14/2014,330.07,330.07
4/11/2014,330.4,330.4
4/10/2014,330.28,330.28
4/9/2014,329.59,329.59
4/8/2014,329.11,329.11
4/7/2014,329.04,329.04
4/4/2014,328.64,328.64
4/3/2014,327.7,327.7
4/2/2014,327.66,327.66
4/1/2014,328.28,328.28
3/31/2014,328.36,328.36
3/28/2014,328.14,328.14
3/27/2014,328.51,328.51
3/26/2014,328.55,328.55
3/25/2014,328.02,328.02
3/24/2014,327.81,327.81
3/21/2014,328.05,328.05
3/20/2014,328.16,328.16
3/19/2014,328.35,328.35
3/18/2014,330.13,330.13
3/17/2014,329.84,329.84
3/14/2014,330.3,330.3
3/13/2014,330.36,330.36
3/12/2014,329.62,329.62
3/11/2014,329.33,329.33
3/10/2014,329.16,329.16
3/7/2014,328.99,328.99
3/6/2014,329.82,329.82
3/5/2014,330.2,330.2
3/4/2014,330.25,330.25
3/3/2014,330.97,330.97
2/28/2014,330.41,330.41
2/27/2014,330.68,330.68
2/26/2014,330.44,330.44
2/25/2014,330.13,330.13
2/24/2014,329.67,329.67
2/21/2014,329.84,329.84
2/20/2014,329.69,329.69
2/19/2014,330.01,330.01
2/18/2014,330.39,330.39
2/14/2014,329.78,329.78
2/13/2014,329.98,329.98
2/12/2014,329.25,329.25
2/11/2014,329.71,329.71
2/10/2014,330.25,330.25
2/7/2014,330.34,330.34
2/6/2014,329.75,329.75
2/5/2014,330.03,330.03
2/4/2014,330.32,330.32
2/3/2014,330.53,330.53
1/31/2014,329.68,329.68
1/30/2014,329.39,329.39
1/29/2014,329.58,329.58
1/28/2014,328.91,328.91
1/27/2014,328.53,328.53
1/24/2014,328.74,328.74
1/23/2014,328.44,328.44
1/22/2014,327.27,327.27
1/21/2014,327.88,327.88
1/17/2014,327.92,327.92
1/16/2014,327.83,327.83
1/15/2014,327.5,327.5
1/14/2014,327.84,327.84
1/13/2014,328.49,328.49
1/10/2014,328.02,328.02
1/9/2014,326.66,326.66
1/8/2014,326.54,326.54
1/7/2014,327.58,327.58
1/6/2014,327.37,327.37
1/3/2014,327.05,327.05
1/2/2014,327.23,327.23
12/31/2013,326.96,326.96
12/30/2013,327.19,327.19
12/27/2013,326.8,326.8
12/26/2013,326.77,326.77
12/24/2013,326.76,326.76
12/23/2013,327.3,327.3
12/20/2013,327.54,327.54
12/19/2013,327.91,327.91
12/18/2013,328.87,328.87
12/17/2013,328.94,328.94
12/16/2013,328.53,328.53
12/13/2013,328.47,328.47
12/12/2013,328.46,328.46
12/11/2013,328.98,328.98
12/10/2013,329.36,329.36
12/9/2013,328.87,328.87
12/6/2013,328.8,328.8
12/5/2013,329.13,329.13
12/4/2013,329.44,329.44
12/3/2013,329.95,329.95
12/2/2013,329.64,329.64
11/29/2013,330.15,330.15
11/27/2013,330.16,330.16
11/26/2013,330.39,330.39
11/25/2013,329.98,329.98
11/22/2013,329.85,329.85
11/21/2013,329.84,329.84
11/20/2013,329.79,329.79
11/19/2013,329.68,329.68
11/18/2013,330.05,330.05
11/15/2013,329.71,329.71
11/14/2013,329.81,329.81
11/13/2013,329.14,329.14
11/12/2013,328.53,328.53
11/8/2013,328.86,328.86
11/7/2013,329.87,329.87
11/6/2013,329.62,329.62
11/5/2013,329.11,329.11
11/4/2013,329.34,329.34
11/1/2013,329.08,329.08
10/31/2013,329.62,329.62
10/30/2013,329.54,329.54
10/29/2013,329.7,329.7
10/28/2013,329.56,329.56
10/25/2013,329.5,329.5
10/24/2013,329.25,329.25
10/23/2013,329.51,329.51
10/22/2013,329.46,329.46
10/21/2013,328.71,328.71
10/18/2013,328.84,328.84
10/17/2013,329.02,329.02
10/16/2013,328.3,328.3
10/15/2013,327.87,327.87
10/11/2013,327.93,327.93
10/10/2013,327.68,327.68
10/9/2013,327.75,327.75
10/8/2013,327.6,327.6
10/7/2013,327.92,327.92
10/4/2013,327.92,327.92
10/3/2013,328.39,328.39
10/2/2013,328.15,328.15
10/1/2013,327.76,327.76
9/30/2013,328.1,328.1
9/27/2013,327.94,327.94
9/26/2013,327.58,327.58
9/25/2013,327.76,327.76
9/24/2013,327.41,327.41
9/23/2013,326.97,326.97
9/20/2013,326.79,326.79
9/19/2013,326.8,326.8
9/18/2013,327.21,327.21
9/17/2013,325.28,325.28
9/16/2013,324.99,324.99
9/13/2013,324.12,324.12
9/12/2013,324.12,324.12
9/11/2013,324.07,324.07
9/10/2013,323.46,323.46
9/9/2013,324.08,324.08
9/6/2013,323.27,323.27
9/5/2013,322.51,322.51
9/4/2013,323.62,323.62
9/3/2013,324.46,324.46
8/30/2013,325.16,325.16
8/29/2013,325.17,325.17
8/28/2013,324.95,324.95
8/27/2013,325.51,325.51
8/26/2013,324.8,324.8
8/23/2013,324.45,324.45
8/22/2013,324,324
8/21/2013,324.9,324.9
8/20/2013,325.53,325.53
8/19/2013,324.86,324.86
8/16/2013,325.24,325.24
8/15/2013,325.8,325.8
8/14/2013,326.26,326.26
8/13/2013,326.18,326.18
8/12/2013,327.2,327.2
8/9/2013,327.29,327.29
8/8/2013,327.31,327.31
8/7/2013,327.2,327.2
8/6/2013,327,327
8/5/2013,327.02,327.02
8/2/2013,327.28,327.28
8/1/2013,325.87,325.87
7/31/2013,326.93,326.93
7/30/2013,326.87,326.87
7/29/2013,326.97,326.97
7/26/2013,327.07,327.07
7/25/2013,326.41,326.41
7/24/2013,326.46,326.46
7/23/2013,327.07,327.07
7/22/2013,327.2,327.2
7/19/2013,327.19,327.19
7/18/2013,326.87,326.87
7/17/2013,327.02,327.02
7/16/2013,326.43,326.43
7/15/2013,326.16,326.16
7/12/2013,325.69,325.69
7/11/2013,326.09,326.09
7/10/2013,324.83,324.83
7/9/2013,325.05,325.05
7/8/2013,324.87,324.87
7/5/2013,323.83,323.83
7/3/2013,325.63,325.63
7/2/2013,326.03,326.03
7/1/2013,325.85,325.85
6/28/2013,325.86,325.86
6/27/2013,325.81,325.81
6/26/2013,325.07,325.07
6/25/2013,324.57,324.57
6/24/2013,324.87,324.87
6/21/2013,325.25,325.25
6/20/2013,326.31,326.31
6/19/2013,327.09,327.09
6/18/2013,328.92,328.92
6/17/2013,328.92,328.92
6/14/2013,329.07,329.07
6/13/2013,328.16,328.16
6/12/2013,327.71,327.71
6/11/2013,328.01,328.01
6/10/2013,327.95,327.95
6/7/2013,328.34,328.34
6/6/2013,329.18,329.18
6/5/2013,329.02,329.02
6/4/2013,328.82,328.82
6/3/2013,328.94,328.94
5/31/2013,328.68,328.68
5/30/2013,329.04,329.04
5/29/2013,328.99,328.99
5/28/2013,329.08,329.08
5/24/2013,330.11,330.11
5/23/2013,330.1,330.1
5/22/2013,330.12,330.12
5/21/2013,330.73,330.73
5/20/2013,330.61,330.61
5/17/2013,330.62,330.62
5/16/2013,331.22,331.22
5/15/2013,330.64,330.64
5/14/2013,330.53,330.53
5/13/2013,330.71,330.71
5/10/2013,330.76,330.76
5/9/2013,331.46,331.46
5/8/2013,331.53,331.53
5/7/2013,331.43,331.43
5/6/2013,331.49,331.49
5/3/2013,331.63,331.63
5/2/2013,332.44,332.44
5/1/2013,332.36,332.36
4/30/2013,332.13,332.13
4/29/2013,332.1,332.1
4/26/2013,332.02,332.02
4/25/2013,331.72,331.72
4/24/2013,331.75,331.75
4/23/2013,331.67,331.67
4/22/2013,331.7,331.7
4/19/2013,331.52,331.52
4/18/2013,331.65,331.65
4/17/2013,331.65,331.65
4/16/2013,331.62,331.62
4/15/2013,331.73,331.73
4/12/2013,331.65,331.65
4/11/2013,331.33,331.33
4/10/2013,331.22,331.22
4/9/2013,331.56,331.56
4/8/2013,331.57,331.57
4/5/2013,331.77,331.77
4/4/2013,331.69,331.69
4/3/2013,331.33,331.33
4/2/2013,330.87,330.87
4/1/2013,330.98,330.98
3/29/2013,330.82,330.82
3/28/2013,330.82,330.82
3/27/2013,330.91,330.91
3/26/2013,330.53,330.53
3/25/2013,330.41,330.41
3/22/2013,330.32,330.32
3/21/2013,330.29,330.29
3/20/2013,330.36,330.36
3/19/2013,330.47,330.47
3/18/2013,330.15,330.15
3/15/2013,329.86,329.86
3/14/2013,329.44,329.44
3/13/2013,329.48,329.48
3/12/2013,329.5,329.5
3/11/2013,329.26,329.26
3/8/2013,329.22,329.22
3/7/2013,329.66,329.66
3/6/2013,330.11,330.11
3/5/2013,330.45,330.45
3/4/2013,330.59,330.59
3/1/2013,330.69,330.69
2/28/2013,330.51,330.51
2/27/2013,330.36,330.36
2/26/2013,330.36,330.36
2/25/2013,330.23,330.23
2/22/2013,329.65,329.65
2/21/2013,329.57,329.57
2/20/2013,329.23,329.23
2/19/2013,329.07,329.07
2/15/2013,329.2,329.2
2/14/2013,329.29,329.29
2/13/2013,328.84,328.84
2/12/2013,329.18,329.18
2/11/2013,329.5,329.5
2/8/2013,329.56,329.56
2/7/2013,329.63,329.63
2/6/2013,329.54,329.54
2/5/2013,329.12,329.12
2/4/2013,329.44,329.44
2/1/2013,329.01,329.01
1/31/2013,329.01,329.01
1/30/2013,328.87,328.87
1/29/2013,328.8,328.8
1/28/2013,328.74,328.74
1/25/2013,328.99,328.99
1/24/2013,329.93,329.93
1/23/2013,330,330
1/22/2013,330,330
1/18/2013,329.78,329.78
1/17/2013,329.57,329.57
1/16/2013,330.05,330.05
1/15/2013,330,330
1/14/2013,329.77,329.77
1/11/2013,329.61,329.61
1/10/2013,329.53,329.53
1/9/2013,329.83,329.83
1/8/2013,329.5,329.5
1/7/2013,329.18,329.18
1/4/2013,329.09,329.09
1/3/2013,329.25,329.25
1/2/2013,329.71,329.71
12/31/2012,330.12,330.12
12/28/2012,330.07,330.07
12/27/2012,330.02,330.02
12/26/2012,329.59,329.59
12/24/2012,329.47,329.47
12/21/2012,329.65,329.65
12/20/2012,329.45,329.45
12/19/2012,329.47,329.47
12/18/2012,329.27,329.27
12/17/2012,329.74,329.74
12/14/2012,330.1,330.1
12/13/2012,330.09,330.09
12/12/2012,330.48,330.48
12/11/2012,330.58,330.58
12/10/2012,330.76,330.76
12/7/2012,330.63,330.63
12/6/2012,330.88,330.88
12/5/2012,330.83,330.83
12/4/2012,330.65,330.65
12/3/2012,330.58,330.58
11/30/2012,330.69,330.69
11/29/2012,330.5,330.5
11/28/2012,330.44,330.44
11/27/2012,330.16,330.16
11/26/2012,329.97,329.97
11/23/2012,329.71,329.71
11/21/2012,329.79,329.79
11/20/2012,330.09,330.09
11/19/2012,330.36,330.36
11/16/2012,330.56,330.56
11/15/2012,330.44,330.44
11/14/2012,330.42,330.42
11/13/2012,330.41,330.41
11/9/2012,330.15,330.15
11/8/2012,330.14,330.14
11/7/2012,329.93,329.93
11/6/2012,328.99,328.99
11/5/2012,329.55,329.55
11/2/2012,329.18,329.18
11/1/2012,329.21,329.21
10/31/2012,329.31,329.31
10/29/2012,329,329
10/26/2012,328.77,328.77
10/25/2012,328.19,328.19
10/24/2012,328.82,328.82
10/23/2012,328.68,328.68
10/22/2012,328.44,328.44
10/19/2012,328.71,328.71
10/18/2012,328.47,328.47
10/17/2012,328.55,328.55
10/16/2012,329.44,329.44
10/15/2012,329.77,329.77
10/12/2012,329.68,329.68
10/11/2012,329.7,329.7
10/10/2012,329.7,329.7
10/9/2012,329.68,329.68
10/5/2012,329.61,329.61
10/4/2012,330.13,330.13
10/3/2012,330.35,330.35
10/2/2012,330.23,330.23
10/1/2012,330.16,330.16
9/28/2012,330.07,330.07
9/27/2012,329.91,329.91
9/26/2012,329.97,329.97
9/25/2012,329.61,329.61
9/24/2012,329.52,329.52
9/21/2012,329.36,329.36
9/20/2012,329.15,329.15
9/19/2012,329.2,329.2
9/18/2012,329.12,329.12
9/17/2012,328.93,328.93
9/14/2012,328.92,328.92
9/13/2012,329.62,329.62
9/12/2012,329.16,329.16
9/11/2012,329.44,329.44
9/10/2012,329.46,329.46
9/7/2012,329.61,329.61
9/6/2012,329.22,329.22
9/5/2012,329.88,329.88
9/4/2012,329.87,329.87
8/31/2012,330.1,330.1
8/30/2012,329.42,329.42
8/29/2012,329,329
8/28/2012,329.07,329.07
8/27/2012,329,329
8/24/2012,328.73,328.73
8/23/2012,328.94,328.94
8/22/2012,328.68,328.68
8/21/2012,327.79,327.79
8/20/2012,327.75,327.75
8/17/2012,327.63,327.63
8/16/2012,327.47,327.47
8/15/2012,327.71,327.71
8/14/2012,328.21,328.21
8/13/2012,328.66,328.66
8/10/2012,328.68,328.68
8/9/2012,328.33,328.33
8/8/2012,328.36,328.36
8/7/2012,328.56,328.56
8/6/2012,329.22,329.22
8/3/2012,328.86,328.86
8/2/2012,329.55,329.55
8/1/2012,329.2,329.2
7/31/2012,329.73,329.73
7/30/2012,329.45,329.45
7/27/2012,328.88,328.88
7/26/2012,329.75,329.75
7/25/2012,329.91,329.91
7/24/2012,329.93,329.93
7/23/2012,329.82,329.82
7/20/2012,329.55,329.55
7/19/2012,329.2,329.2
7/18/2012,329.34,329.34
7/17/2012,329.02,329.02
7/16/2012,329.25,329.25
7/13/2012,328.75,328.75
7/12/2012,328.75,328.75
7/11/2012,328.69,328.69
7/10/2012,328.77,328.77
7/9/2012,328.74,328.74
7/6/2012,328.53,328.53
7/5/2012,328.18,328.18
7/3/2012,327.88,327.88
7/2/2012,328.24,328.24
6/29/2012,327.54,327.54
6/28/2012,327.92,327.92
6/27/2012,327.54,327.54
6/26/2012,327.49,327.49
6/25/2012,327.66,327.66
6/22/2012,327.12,327.12
6/21/2012,327.41,327.41
6/20/2012,327.17,327.17
6/19/2012,327.66,327.66
6/18/2012,327.85,327.85
6/15/2012,327.87,327.87
6/14/2012,327.41,327.41
6/13/2012,327.52,327.52
6/12/2012,327.11,327.11
6/11/2012,327.74,327.74
6/8/2012,327.48,327.48
6/7/2012,327.47,327.47
6/6/2012,327.33,327.33
6/5/2012,327.92,327.92
6/4/2012,327.79,327.79
6/1/2012,328.45,328.45
5/31/2012,328.01,328.01
5/30/2012,327.77,327.77
5/29/2012,326.98,326.98
5/25/2012,326.95,326.95
5/24/2012,326.89,326.89
5/23/2012,327.22,327.22
5/22/2012,326.82,326.82
5/21/2012,327.13,327.13
5/18/2012,327.15,327.15
5/17/2012,327.24,327.24
5/16/2012,327.23,327.23
5/15/2012,327.32,327.32
5/14/2012,327.5,327.5
5/11/2012,327.23,327.23
5/10/2012,327.01,327.01
5/9/2012,327.12,327.12
5/8/2012,327.11,327.11
5/7/2012,326.92,326.92
5/4/2012,326.86,326.86
5/3/2012,326.52,326.52
5/2/2012,326.48,326.48
5/1/2012,326.31,326.31
4/30/2012,326.59,326.59
4/27/2012,326.42,326.42
4/26/2012,326.32,326.32
4/25/2012,326.05,326.05
4/24/2012,326.07,326.07
4/23/2012,326.31,326.31
4/20/2012,325.91,325.91
4/19/2012,326.05,326.05
4/18/2012,325.9,325.9
4/17/2012,325.73,325.73
4/16/2012,325.97,325.97
4/13/2012,325.76,325.76
4/12/2012,325.38,325.38
4/11/2012,325.47,325.47
4/10/2012,325.72,325.72
4/9/2012,325.16,325.16
4/6/2012,325.09,325.09
4/5/2012,324.01,324.01
4/4/2012,323.54,323.54
4/3/2012,322.93,322.93
4/2/2012,323.88,323.88
3/30/2012,323.61,323.61
3/29/2012,323.93,323.93
3/28/2012,323.54,323.54
3/27/2012,323.63,323.63
3/26/2012,322.93,322.93
3/23/2012,322.82,322.82
3/22/2012,322.51,322.51
3/21/2012,322.18,322.18
3/20/2012,321.48,321.48
3/19/2012,321.64,321.64
3/16/2012,322.38,322.38
3/15/2012,322.58,322.58
3/14/2012,322.31,322.31
3/13/2012,323.9,323.9
3/12/2012,324.62,324.62
3/9/2012,324.69,324.69
3/8/2012,324.97,324.97
3/7/2012,325.29,325.29
3/6/2012,325.64,325.64
3/5/2012,325.09,325.09
3/2/2012,325.4,325.4
3/1/2012,324.8,324.8
2/29/2012,325.02,325.02
2/28/2012,325.42,325.42
2/27/2012,325.36,325.36
2/24/2012,324.8,324.8
2/23/2012,325.03,325.03
2/22/2012,325.05,325.05
2/21/2012,324.58,324.58
2/17/2012,324.95,324.95
2/16/2012,325.01,325.01
2/15/2012,325.79,325.79
2/14/2012,325.61,325.61
2/13/2012,325.36,325.36
2/10/2012,325.72,325.72
2/9/2012,325.2,325.2
2/8/2012,325.67,325.67
2/7/2012,325.81,325.81
2/6/2012,326.37,326.37
2/3/2012,325.99,325.99
2/2/2012,326.77,326.77
2/1/2012,326.64,326.64
1/31/2012,326.79,326.79
1/30/2012,326.58,326.58
1/27/2012,326.36,326.36
1/26/2012,326.26,326.26
1/25/2012,325.69,325.69
1/24/2012,324.63,324.63
1/23/2012,324.51,324.51
1/20/2012,324.62,324.62
1/19/2012,325.03,325.03
1/18/2012,325.45,325.45
1/17/2012,325.72,325.72
1/13/2012,325.59,325.59
1/12/2012,325.08,325.08
1/11/2012,325.25,325.25
1/10/2012,324.83,324.83
1/9/2012,324.9,324.9
1/6/2012,324.67,324.67
1/5/2012,324.45,324.45
1/4/2012,324.3,324.3
1/3/2012,324.31,324.31
12/30/2011,324.77,324.77
12/29/2011,324.36,324.36
12/28/2011,324.15,324.15
12/27/2011,323.46,323.46
12/23/2011,323.24,323.24
12/22/2011,324.05,324.05
12/21/2011,324.17,324.17
12/20/2011,324.56,324.56
12/19/2011,325.12,325.12
12/16/2011,325.05,325.05
12/15/2011,324.69,324.69
12/14/2011,324.75,324.75
12/13/2011,324.79,324.79
12/12/2011,324.7,324.7
12/9/2011,324.41,324.41
12/8/2011,324.88,324.88
12/7/2011,324.44,324.44
12/6/2011,323.72,323.72
12/5/2011,323.82,323.82
12/2/2011,323.84,323.84
12/1/2011,323.36,323.36
11/30/2011,323.53,323.53
11/29/2011,323.7,323.7
11/28/2011,323.86,323.86
11/25/2011,323.59,323.59
11/23/2011,324.06,324.06
11/22/2011,323.78,323.78
11/21/2011,323.5,323.5
11/18/2011,323.29,323.29
11/17/2011,323.91,323.91
11/16/2011,323.65,323.65
11/15/2011,323.56,323.56
11/14/2011,323.72,323.72
11/10/2011,323.55,323.55
11/9/2011,324.03,324.03
11/8/2011,323.47,323.47
11/7/2011,323.9,323.9
11/4/2011,323.8,323.8
11/3/2011,323.53,323.53
11/2/2011,323.77,323.77
11/1/2011,323.6,323.6
10/31/2011,322.62,322.62
10/28/2011,321.38,321.38
10/27/2011,320.58,320.58
10/26/2011,321.68,321.68
10/25/2011,322.33,322.33
10/24/2011,321.42,321.42
10/21/2011,321.68,321.68
10/20/2011,321.66,321.66
10/19/2011,321.81,321.81
10/18/2011,321.82,321.82
10/17/2011,321.54,321.54
10/14/2011,321.01,321.01
10/13/2011,321.06,321.06
10/12/2011,320.36,320.36
10/11/2011,320.58,320.58
10/7/2011,321.16,321.16
10/6/2011,321.91,321.91
10/5/2011,322.37,322.37
10/4/2011,323.07,323.07
10/3/2011,323.28,323.28
9/30/2011,322.23,322.23
9/29/2011,322.28,322.28
9/28/2011,322.18,322.18
9/27/2011,322.07,322.07
9/26/2011,322.71,322.71
9/23/2011,323.24,323.24
9/22/2011,324.1,324.1
9/21/2011,323.42,323.42
9/20/2011,323.75,323.75
9/19/2011,323.88,323.88
9/16/2011,322.82,322.82
9/15/2011,322.6,322.6
9/14/2011,322.96,322.96
9/13/2011,323.1,323.1
9/12/2011,323.42,323.42
9/9/2011,323.94,323.94
9/8/2011,323.36,323.36
9/7/2011,322.98,322.98
9/6/2011,323.22,323.22
9/2/2011,323.3,323.3
9/1/2011,323.09,323.09
8/31/2011,322.61,322.61
8/30/2011,322.75,322.75
8/29/2011,322.09,322.09
8/26/2011,322.51,322.51
8/25/2011,322.1,322.1
8/24/2011,321.44,321.44
8/23/2011,322.09,322.09
8/22/2011,322.2,322.2
8/19/2011,322.43,322.43
8/18/2011,322.58,322.58
8/17/2011,322.47,322.47
8/16/2011,322.29,322.29
8/15/2011,321.74,321.74
8/12/2011,322.08,322.08
8/11/2011,321.63,321.63
8/10/2011,322.3,322.3
8/9/2011,322.3,322.3
8/8/2011,320.66,320.66
8/5/2011,319.12,319.12
8/4/2011,320.36,320.36
8/3/2011,319.27,319.27
8/2/2011,319.51,319.51
8/1/2011,318.67,318.67
7/29/2011,318.14,318.14
7/28/2011,316.44,316.44
7/27/2011,316.03,316.03
7/26/2011,316.53,316.53
7/25/2011,316,316
7/22/2011,316.13,316.13
7/21/2011,315.82,315.82
7/20/2011,316.54,316.54
7/19/2011,316.83,316.83
7/18/2011,316.99,316.99
7/15/2011,316.8,316.8
7/14/2011,316.28,316.28
7/13/2011,316.76,316.76
7/12/2011,316.53,316.53
7/11/2011,316.5,316.5
7/8/2011,315.4,315.4
7/7/2011,313.52,313.52
7/6/2011,314.56,314.56
7/5/2011,314.01,314.01
7/1/2011,312.76,312.76
6/30/2011,313.28,313.28
6/29/2011,313.9,313.9
6/28/2011,314.32,314.32
6/27/2011,316.05,316.05
6/24/2011,316.62,316.62
6/23/2011,315.96,315.96
6/22/2011,314.92,314.92
6/21/2011,314.86,314.86
6/20/2011,314.94,314.94
6/17/2011,315.02,315.02
6/16/2011,315.29,315.29
6/15/2011,314.85,314.85
6/14/2011,313.34,313.34
6/13/2011,314.39,314.39
6/10/2011,314.56,314.56
6/9/2011,314.34,314.34
6/8/2011,315.1,315.1
6/7/2011,314.29,314.29
6/6/2011,314.16,314.16
6/3/2011,314,314
6/2/2011,313.54,313.54
6/1/2011,314.03,314.03
5/31/2011,313.2,313.2
5/27/2011,312.8,312.8
5/26/2011,312.74,312.74
5/25/2011,311.78,311.78
5/24/2011,311.55,311.55
5/23/2011,311.52,311.52
5/20/2011,311.34,311.34
5/19/2011,311.06,311.06
5/18/2011,310.81,310.81
5/17/2011,311.45,311.45
5/16/2011,311.21,311.21
5/13/2011,310.68,310.68
5/12/2011,310.34,310.34
5/11/2011,310.63,310.63
5/10/2011,310.09,310.09
5/9/2011,310.73,310.73
5/6/2011,310.4,310.4
5/5/2011,310.08,310.08
5/4/2011,309.6,309.6
5/3/2011,309.47,309.47
5/2/2011,309.29,309.29
4/29/2011,309.14,309.14
4/28/2011,308.87,308.87
4/27/2011,307.96,307.96
4/26/2011,308.09,308.09
4/25/2011,307.59,307.59
4/21/2011,306.97,306.97
4/20/2011,307.05,307.05
4/19/2011,307.64,307.64
4/18/2011,307.61,307.61
4/15/2011,306.79,306.79
4/14/2011,305.77,305.77
4/13/2011,306.2,306.2
4/12/2011,305.75,305.75
4/11/2011,304.71,304.71
4/8/2011,304.59,304.59
4/7/2011,304.83,304.83
4/6/2011,304.39,304.39
4/5/2011,304.79,304.79
4/4/2011,305.65,305.65
4/1/2011,305,305
3/31/2011,305.34,305.34
3/30/2011,305.39,305.39
3/29/2011,304.86,304.86
3/28/2011,305.25,305.25
3/25/2011,305.49,305.49
3/24/2011,306.19,306.19
3/23/2011,306.9,306.9
3/22/2011,306.96,306.96
3/21/2011,307.19,307.19
3/18/2011,308.01,308.01
3/17/2011,308.4,308.4
3/16/2011,308.84,308.84
3/15/2011,307.65,307.65
3/14/2011,307.69,307.69
3/11/2011,306.81,306.81
3/10/2011,306.64,306.64
3/9/2011,305.64,305.64
3/8/2011,304.9,304.9
3/7/2011,305.26,305.26
3/4/2011,305.31,305.31
3/3/2011,303.86,303.86
3/2/2011,305.42,305.42
3/1/2011,305.88,305.88
2/28/2011,305.65,305.65
2/25/2011,305.2,305.2
2/24/2011,305.05,305.05
2/23/2011,304.8,304.8
2/22/2011,305.17,305.17
2/18/2011,303.62,303.62
2/17/2011,303.48,303.48
2/16/2011,302.66,302.66
2/15/2011,302.79,302.79
2/14/2011,302.61,302.61
2/11/2011,302.45,302.45
2/10/2011,302.18,302.18
2/9/2011,303.07,303.07
2/8/2011,302.29,302.29
2/7/2011,303.51,303.51
2/4/2011,303.47,303.47
2/3/2011,304.77,304.77
2/2/2011,305.45,305.45
2/1/2011,306.4,306.4
1/31/2011,307.11,307.11
1/28/2011,307.35,307.35
1/27/2011,306.77,306.77
1/26/2011,306.06,306.06
1/25/2011,306.69,306.69
1/24/2011,305.93,305.93
1/21/2011,305.81,305.81
1/20/2011,305.47,305.47
1/19/2011,306.7,306.7
1/18/2011,306.42,306.42
1/14/2011,306.56,306.56
1/13/2011,306.81,306.81
1/12/2011,306.1,306.1
1/11/2011,306.1,306.1
1/10/2011,306.46,306.46
1/7/2011,306.06,306.06
1/6/2011,304.62,304.62
1/5/2011,303.82,303.82
1/4/2011,305.36,305.36
1/3/2011,305.35,305.35
12/31/2010,305.4,305.4
12/30/2010,304.72,304.72
12/29/2010,305.08,305.08
12/28/2010,303.35,303.35
12/27/2010,304.37,304.37
12/23/2010,304.17,304.17
12/22/2010,304.84,304.84
12/21/2010,305.27,305.27
12/20/2010,305.39,305.39
12/17/2010,305.32,305.32
12/16/2010,304.17,304.17
12/15/2010,303.66,303.66
12/14/2010,304.14,304.14
12/13/2010,305.71,305.71
12/10/2010,305.01,305.01
12/9/2010,305.5,305.5
12/8/2010,306.03,306.03
12/7/2010,307.13,307.13
12/6/2010,309.55,309.55
12/3/2010,308.39,308.39
12/2/2010,307.67,307.67
12/1/2010,308.23,308.23
11/30/2010,309.92,309.92
11/29/2010,309.5,309.5
11/26/2010,309.13,309.13
11/24/2010,308.78,308.78
11/23/2010,310.23,310.23
11/22/2010,309.72,309.72
11/19/2010,308.82,308.82
11/18/2010,309.07,309.07
11/17/2010,309.28,309.28
11/16/2010,309.14,309.14
11/15/2010,308.79,308.79
11/12/2010,310.25,310.25
11/10/2010,311.8,311.8
11/9/2010,311.27,311.27
11/8/2010,312.66,312.66
11/5/2010,313.07,313.07
11/4/2010,313.86,313.86
11/3/2010,312.93,312.93
11/2/2010,312.63,312.63
11/1/2010,312.55,312.55
10/29/2010,312.32,312.32
10/28/2010,311.56,311.56
10/27/2010,310.52,310.52
10/26/2010,311.07,311.07
10/25/2010,311.92,311.92
10/22/2010,312.15,312.15
10/21/2010,312.33,312.33
10/20/2010,312.63,312.63
10/19/2010,312.54,312.54
10/18/2010,312.3,312.3
10/15/2010,311.48,311.48
10/14/2010,311.55,311.55
10/13/2010,312.13,312.13
10/12/2010,311.94,311.94
10/8/2010,312.27,312.27
10/7/2010,311.92,311.92
10/6/2010,311.64,311.64
10/5/2010,311.2,311.2
10/4/2010,310.97,310.97
10/1/2010,310.45,310.45
9/30/2010,310.39,310.39
9/29/2010,310.27,310.27
9/28/2010,310.65,310.65
9/27/2010,310.07,310.07
9/24/2010,309.25,309.25
9/23/2010,309.59,309.59
9/22/2010,309.66,309.66
9/21/2010,309.73,309.73
9/20/2010,308.53,308.53
9/17/2010,308.23,308.23
9/16/2010,307.99,307.99
9/15/2010,308.14,308.14
9/14/2010,308.27,308.27
9/13/2010,307.38,307.38
9/10/2010,306.43,306.43
9/9/2010,306.66,306.66
9/8/2010,307.89,307.89
9/7/2010,308.42,308.42
9/3/2010,307.46,307.46
9/2/2010,308.15,308.15
9/1/2010,308.28,308.28
8/31/2010,309.03,309.03
8/30/2010,308.49,308.49
8/27/2010,307.31,307.31
8/26/2010,308.54,308.54
8/25/2010,308.27,308.27
8/24/2010,308.92,308.92
8/23/2010,307.99,307.99
8/20/2010,307.63,307.63
8/19/2010,308.25,308.25
8/18/2010,307.73,307.73
8/17/2010,307.88,307.88
8/16/2010,308.41,308.41
8/13/2010,307.48,307.48
8/12/2010,307.46,307.46
8/11/2010,307.93,307.93
8/10/2010,307.38,307.38
8/9/2010,306.91,306.91
8/6/2010,307.12,307.12
8/5/2010,306.43,306.43
8/4/2010,305.97,305.97
8/3/2010,306.67,306.67
8/2/2010,305.67,305.67
7/30/2010,306.13,306.13
7/29/2010,304.97,304.97
7/28/2010,304.47,304.47
7/27/2010,303.54,303.54
7/26/2010,304.11,304.11
7/23/2010,304.1,304.1
7/22/2010,304.69,304.69
