Security,LUACTRUU Index,
Start Date,1/31/1973 0:00,
End Date,7/24/2025 0:00,
Period,D,
,,
Date,PX_LAST,VOLATILITY_30D
3/16/2022,3228.94,9.82
3/15/2022,3207.97,9.55
3/14/2022,3203.15,9.52
3/11/2022,3242.42,9.01
3/10/2022,3245.16,9.01
3/9/2022,3268.45,8.92
3/8/2022,3274.49,9
3/7/2022,3303.9,8.7
3/4/2022,3332.01,8.43
3/3/2022,3319.98,8.4
3/2/2022,3307.37,8.29
3/1/2022,3355.88,7.24
2/28/2022,3336.85,7.28
2/25/2022,3304.72,6.68
2/24/2022,3294.69,6.62
2/23/2022,3297.57,6.62
2/22/2022,3317.77,6.58
2/18/2022,3322.47,6.58
2/17/2022,3317.27,6.54
2/16/2022,3314.05,6.49
2/15/2022,3314.66,6.49
2/14/2022,3326.16,6.47
2/11/2022,3351.8,6.88
2/10/2022,3330.23,6.5
2/9/2022,3363.36,6.2
2/8/2022,3357.65,6.17
2/7/2022,3366.05,6.17
2/4/2022,3364.93,6.26
2/3/2022,3394.27,5.86
2/2/2022,3413.66,5.77
2/1/2022,3407.3,5.71
1/31/2022,3404.96,5.71
1/28/2022,3405.8,5.8
1/27/2022,3409.28,5.87
1/26/2022,3401.57,5.8
1/25/2022,3420.38,5.67
1/24/2022,3424.7,5.95
1/21/2022,3435.51,5.91
1/20/2022,3425.62,5.83
1/19/2022,3422.45,5.95
1/18/2022,3413.41,5.84
1/14/2022,3440.07,5.54
1/13/2022,3464.01,5.68
1/12/2022,3457.26,5.63
1/11/2022,3459.21,5.65
1/10/2022,3451.08,5.78
1/7/2022,3455.42,5.78
1/6/2022,3466.87,6.25
1/5/2022,3472.5,6.34
1/4/2022,3481.73,6.58
1/3/2022,3483.58,6.8
12/31/2021,3523.57,5.94
12/30/2021,3517,5.93
12/29/2021,3504.71,5.89
12/28/2021,3518.94,5.78
12/27/2021,3520.81,6.02
12/23/2021,3512.34,6.02
12/22/2021,3520.44,6.55
12/21/2021,3512.94,6.63
12/20/2021,3515.12,6.65
12/17/2021,3526.28,6.87
12/16/2021,3518.41,6.99
12/15/2021,3511.81,7.01
12/14/2021,3522.01,7
12/13/2021,3531.49,6.98
12/10/2021,3514.09,6.82
12/9/2021,3515.78,6.86
12/8/2021,3511.45,7.11
12/7/2021,3530.05,6.98
12/6/2021,3534.37,6.97
12/3/2021,3547.72,6.89
12/2/2021,3524.63,6.69
12/1/2021,3530.07,6.7
11/30/2021,3526.39,6.82
11/29/2021,3511.25,6.7
11/26/2021,3517.35,6.72
11/24/2021,3489.85,6.33
11/23/2021,3476.7,6.3
11/22/2021,3499,6.1
11/19/2021,3519.7,5.93
11/18/2021,3509.41,5.96
11/17/2021,3504.57,5.95
11/16/2021,3495.23,5.95
11/15/2021,3501.34,5.94
11/12/2021,3520.63,5.84
11/10/2021,3530.06,5.79
11/9/2021,3562.03,5.06
11/8/2021,3548.54,5.39
11/5/2021,3555.69,5.37
11/4/2021,3533.94,5.07
11/3/2021,3516.92,5.2
11/2/2021,3525.76,5.22
11/1/2021,3516.76,5.14
10/29/2021,3524.22,5.24
10/28/2021,3522.96,5.25
10/27/2021,3531.93,5.24
10/26/2021,3509.73,4.81
10/25/2021,3498.32,4.83
10/22/2021,3496.36,4.91
10/21/2021,3485.11,4.79
10/20/2021,3492.87,5.06
10/19/2021,3499.6,5.11
10/18/2021,3513.83,5.1
10/15/2021,3513.33,5.15
10/14/2021,3522.07,5.15
10/13/2021,3512.3,5.06
10/12/2021,3500.57,4.95
10/8/2021,3488.39,4.85
10/7/2021,3501.24,4.89
10/6/2021,3513.46,4.8
10/5/2021,3513.12,4.84
10/4/2021,3523.7,4.81
10/1/2021,3529.28,4.8
9/30/2021,3515.5,4.63
9/29/2021,3519.4,4.65
9/28/2021,3515.8,4.63
9/27/2021,3539.73,4.19
9/24/2021,3543.89,4.2
9/23/2021,3551.5,4.5
9/22/2021,3575.82,3.93
9/21/2021,3568.64,3.9
9/20/2021,3568.17,3.98
9/17/2021,3556.45,3.96
9/16/2021,3562.39,4.45
9/15/2021,3570.3,4.49
9/14/2021,3574.77,4.47
9/13/2021,3562.24,4.34
9/10/2021,3553.65,4.37
9/9/2021,3562.13,4.35
9/8/2021,3544.55,4.11
9/7/2021,3536.04,4.06
9/3/2021,3549.6,4.03
9/2/2021,3559.72,3.94
9/1/2021,3553.47,3.93
8/31/2021,3552.9,4.06
8/30/2021,3559.57,4.14
8/27/2021,3552.38,4.14
8/26/2021,3541.03,4.4
8/25/2021,3538.44,4.41
8/24/2021,3546.83,4.43
8/23/2021,3554.64,4.58
8/20/2021,3552.53,4.71
8/19/2021,3552.13,4.71
8/18/2021,3547.22,4.93
8/17/2021,3546.15,4.93
8/16/2021,3550.45,4.96
8/13/2021,3545.85,5.15
8/12/2021,3524.87,4.89
8/11/2021,3524.21,4.89
8/10/2021,3523.27,4.91
8/9/2021,3530.61,4.87
8/6/2021,3539.31,4.92
8/5/2021,3563.54,4.47
8/4/2021,3574.19,4.33
8/3/2021,3573.96,4.37
8/2/2021,3574.25,4.37
7/30/2021,3563.68,4.62
7/29/2021,3557.31,4.82
7/28/2021,3564.62,4.95
7/27/2021,3560.55,5.04
7/26/2021,3548.79,4.97
7/23/2021,3550.98,5.06
7/22/2021,3556.08,5.03
7/21/2021,3544.12,5.04
7/20/2021,3555.75,4.96
7/19/2021,3563.11,4.91
7/16/2021,3542.4,4.7
7/15/2021,3546.36,4.87
7/14/2021,3536.28,4.95
7/13/2021,3519.74,4.8
7/12/2021,3531.69,4.71
7/9/2021,3531.42,4.71
7/8/2021,3548.35,4.4
7/7/2021,3546.39,4.46
7/6/2021,3538.43,4.47
7/2/2021,3521.04,4.4
7/1/2021,3513.11,4.39
6/30/2021,3515.56,4.37
6/29/2021,3510.69,4.49
6/28/2021,3507.03,4.61
6/25/2021,3492.86,4.52
6/24/2021,3501.13,4.44
6/23/2021,3498.99,4.55
6/22/2021,3504.03,4.51
6/21/2021,3500.29,4.78
6/18/2021,3517.34,4.63
6/17/2021,3498.84,4.55
6/16/2021,3480.49,4.3
6/15/2021,3488.59,4.23
6/14/2021,3487.77,4.24
6/11/2021,3497.18,4.13
6/10/2021,3497.85,4.13
6/9/2021,3485.32,4.03
6/8/2021,3473.28,3.96
6/7/2021,3464.03,3.9
6/4/2021,3466.98,4.03
6/3/2021,3448.03,3.69
6/2/2021,3456.98,3.6
6/1/2021,3452.49,3.61
5/31/2021,3459.13,3.56
5/28/2021,3459.13,3.58
5/27/2021,3452.56,3.62
5/26/2021,3458.11,3.81
5/25/2021,3460.93,4.14
5/24/2021,3447.13,3.98
5/21/2021,3440.31,4.03
5/20/2021,3435.67,4.02
5/19/2021,3420.81,3.83
5/18/2021,3429.7,3.88
5/17/2021,3432.81,3.91
5/14/2021,3434.12,4.02
5/13/2021,3420.43,3.86
5/12/2021,3413.39,3.91
5/11/2021,3428.39,4.09
5/10/2021,3439.72,3.95
5/7/2021,3450.18,3.82
5/6/2021,3450.29,3.89
5/5/2021,3446.6,3.92
5/4/2021,3442.19,4
5/3/2021,3437.05,4
4/30/2021,3432.76,4.07
4/29/2021,3428.81,4.17
4/28/2021,3432.86,4.15
4/27/2021,3431,4.36
4/26/2021,3442.19,4.24
4/23/2021,3442.75,4.25
4/22/2021,3442.37,4.26
4/21/2021,3437.22,4.99
4/20/2021,3433.16,4.99
4/19/2021,3427.63,5.02
4/16/2021,3434.73,5.07
4/15/2021,3449.15,5.18
4/14/2021,3429.94,5.02
4/13/2021,3431.1,5.29
4/12/2021,3421.02,5.42
4/9/2021,3421.27,5.42
4/8/2021,3426.53,5.48
4/7/2021,3414.72,6.48
4/6/2021,3420.7,7.04
4/5/2021,3409.32,6.95
4/2/2021,3406.88,6.95
4/1/2021,3416.35,7.03
3/31/2021,3395.15,6.81
3/30/2021,3390.19,6.78
3/29/2021,3382.95,6.82
3/26/2021,3389.36,6.9
3/25/2021,3392.98,6.96
3/24/2021,3400.41,6.95
3/23/2021,3394.38,6.98
3/22/2021,3384.11,6.87
3/19/2021,3372.04,6.81
3/18/2021,3366.04,6.75
3/17/2021,3378.83,6.73
3/16/2021,3383.29,6.74
3/15/2021,3384.85,6.74
3/12/2021,3378.96,6.7
3/11/2021,3406.59,6.36
3/10/2021,3404.98,6.34
3/9/2021,3395.92,6.23
3/8/2021,3382.96,6.04
3/5/2021,3400.85,6.07
3/4/2021,3410.93,6.05
3/3/2021,3429.19,5.95
3/2/2021,3446.45,5.82
3/1/2021,3443.91,5.88
2/26/2021,3454.43,5.87
2/25/2021,3413.91,4.45
2/24/2021,3445.72,4.19
2/23/2021,3448.97,4.19
2/22/2021,3454.71,4.19
2/19/2021,3470.41,4
2/18/2021,3487.11,3.76
2/17/2021,3489.12,4.36
2/16/2021,3478.76,4.4
2/12/2021,3495.05,4.25
2/11/2021,3509.16,4.17
2/10/2021,3515.71,4.18
2/9/2021,3507.21,4.1
2/8/2021,3506.93,4.12
2/5/2021,3498.06,4.1
2/4/2021,3503.48,4.1
2/3/2021,3501.28,4.17
2/2/2021,3509.99,4.12
2/1/2021,3516.65,4.1
1/29/2021,3514.98,4.1
1/28/2021,3521.53,4.09
1/27/2021,3526.07,4.09
1/26/2021,3527.58,4.09
1/25/2021,3528.34,4.1
1/22/2021,3517.26,4.15
1/21/2021,3517.27,4.32
1/20/2021,3528.65,4.22
1/19/2021,3527.74,4.3
1/15/2021,3519.97,4.43
1/14/2021,3514.54,4.56
1/13/2021,3522.23,4.52
1/12/2021,3500.83,4.21
1/11/2021,3501.58,4.28
1/8/2021,3506.61,4.41
1/7/2021,3509.67,4.4
1/6/2021,3509.9,4.4
1/5/2021,3536.62,3.78
1/4/2021,3553.45,3.55
12/31/2020,3560.67,3.6
12/30/2020,3555.16,3.61
12/29/2020,3550.43,3.68
12/28/2020,3547.95,3.69
12/24/2020,3544.1,3.69
12/23/2020,3536.57,3.86
12/22/2020,3542.47,3.86
12/21/2020,3534.25,4.1
12/18/2020,3535.14,4.16
12/17/2020,3539.72,4.23
12/16/2020,3537.29,5.18
12/15/2020,3532.97,5.2
12/14/2020,3537.44,5.16
12/11/2020,3536.02,5.21
12/10/2020,3534.57,5.41
12/9/2020,3521.12,5.37
12/8/2020,3535.45,5.21
12/7/2020,3536.67,5.24
12/4/2020,3526.78,5.21
12/3/2020,3541.87,5.06
12/2/2020,3528.78,5
12/1/2020,3532.21,5.1
11/30/2020,3545.23,4.95
11/27/2020,3537.77,4.93
11/25/2020,3525.91,4.89
11/24/2020,3526.27,4.89
11/23/2020,3528.58,5.08
11/20/2020,3533.34,5.04
11/19/2020,3524.56,5.03
11/18/2020,3512.25,5.07
11/17/2020,3506.07,5.17
11/16/2020,3495.15,5.19
11/13/2020,3490.74,5.2
11/12/2020,3490.05,5.21
11/10/2020,3473.94,5.08
11/9/2020,3479.47,5.08
11/6/2020,3494.84,4.87
11/5/2020,3501.92,4.91
11/4/2020,3489.62,4.88
11/3/2020,3453.26,3.73
11/2/2020,3454.87,3.74
10/30/2020,3449.14,3.69
10/29/2020,3453.86,3.69
10/28/2020,3468.06,3.5
10/27/2020,3474.82,3.45
10/26/2020,3466.55,3.37
10/23/2020,3456.98,3.28
10/22/2020,3451.26,3.27
10/21/2020,3458.77,3.26
10/20/2020,3462.31,3.27
10/19/2020,3472.51,3.16
10/16/2020,3475.78,4.31
10/15/2020,3474.27,4.33
10/14/2020,3479.48,4.53
10/13/2020,3478.11,4.65
10/9/2020,3460.01,4.55
10/8/2020,3458.55,4.56
10/7/2020,3451.02,4.8
10/6/2020,3461.43,4.74
10/5/2020,3447.34,4.63
10/2/2020,3455.96,4.59
10/1/2020,3459.37,4.6
9/30/2020,3455.36,4.62
9/29/2020,3462.61,4.59
9/28/2020,3455.86,4.54
9/25/2020,3453.86,4.54
9/24/2020,3463,4.54
9/23/2020,3471.36,4.73
9/22/2020,3478.6,4.71
9/21/2020,3475.99,5.01
9/18/2020,3477.73,5.01
9/17/2020,3481.17,5.01
9/16/2020,3478.56,5.06
9/15/2020,3477.88,5.06
9/14/2020,3479.01,5.22
9/11/2020,3474.34,5.2
9/10/2020,3469.32,5.18
9/9/2020,3463.44,5.2
9/8/2020,3467.79,5.2
9/4/2020,3463.82,5.19
9/3/2020,3497.68,4.32
9/2/2020,3493.26,4.3
9/1/2020,3477.36,4.09
8/31/2020,3465.28,3.99
8/28/2020,3450.83,3.92
8/27/2020,3448.35,4.03
8/26/2020,3467.25,3.69
8/25/2020,3472.47,3.75
8/24/2020,3482.95,3.63
8/21/2020,3482.07,3.68
8/20/2020,3478.02,3.67
8/19/2020,3471.7,3.69
8/18/2020,3473.34,3.86
8/17/2020,3472.79,3.86
8/14/2020,3471.62,3.91
8/13/2020,3480.65,3.85
8/12/2020,3498.42,3.57
8/11/2020,3503.3,3.5
8/10/2020,3524.74,2.73
8/7/2020,3527.41,2.69
8/6/2020,3531.01,2.61
8/5/2020,3523.34,2.64
8/4/2020,3522.62,2.74
8/3/2020,3509.39,2.71
7/31/2020,3513.73,2.65
7/30/2020,3510.74,2.65
7/29/2020,3502.93,2.63
7/28/2020,3504.27,2.61
7/27/2020,3501.38,2.95
7/24/2020,3506.16,2.84
7/23/2020,3508.61,2.87
7/22/2020,3502.39,3.04
7/21/2020,3495.4,3.09
7/20/2020,3483.53,3.01
7/17/2020,3473.08,3.04
7/16/2020,3472.32,3.17
7/15/2020,3463.39,3.26
7/14/2020,3458.97,3.28
7/13/2020,3451.85,3.28
7/10/2020,3448.01,3.29
7/9/2020,3453.53,3.34
7/8/2020,3439.58,3.25
7/7/2020,3439.86,3.24
7/6/2020,3431.24,3.23
7/2/2020,3422.71,3.2
7/1/2020,3408.3,3.06
6/30/2020,3403.1,3.59
6/29/2020,3399.23,3.78
6/26/2020,3399.49,3.77
6/25/2020,3391.51,3.77
6/24/2020,3392.62,3.74
6/23/2020,3397.05,3.64
6/22/2020,3400.46,3.72
6/19/2020,3401.73,4.26
6/18/2020,3398.33,4.76
6/17/2020,3394.3,4.81
6/16/2020,3394.04,5.35
6/15/2020,3374.52,5.19
6/12/2020,3369.67,5.26
6/11/2020,3373.29,5.38
6/10/2020,3380.21,5.32
6/9/2020,3369.48,5.27
6/8/2020,3366.05,5.31
6/5/2020,3354.66,5.44
6/4/2020,3339.83,5.31
6/3/2020,3344.91,5.35
6/2/2020,3344.67,5.37
6/1/2020,3337.74,5.36
5/29/2020,3337.67,5.37
5/28/2020,3322.46,5.25
5/27/2020,3322.7,5.29
5/26/2020,3315.33,5.37
5/22/2020,3313.51,5.54
5/21/2020,3309.84,6.44
5/20/2020,3305.29,8.22
5/19/2020,3281.13,8.12
5/18/2020,3264.17,8.13
5/15/2020,3263.76,8.12
5/14/2020,3256.48,8.14
5/13/2020,3249.32,8.16
5/12/2020,3241.21,8.22
5/11/2020,3223.95,8.2
5/8/2020,3241.37,8.37
5/7/2020,3259.22,8.32
5/6/2020,3247.29,9.21
5/5/2020,3268.17,9.76
5/4/2020,3269.91,9.88
5/1/2020,3275.41,9.77
4/30/2020,3286.26,10.01
4/29/2020,3287.63,12.46
4/28/2020,3285.06,17.85
4/27/2020,3275.08,19.77
4/24/2020,3287.37,19.72
4/23/2020,3286.13,19.95
4/22/2020,3274.39,21.09
4/21/2020,3278.01,21.4
4/20/2020,3279.39,22.47
4/17/2020,3280.14,22.55
4/16/2020,3283.96,22.78
4/15/2020,3274.74,22.77
4/14/2020,3261.73,22.75
4/13/2020,3245.15,22.74
4/9/2020,3207.48,22.4
4/8/2020,3149.77,21.68
4/7/2020,3133.09,21.56
4/6/2020,3115.81,21.44
4/3/2020,3113.9,21.45
4/2/2020,3114.71,21.48
4/1/2020,3116.58,21.54
3/31/2020,3122.54,21.58
3/30/2020,3106.79,21.46
3/27/2020,3074.85,21.15
3/26/2020,3047.03,20.9
3/25/2020,3000.09,20.15
3/24/2020,2948.37,19.1
3/23/2020,2917.82,18.58
3/20/2020,2897.32,18.33
3/19/2020,2915.42,18.53
3/18/2020,2977.07,17.88
3/17/2020,3096.32,14.03
3/16/2020,3178.97,11.91
3/13/2020,3179.45,11.92
3/12/2020,3208.5,11.7
3/11/2020,3280.61,9.7
3/10/2020,3320.94,9.03
3/9/2020,3399.26,5.38
3/6/2020,3426.5,4.61
3/5/2020,3394.97,3.95
3/4/2020,3387.39,3.94
3/3/2020,3378.91,3.91
3/2/2020,3362.5,3.93
2/28/2020,3360.66,3.94
2/27/2020,3341.27,3.67
2/26/2020,3354.23,3.39
2/25/2020,3354.1,3.38
2/24/2020,3349.97,3.45
2/21/2020,3342.72,3.54
2/20/2020,3332.58,3.54
2/19/2020,3326.43,3.74
2/18/2020,3329.38,3.79
2/14/2020,3321.73,3.92
2/13/2020,3314.48,4.1
2/12/2020,3311.43,4.11
2/11/2020,3317.89,4.07
2/10/2020,3324.53,4.03
2/7/2020,3319.56,4.07
2/6/2020,3304.33,3.9
2/5/2020,3298.3,3.9
2/4/2020,3303.67,3.87
2/3/2020,3318.63,3.53
1/31/2020,3316.29,3.54
1/30/2020,3311.8,3.59
1/29/2020,3311.26,3.59
1/28/2020,3299.44,3.7
1/27/2020,3304.85,4.07
1/24/2020,3298.98,4.61
1/23/2020,3288.29,4.6
1/22/2020,3284.72,4.6
1/21/2020,3280.73,4.61
1/17/2020,3264.32,4.44
1/16/2020,3264.93,4.43
1/15/2020,3266.04,4.61
1/14/2020,3258.88,5.18
1/13/2020,3253.91,5.41
1/10/2020,3258.29,5.39
1/9/2020,3246.19,5.3
1/8/2020,3236.3,5.28
1/7/2020,3246.61,5.22
1/6/2020,3252.4,5.18
1/3/2020,3261.99,5.16
1/2/2020,3246.15,5
12/31/2019,3240.3,5
12/30/2019,3244.46,4.99
12/27/2019,3248.14,4.99
12/26/2019,3238.96,5.03
12/24/2019,3237.81,5.05
12/23/2019,3231.3,5.06
12/20/2019,3234.59,5.05
12/19/2019,3235.07,5.44
12/18/2019,3229.45,5.54
12/17/2019,3233.44,5.73
12/16/2019,3231.65,5.82
12/13/2019,3242.58,5.75
12/12/2019,3220.58,5.7
12/11/2019,3241.31,5.34
12/10/2019,3231.55,5.29
12/9/2019,3230.63,5.35
12/6/2019,3224.45,5.34
12/5/2019,3229.14,5.32
12/4/2019,3229.02,5.32
12/3/2019,3241.34,5.21
12/2/2019,3214.26,4.63
11/29/2019,3229.97,4.36
11/27/2019,3230.22,4.36
11/26/2019,3233.55,4.35
11/25/2019,3224.65,4.29
11/22/2019,3217.71,4.39
11/21/2019,3214.81,4.57
11/20/2019,3223.07,4.58
11/19/2019,3215.94,4.53
11/18/2019,3210.09,4.55
11/15/2019,3204.39,4.55
11/14/2019,3207.93,4.7
11/13/2019,3196.77,4.57
11/12/2019,3189.78,4.56
11/8/2019,3182.42,4.51
11/7/2019,3184.15,4.51
11/6/2019,3203.91,4.25
11/5/2019,3190.95,4.66
11/4/2019,3206.24,4.63
11/1/2019,3216.18,4.63
10/31/2019,3221.86,4.61
10/30/2019,3201.46,4.29
10/29/2019,3194.52,4.3
10/28/2019,3191.49,4.32
10/25/2019,3198.48,4.43
10/24/2019,3202.52,4.98
10/23/2019,3202.42,5.09
10/22/2019,3202.75,5.11
10/21/2019,3194.21,5.42
10/18/2019,3198.77,5.56
10/17/2019,3195.96,5.61
10/16/2019,3195.26,5.97
10/15/2019,3190.52,5.95
10/11/2019,3188.32,5.97
10/10/2019,3198.93,5.9
10/9/2019,3212.13,5.78
10/8/2019,3220.93,5.79
10/7/2019,3221.11,5.8
10/4/2019,3229.18,5.9
10/3/2019,3223.27,5.91
10/2/2019,3210.99,6.02
10/1/2019,3208.72,6.05
9/30/2019,3202.42,6.02
9/27/2019,3200.87,6.11
9/26/2019,3199.19,6.19
9/25/2019,3187.37,6.08
9/24/2019,3211.52,5.69
9/23/2019,3197.97,5.75
9/20/2019,3186.51,5.69
9/19/2019,3180.26,6.03
9/18/2019,3172.37,5.99
9/17/2019,3164.4,5.95
9/16/2019,3158.8,5.98
9/13/2019,3143.98,5.81
9/12/2019,3166.58,5.5
9/11/2019,3176.25,5.41
9/10/2019,3180.96,5.75
9/9/2019,3201.19,5.36
9/6/2019,3215.52,5.14
9/5/2019,3207.42,5.12
9/4/2019,3229.84,4.5
9/3/2019,3227.84,4.54
9/2/2019,3223.39,4.55
8/30/2019,3223.39,4.59
8/29/2019,3221.71,4.59
8/28/2019,3231.2,4.42
8/27/2019,3228.12,4.42
8/26/2019,3213.55,4.39
8/23/2019,3218.84,4.4
8/22/2019,3201.51,4.21
8/21/2019,3207.81,4.1
8/20/2019,3205.36,4.34
8/19/2019,3194.16,4.31
8/16/2019,3204.96,4.19
8/15/2019,3205.68,4.17
8/14/2019,3197.27,4.69
8/13/2019,3181.38,4.54
8/12/2019,3188.89,4.51
8/9/2019,3167.28,4.14
8/8/2019,3170.93,4.11
8/7/2019,3173.16,4.18
8/6/2019,3164.48,4.31
8/5/2019,3161.33,4.31
8/2/2019,3149.78,4.39
8/1/2019,3147.6,4.49
7/31/2019,3125.11,4.25
7/30/2019,3116.61,4.27
7/29/2019,3120.45,4.31
7/26/2019,3114.92,4.3
7/25/2019,3113.79,4.31
7/24/2019,3116.79,4.31
7/23/2019,3109.56,4.29
7/22/2019,3112.78,4.26
7/19/2019,3108.76,4.32
7/18/2019,3108.44,4.43
7/17/2019,3104.98,4.43
7/16/2019,3092.38,4.32
7/15/2019,3098.06,4.34
7/12/2019,3093.67,4.4
7/11/2019,3090.38,4.5
7/10/2019,3101.21,4.33
7/9/2019,3103.17,4.31
7/8/2019,3109.14,4.27
7/5/2019,3105.1,4.38
7/3/2019,3124.7,3.85
7/2/2019,3117.69,3.84
7/1/2019,3106.53,3.83
6/28/2019,3107.73,3.88
6/27/2019,3103.19,3.89
6/26/2019,3091.31,3.84
6/25/2019,3101.03,3.64
6/24/2019,3100.14,3.66
6/21/2019,3085.42,3.49
6/20/2019,3092.89,3.34
6/19/2019,3077.15,3.12
6/18/2019,3067.55,3.22
6/17/2019,3057.12,3.16
6/14/2019,3053.7,3.16
6/13/2019,3053.88,3.16
6/12/2019,3046.17,3.39
6/11/2019,3045.95,3.38
6/10/2019,3044.39,3.41
6/7/2019,3049.92,3.41
6/6/2019,3037.7,3.29
6/5/2019,3036.62,3.31
6/4/2019,3036.46,3.41
6/3/2019,3043.27,3.29
5/31/2019,3033.54,3.33
5/30/2019,3022.01,3.21
5/29/2019,3014.78,3.16
5/28/2019,3015.5,3.24
5/24/2019,3005.59,3.13
5/23/2019,3011.74,3.06
5/22/2019,2998.64,2.82
5/21/2019,2994.52,2.84
5/20/2019,2996.91,2.87
5/17/2019,3001.26,2.83
5/16/2019,2999.26,2.85
5/15/2019,3001.6,2.83
5/14/2019,2994.03,2.81
5/13/2019,2995.22,2.81
5/10/2019,2989.98,3.1
5/9/2019,2989.75,3.11
5/8/2019,2989.57,3.11
5/7/2019,2996.96,3.09
5/6/2019,2989.2,3.02
5/3/2019,2985.85,3.09
5/2/2019,2980.84,3.48
5/1/2019,2991.69,3.25
4/30/2019,2990.68,3.41
4/29/2019,2984.94,3.4
4/26/2019,2990.57,3.31
4/25/2019,2983.81,3.33
4/24/2019,2985.37,3.38
4/23/2019,2975.14,3.3
4/22/2019,2970.51,3.4
4/18/2019,2977.27,3.29
4/17/2019,2972.18,3.29
4/16/2019,2971.72,3.35
4/15/2019,2977.75,3.24
4/12/2019,2974.29,3.25
4/11/2019,2977.01,3.25
4/10/2019,2978.46,3.31
4/9/2019,2972.85,3.3
4/8/2019,2966.81,3.53
4/5/2019,2968.23,3.53
4/4/2019,2963.65,3.53
4/3/2019,2960.99,3.56
4/2/2019,2965.51,3.64
4/1/2019,2962.07,3.66
3/29/2019,2974.53,3.34
3/28/2019,2976.93,3.3
3/27/2019,2977.96,3.28
3/26/2019,2970.01,3.27
3/25/2019,2967.72,3.31
3/22/2019,2960.12,3.31
3/21/2019,2942.91,2.9
3/20/2019,2939.26,2.9
3/19/2019,2927.48,2.69
3/18/2019,2928.49,2.79
3/15/2019,2926.79,2.82
3/14/2019,2918.73,2.77
3/13/2019,2923.12,3.19
3/12/2019,2925.22,3.18
3/11/2019,2915.11,3.1
3/8/2019,2916.27,3.08
3/7/2019,2916.44,3.1
3/6/2019,2907.98,3.13
3/5/2019,2904.71,3.12
3/4/2019,2904.73,3.28
3/1/2019,2897.06,3.23
2/28/2019,2901.84,3.15
2/27/2019,2901.11,3.14
2/26/2019,2911.37,2.86
2/25/2019,2905.59,2.91
2/22/2019,2904.96,2.92
2/21/2019,2898.01,2.93
2/20/2019,2905.47,2.76
2/19/2019,2907.45,2.74
2/15/2019,2903.89,2.74
2/14/2019,2901.84,3.24
2/13/2019,2897.34,3.45
2/12/2019,2899.28,3.44
2/11/2019,2901.31,3.44
2/8/2019,2904.81,3.38
2/7/2019,2901.47,3.39
2/6/2019,2897.55,3.65
2/5/2019,2897.86,3.64
2/4/2019,2889.27,3.65
2/1/2019,2891.44,3.91
1/31/2019,2895.56,3.92
1/30/2019,2878.5,3.61
1/29/2019,2874.42,3.62
1/28/2019,2867.89,3.59
1/25/2019,2866.01,3.59
1/24/2019,2868,3.57
1/23/2019,2858.67,3.48
1/22/2019,2858.09,3.49
1/18/2019,2846.88,3.36
1/17/2019,2843.14,3.36
1/16/2019,2841.5,3.45
1/15/2019,2839.66,3.54
1/14/2019,2839.48,3.54
1/11/2019,2843.07,3.51
1/10/2019,2837.58,3.51
1/9/2019,2840.62,3.5
1/8/2019,2836.11,3.49
1/7/2019,2836.66,3.48
1/4/2019,2833.71,3.48
1/3/2019,2847.61,3.13
1/2/2019,2834.08,2.85
12/31/2018,2829.02,2.9
12/28/2018,2822,3.06
12/27/2018,2821.77,3.08
12/26/2018,2816.9,3.05
12/24/2018,2826.86,2.84
12/21/2018,2822.67,2.85
12/20/2018,2826.69,2.82
12/19/2018,2838.35,2.45
12/18/2018,2829.79,2.36
12/17/2018,2824.05,2.53
12/14/2018,2819.01,2.49
12/13/2018,2814.62,2.62
12/12/2018,2811.66,2.73
12/11/2018,2809.88,2.73
12/10/2018,2808.91,2.79
12/7/2018,2809.46,2.8
12/6/2018,2804.07,2.8
12/4/2018,2805.5,2.8
12/3/2018,2796.93,2.64
11/30/2018,2788.02,2.52
11/29/2018,2788.24,2.52
11/28/2018,2789.53,2.55
11/27/2018,2790.81,2.57
11/26/2018,2793.32,2.59
11/23/2018,2793.64,2.6
11/21/2018,2792.86,3.04
11/20/2018,2790.35,3.08
11/19/2018,2794.74,3.1
11/16/2018,2794.27,3.16
11/15/2018,2786.91,3.11
11/14/2018,2796.29,3.51
11/13/2018,2799.26,3.55
11/9/2018,2799.23,3.55
11/8/2018,2795.26,3.51
11/7/2018,2797.98,3.53
11/6/2018,2793.72,3.63
11/5/2018,2791.28,3.62
11/2/2018,2786.09,3.55
11/1/2018,2794.27,3.5
10/31/2018,2792.67,3.57
10/30/2018,2800.13,3.52
10/29/2018,2807.55,3.57
10/26/2018,2808.87,3.57
10/25/2018,2803.5,3.51
10/24/2018,2805.98,3.53
10/23/2018,2800.67,3.53
10/22/2018,2800.49,3.56
10/19/2018,2799.79,3.6
10/18/2018,2806.12,3.69
10/17/2018,2807.59,3.78
10/16/2018,2811.77,3.77
10/15/2018,2809.7,3.89
10/12/2018,2814.05,3.87
10/11/2018,2816.4,3.87
10/10/2018,2802.25,3.52
10/9/2018,2808.17,3.49
10/5/2018,2803.94,3.47
10/4/2018,2810.13,3.44
10/3/2018,2817.48,3.37
10/2/2018,2835.83,2.8
10/1/2018,2831.64,2.76
9/28/2018,2834.06,2.77
9/27/2018,2833.95,3.01
9/26/2018,2831.04,2.99
9/25/2018,2822.62,2.83
9/24/2018,2826.57,2.9
