Security,USOSFRC BGN Curncy
Start Date,1/1/2007 0:00
End Date,7/25/2025 0:00
Period,D
Currency,USD
Pricing Source,BGN
,
Date,PX_LAST
12/7/2020,0.064
12/4/2020,0.07
12/3/2020,0.07
12/2/2020,0.0715
12/1/2020,0.07
11/30/2020,0.07
11/27/2020,0.0718
11/26/2020,0.072
11/25/2020,0.06995
11/24/2020,0.069
11/23/2020,0.07
11/20/2020,0.069
11/19/2020,0.0742
11/18/2020,0.0818
11/17/2020,0.085
11/16/2020,0.0856
11/13/2020,0.085
11/12/2020,0.0846
11/11/2020,0.09
11/10/2020,0.09
11/9/2020,0.1
11/6/2020,0.09015
11/5/2020,0.0897
11/4/2020,0.0881
11/3/2020,0.0878
11/2/2020,0.08
10/30/2020,0.0835
10/29/2020,0.087
10/28/2020,0.0826
10/27/2020,0.0826
10/26/2020,0.0821
10/23/2020,0.0864
10/22/2020,0.0863
10/21/2020,0.0855
10/20/2020,0.0847
10/19/2020,0.0838
10/16/2020,0.0836
10/15/2020,0.08475
10/14/2020,0.0815
10/13/2020,0.0801
10/12/2020,0.08
10/9/2020,0.0797
10/8/2020,0.0793
10/7/2020,0.0799
10/6/2020,0.0785
10/5/2020,0.079
10/2/2020,0.0775
10/1/2020,0.076
9/30/2020,0.0769
9/29/2020,0.075
9/28/2020,0.0738
9/25/2020,0.0734
9/24/2020,0.072
9/23/2020,0.0734
9/22/2020,0.074
9/21/2020,0.073
9/18/2020,0.0754
9/17/2020,0.0744
9/16/2020,0.0739
9/15/2020,0.077
9/14/2020,0.0766
9/11/2020,0.0773
9/10/2020,0.0816
9/9/2020,0.0819
9/8/2020,0.0826
9/7/2020,0.0851
9/4/2020,0.0809
9/3/2020,0.0744
9/2/2020,0.075
9/1/2020,0.0739
8/31/2020,0.0747
8/28/2020,0.0727
8/27/2020,0.0704
8/26/2020,0.0767
8/25/2020,0.0782
8/24/2020,0.0722
8/21/2020,0.0716
8/20/2020,0.0727
8/19/2020,0.074
8/18/2020,0.0872
8/17/2020,0.0871
8/14/2020,0.0888
8/13/2020,0.085
8/12/2020,0.0816
8/11/2020,0.0826
8/10/2020,0.0803
8/7/2020,0.072
8/6/2020,0.0729
8/5/2020,0.0727
8/4/2020,0.074
8/3/2020,0.0723
7/31/2020,0.0698
7/30/2020,0.0699
7/29/2020,0.0761
7/28/2020,0.0753
7/27/2020,0.0769
7/24/2020,0.08
7/23/2020,0.0791
7/22/2020,0.0863
7/21/2020,0.086
7/20/2020,0.0843
7/17/2020,0.0815
7/16/2020,0.0803
7/15/2020,0.0815
7/14/2020,0.0829
7/13/2020,0.0832
7/10/2020,0.0838
7/9/2020,0.0815
7/8/2020,0.0806
7/7/2020,0.0848
7/6/2020,0.0864
7/3/2020,0.082
7/2/2020,0.0769
7/1/2020,0.071
6/30/2020,0.0647
6/29/2020,0.0664
6/26/2020,0.0697
6/25/2020,0.0708
6/24/2020,0.0711
6/23/2020,0.0759
6/22/2020,0.078
6/19/2020,0.0803
6/18/2020,0.0795
6/17/2020,0.0874
6/16/2020,0.1004
6/15/2020,0.1023
6/12/2020,0.0969
6/11/2020,0.1054
6/10/2020,0.07325
6/9/2020,0.0826
6/8/2020,0.0842
6/5/2020,0.0748
6/4/2020,0.0772
6/3/2020,0.0777
6/2/2020,0.0742
6/1/2020,0.0708
5/29/2020,0.0691
5/28/2020,0.0729
5/27/2020,0.0682
5/26/2020,0.0738
5/25/2020,0.0628
5/22/2020,0.0633
5/21/2020,0.0505
5/20/2020,0.0548
5/19/2020,0.0645
5/18/2020,0.0677
5/15/2020,0.0597
5/14/2020,0.062
5/13/2020,0.0607
5/12/2020,0.0685
5/11/2020,0.0619
5/8/2020,0.0573
5/7/2020,0.0573
5/6/2020,0.0492
5/5/2020,0.0485
5/4/2020,0.0346
5/1/2020,0.0321
4/30/2020,0.0282
4/29/2020,0.031
4/28/2020,0.047
4/27/2020,0.0534
4/24/2020,0.0523
4/23/2020,0.058
4/22/2020,0.0537
4/21/2020,0.0507
4/20/2020,0.0562
4/17/2020,0.063
4/16/2020,0.073
4/15/2020,0.0733
4/14/2020,0.07825
4/13/2020,0.0762
4/10/2020,0.05
4/9/2020,0.0701
4/8/2020,0.0646
4/7/2020,0.0656
4/6/2020,0.0682
4/3/2020,0.0598
4/2/2020,0.0662
4/1/2020,0.0606
3/31/2020,0.0583
3/30/2020,0.0576
3/27/2020,0.0536
3/26/2020,0.0501
3/25/2020,0.0551
3/24/2020,0.0664
3/23/2020,0.0653
3/20/2020,0.1006
3/19/2020,0.1118
3/18/2020,0.1338
3/17/2020,0.1355
3/16/2020,0.1321
3/13/2020,0.176
3/12/2020,0.186
3/11/2020,0.2829
3/10/2020,0.459
3/9/2020,0.33
3/6/2020,0.546
3/5/2020,0.6638
3/4/2020,0.8197
3/3/2020,0.825
3/2/2020,1.1164
2/28/2020,1.236
2/27/2020,1.36
2/26/2020,1.4778
2/25/2020,1.5109
2/24/2020,1.522
2/21/2020,1.5534
2/20/2020,1.5569
2/19/2020,1.5644
2/18/2020,1.5517
2/14/2020,1.553
2/13/2020,1.5601
2/12/2020,1.5644
2/11/2020,1.5649
2/10/2020,1.5569
2/7/2020,1.5666
2/6/2020,1.609
2/5/2020,1.5791
2/4/2020,1.58
2/3/2020,1.572
1/31/2020,1.5526
1/30/2020,1.5801
1/29/2020,1.582
1/28/2020,1.5815
1/27/2020,1.5729
1/24/2020,1.584
1/23/2020,1.585
1/22/2020,1.583
1/21/2020,1.5798
1/20/2020,1.5889
1/17/2020,1.5855
1/16/2020,1.5859
1/15/2020,1.5873
1/14/2020,1.5858
1/13/2020,1.5911
1/10/2020,1.585
1/9/2020,1.5837
1/8/2020,1.585
1/7/2020,1.584
1/6/2020,1.582
1/3/2020,1.573
1/2/2020,1.564
1/1/2020,1.565
12/31/2019,1.566
12/30/2019,1.5685
12/27/2019,1.5756
12/26/2019,1.584
12/25/2019,1.586
12/24/2019,1.586
12/23/2019,1.589
12/20/2019,1.587
12/19/2019,1.58
12/18/2019,1.5925
12/17/2019,1.595
12/16/2019,1.593
12/13/2019,1.5935
12/12/2019,1.598
12/11/2019,1.606
12/10/2019,1.6025
12/9/2019,1.6022
12/6/2019,1.6005
12/5/2019,1.593
12/4/2019,1.6
12/3/2019,1.603
12/2/2019,1.6135
11/29/2019,1.621
11/28/2019,1.6209
11/27/2019,1.6209
11/26/2019,1.6195
11/25/2019,1.62
11/22/2019,1.618
11/21/2019,1.6245
11/20/2019,1.6073
11/19/2019,1.597
11/18/2019,1.5885
11/15/2019,1.594
11/14/2019,1.59
11/13/2019,1.602
11/12/2019,1.608
11/11/2019,1.604
11/8/2019,1.605
11/7/2019,1.6037
11/6/2019,1.606
11/5/2019,1.6096
11/4/2019,1.608
11/1/2019,1.605
10/31/2019,1.5894
10/30/2019,1.61
10/29/2019,1.6206
10/28/2019,1.646
10/25/2019,1.648
10/24/2019,1.673
10/23/2019,1.6536
10/22/2019,1.6705
10/21/2019,1.681
10/18/2019,1.66
10/17/2019,1.688
10/16/2019,1.6889
10/15/2019,1.714
10/14/2019,1.699
10/11/2019,1.719
10/10/2019,1.6995
10/9/2019,1.701
10/8/2019,1.688
10/7/2019,1.70243
10/4/2019,1.7173
10/3/2019,1.7227
10/2/2019,1.7611
10/1/2019,1.7964
9/30/2019,1.8301
9/27/2019,1.8399
9/26/2019,1.8406
9/25/2019,1.876
9/24/2019,1.8597
9/23/2019,1.8583
9/20/2019,1.8662
9/19/2019,1.971
9/18/2019,1.9505
9/17/2019,1.969
9/16/2019,1.935
9/13/2019,1.9249
9/12/2019,1.8957
9/11/2019,1.908
9/10/2019,1.9093
9/9/2019,1.899
9/6/2019,1.9023
9/5/2019,1.902
9/4/2019,1.8676
9/3/2019,1.877
9/2/2019,1.9069
8/30/2019,1.919
8/29/2019,1.921
8/28/2019,1.94
8/27/2019,1.937
8/26/2019,1.938
8/23/2019,1.92
8/22/2019,1.959
8/21/2019,1.9564
8/20/2019,1.9568
8/19/2019,1.9568
8/16/2019,1.935
8/15/2019,1.9166
8/14/2019,1.9611
8/13/2019,2.0055
8/12/2019,1.971
8/9/2019,1.995
8/8/2019,1.9965
8/7/2019,1.9716
8/6/2019,2.0169
8/5/2019,2.0059
8/2/2019,2.0707
8/1/2019,2.102
7/31/2019,2.1475
7/30/2019,2.119
7/29/2019,2.122
7/26/2019,2.135
7/25/2019,2.138
7/24/2019,2.1304
7/23/2019,2.139
7/22/2019,2.1375
7/19/2019,2.142
7/18/2019,2.0545
7/17/2019,2.1258
7/16/2019,2.134
7/15/2019,2.128
7/12/2019,2.1437
7/11/2019,2.1575
7/10/2019,2.15
7/9/2019,2.2209
7/8/2019,2.199
7/5/2019,2.1937
7/4/2019,2.148
7/3/2019,2.1601
7/2/2019,2.1656
7/1/2019,2.1928
6/28/2019,2.1662
6/27/2019,2.184
6/26/2019,2.214
6/25/2019,2.214
6/24/2019,2.1933
6/21/2019,2.21
6/20/2019,2.2237
6/19/2019,2.2312
6/18/2019,2.256
6/17/2019,2.2801
6/14/2019,2.2742
6/13/2019,2.2743
6/12/2019,2.2914
6/11/2019,2.3285
6/10/2019,2.317
6/7/2019,2.2961
6/6/2019,2.3323
6/5/2019,2.3358
6/4/2019,2.3513
6/3/2019,2.3361
5/31/2019,2.4164
5/30/2019,2.4349
5/29/2019,2.4186
5/28/2019,2.4204
5/27/2019,2.4226
5/24/2019,2.4243
5/23/2019,2.4183
5/22/2019,2.42
5/21/2019,2.4237
5/20/2019,2.408
5/17/2019,2.411
5/16/2019,2.4055
5/15/2019,2.4063
5/14/2019,2.3975
5/13/2019,2.3972
5/10/2019,2.4117
5/9/2019,2.4158
5/8/2019,2.4225
5/7/2019,2.424
5/6/2019,2.4272
5/3/2019,2.4362
5/2/2019,2.4392
5/1/2019,2.4318
4/30/2019,2.4422
4/29/2019,2.4442
4/26/2019,2.4437
4/25/2019,2.4482
4/24/2019,2.4422
4/23/2019,2.45105
4/22/2019,2.4556
4/19/2019,2.4552
4/18/2019,2.4572
4/17/2019,2.4557
4/16/2019,2.4497
4/15/2019,2.4497
4/12/2019,2.4477
4/11/2019,2.4472
4/10/2019,2.4432
4/9/2019,2.4432
4/8/2019,2.4452
4/5/2019,2.4442
4/4/2019,2.4432
4/3/2019,2.44335
4/2/2019,2.4402
4/1/2019,2.4422
3/29/2019,2.4362
3/28/2019,2.4332
3/27/2019,2.4307
3/26/2019,2.4397
3/25/2019,2.43625
3/22/2019,2.44635
3/21/2019,2.4517
3/20/2019,2.4452
3/19/2019,2.4452
3/18/2019,2.4442
3/15/2019,2.4422
3/14/2019,2.4452
3/13/2019,2.4462
3/12/2019,2.4467
3/11/2019,2.4472
3/8/2019,2.4452
3/7/2019,2.4457
3/6/2019,2.4497
3/5/2019,2.4512
3/4/2019,2.4512
3/1/2019,2.4517
2/28/2019,2.4492
2/27/2019,2.4482
2/26/2019,2.4492
2/25/2019,2.44865
2/22/2019,2.44675
2/21/2019,2.4477
2/20/2019,2.4439
2/19/2019,2.4437
2/18/2019,2.4442
2/15/2019,2.4442
2/14/2019,2.44385
2/13/2019,2.4452
2/12/2019,2.44385
2/11/2019,2.4432
2/8/2019,2.4422
2/7/2019,2.4427
2/6/2019,2.4491
2/5/2019,2.4452
2/4/2019,2.4467
2/1/2019,2.4452
1/31/2019,2.4462
1/30/2019,2.4482
1/29/2019,2.4502
1/28/2019,2.4498
1/25/2019,2.4552
1/24/2019,2.4532
1/23/2019,2.4542
1/22/2019,2.4496
1/21/2019,2.4512
1/18/2019,2.4512
1/17/2019,2.44875
1/16/2019,2.4452
1/15/2019,2.4472
1/14/2019,2.4482
1/11/2019,2.45015
1/10/2019,2.4532
1/9/2019,2.4492
1/8/2019,2.4532
1/7/2019,2.44765
1/4/2019,2.44405
1/3/2019,2.4332
1/2/2019,2.4452
1/1/2019,2.4472
12/31/2018,2.4472
12/28/2018,2.4482
12/27/2018,2.445
12/26/2018,2.4462
12/24/2018,2.4402
12/21/2018,2.4472
12/20/2018,2.4542
12/19/2018,2.4517
12/18/2018,2.4187
12/17/2018,2.4187
12/14/2018,2.43085
12/13/2018,2.4342
12/12/2018,2.4267
12/11/2018,2.4202
12/10/2018,2.4122
12/7/2018,2.4102
12/6/2018,2.41145
12/5/2018,2.4132
12/4/2018,2.4137
12/3/2018,2.419
11/30/2018,2.4102
11/29/2018,2.4132
11/28/2018,2.41045
11/27/2018,2.4072
11/26/2018,2.4028
11/23/2018,2.3952
11/22/2018,2.3972
11/21/2018,2.3892
11/20/2018,2.3822
11/19/2018,2.373
11/16/2018,2.3692
11/15/2018,2.3742
11/14/2018,2.3717
11/13/2018,2.3722
11/12/2018,2.3802
11/9/2018,2.3762
11/8/2018,2.3722
11/7/2018,2.3612
11/6/2018,2.3522
11/5/2018,2.3487
11/2/2018,2.3482
11/1/2018,2.3402
10/31/2018,2.3402
10/30/2018,2.3302
10/29/2018,2.3247
10/26/2018,2.3197
10/25/2018,2.3242
10/24/2018,2.3182
10/23/2018,2.3192
10/22/2018,2.3232
10/19/2018,2.3212
10/18/2018,2.3137
10/17/2018,2.3042
10/16/2018,2.2922
10/15/2018,2.2922
10/12/2018,2.2912
10/11/2018,2.2842
10/10/2018,2.2817
10/9/2018,2.2827
10/8/2018,2.2822
10/5/2018,2.2802
10/4/2018,2.2787
10/3/2018,2.2717
10/2/2018,2.2642
10/1/2018,2.2592
9/28/2018,2.2532
9/27/2018,2.2522
9/26/2018,2.2472
9/25/2018,2.2337
9/24/2018,2.2282
9/21/2018,2.2267
9/20/2018,2.2202
9/19/2018,2.2052
9/18/2018,2.1972
9/17/2018,2.1897
9/14/2018,2.1862
9/13/2018,2.1842
9/12/2018,2.1782
9/11/2018,2.1702
9/10/2018,2.1657
9/7/2018,2.1637
9/6/2018,2.1602
9/5/2018,2.1522
9/4/2018,2.1492
9/3/2018,2.1472
8/31/2018,2.1452
8/30/2018,2.1452
8/29/2018,2.1342
8/28/2018,2.1322
8/27/2018,2.1292
8/24/2018,2.1242
8/23/2018,2.1222
8/22/2018,2.1102
8/21/2018,2.1042
8/20/2018,2.0992
8/17/2018,2.0992
8/16/2018,2.0972
8/15/2018,2.0862
8/14/2018,2.0832
8/13/2018,2.0772
8/10/2018,2.0742
8/9/2018,2.0757
8/8/2018,2.0732
8/7/2018,2.0672
8/6/2018,2.0632
8/3/2018,2.0622
8/2/2018,2.0602
8/1/2018,2.0572
7/31/2018,2.0542
7/30/2018,2.0532
7/27/2018,2.0482
7/26/2018,2.0472
7/25/2018,2.0427
7/24/2018,2.0357
7/23/2018,2.0342
7/20/2018,2.0302
7/19/2018,2.0297
7/18/2018,2.0272
7/17/2018,2.02195
7/16/2018,2.0142
7/13/2018,2.0059
7/12/2018,2.0032
7/11/2018,2.0002
7/10/2018,1.9944
7/9/2018,1.9932
7/6/2018,1.9912
7/5/2018,1.991
7/4/2018,1.9892
7/3/2018,1.9902
7/2/2018,1.9838
6/29/2018,1.9812
6/28/2018,1.97855
6/27/2018,1.9726
6/26/2018,1.97475
6/25/2018,1.9732
6/22/2018,1.9785
6/21/2018,1.9791
6/20/2018,1.9762
6/19/2018,1.9582
6/18/2018,1.9562
6/15/2018,1.95735
6/14/2018,1.9584
6/13/2018,1.9592
6/12/2018,1.96595
6/11/2018,1.95975
6/8/2018,1.95415
6/7/2018,1.95145
6/6/2018,1.9512
6/5/2018,1.9462
6/4/2018,1.9442
6/1/2018,1.93735
5/31/2018,1.9262
5/30/2018,1.9242
5/29/2018,1.8992
5/28/2018,1.9172
5/25/2018,1.9252
5/24/2018,1.9312
5/23/2018,1.9152
5/22/2018,1.93725
5/21/2018,1.9372
5/18/2018,1.93185
5/17/2018,1.9314
5/16/2018,1.9252
5/15/2018,1.9212
5/14/2018,1.9169
5/11/2018,1.91175
5/10/2018,1.9102
5/9/2018,1.9052
5/8/2018,1.8972
5/7/2018,1.8957
5/4/2018,1.88925
5/3/2018,1.8812
5/2/2018,1.8792
5/1/2018,1.8757
4/30/2018,1.8732
4/27/2018,1.8672
4/26/2018,1.8641
4/25/2018,1.855
4/24/2018,1.8472
4/23/2018,1.84395
4/20/2018,1.835
4/19/2018,1.8312
4/18/2018,1.8255
4/17/2018,1.8182
4/16/2018,1.81095
4/13/2018,1.8082
4/12/2018,1.8052
4/11/2018,1.79555
4/10/2018,1.7932
4/9/2018,1.7861
4/6/2018,1.7808
4/5/2018,1.78395
4/4/2018,1.77495
4/3/2018,1.7687
4/2/2018,1.7662
3/30/2018,1.7632
3/29/2018,1.7612
3/28/2018,1.7542
3/27/2018,1.7527
3/26/2018,1.7561
3/23/2018,1.7502
3/22/2018,1.7533
3/21/2018,1.7537
3/20/2018,1.74215
3/19/2018,1.7352
3/16/2018,1.7292
3/15/2018,1.72155
3/14/2018,1.7072
3/13/2018,1.6981
