Date,0,1,2
10/26/18,1.3550620856842566,-1.351963038,-2.769602356
11/2/18,1.3829514238513385,-1.370186414,-2.803293988
11/9/18,1.3962377580108918,-1.39191693,-2.839885521
11/16/18,1.3562631156349456,-1.353241076,-2.819055992
11/23/18,1.317420287,-1.316953441,-2.774442854
11/30/18,1.2967223530101706,-1.273374555,-2.774139709
12/7/18,1.3172706597444246,-1.294032516,-2.934074864
12/14/18,1.287954282838616,-1.278546956,-2.94259986
12/21/18,1.2325440921394781,-1.207962247,-2.84986438
12/28/18,1.1823364163032115,-1.130743795,-2.87028556
1/4/19,1.127001682991751,-1.095698221,-2.869639965
1/11/19,1.1517601573839549,-1.100524103,-2.833968612
1/18/19,1.1445870268329899,-1.127016225,-2.792713966
1/25/19,1.0965124447224313,-1.102466626,-2.688150044
2/1/19,1.0133577707976138,-1.027780263,-2.569281719
2/8/19,0.9999578516737162,-1.008950661,-2.527665867
2/15/19,1.018019578332592,-1.034913678,-2.548994933
2/22/19,0.9982783021644378,-1.021483094,-2.523460976
3/1/19,1.0411239203574305,-1.025593714,-2.558571077
3/8/19,0.9905952767547421,-0.950145659,-2.547715039
3/15/19,0.9874619016745856,-0.964654542,-2.550307053
3/22/19,0.9312887271227153,-0.935304404,-2.494801203
3/29/19,0.904357347,-0.89720533,-2.494694854
4/5/19,0.9313229306176349,-0.9135449,-2.396169762
4/12/19,0.8957991457601839,-0.897604456,-2.341236751
4/19/19,0.9535117750604317,-0.954816309,-2.359852276
4/26/19,0.9187454247583056,-0.907704788,-2.3674752
5/3/19,0.9210564771996396,-0.907863102,-2.385134889
5/10/19,0.9022940067854097,-0.891269829,-2.341050707
5/17/19,0.8821848363687832,-0.88164901,-2.285806964
5/24/19,0.8439306015283156,-0.84239753,-2.242433063
5/31/19,0.8004431490803132,-0.787268081,-2.259796005
6/7/19,0.7500768682107883,-0.751427227,-2.223941369
6/14/19,0.7098380763967702,-0.718879765,-2.166065302
6/21/19,0.6519292476164864,-0.705261257,-2.123973681
6/28/19,0.6993456070979817,-0.72182573,-2.20622575
7/5/19,0.6606390707585603,-0.67890613,-2.168691885
7/12/19,0.7096723484740175,-0.725175695,-2.104337198
7/19/19,0.6951388811186204,-0.723601624,-2.119053076
7/26/19,0.679162403,-0.70690757,-2.138884541
8/2/19,0.6344316759129172,-0.652872938,-2.114179693
8/9/19,0.518801811,-0.555290814,-2.094965778
8/16/19,0.4877930743015483,-0.548271998,-2.054643626
8/23/19,0.5240703714578924,-0.618039103,-2.08687009
8/30/19,0.4488006271459539,-0.538753129,-2.039981446
9/6/19,0.536954619,-0.636579798,-2.11822064
9/13/19,0.6624569670137892,-0.7435309,-2.086985459
9/20/19,0.6942462760820723,-0.803526856,-2.337857659
9/27/19,0.6880270784360456,-0.799912334,-2.450626601
10/4/19,0.7214217259761654,-0.837443296,-2.507119589
10/11/19,0.750546891,-0.854521968,-2.421118293
10/18/19,0.7543680224584949,-0.81703735,-2.350182929
10/25/19,0.748956224,-0.794575644,-2.3340009
11/1/19,0.673358865,-0.728161333,-2.299564645
11/8/19,0.7796241371999314,-0.803184208,-2.108889397
11/15/19,0.7769094289884847,-0.830200691,-2.100125594
11/22/19,0.7343339026618984,-0.775840446,-2.038404411
11/29/19,0.6910519881567374,-0.697106276,-2.003992146
12/6/19,0.7103114970823888,-0.72702595,-1.82877862
12/13/19,0.6806416729662677,-0.701375199,-1.719083051
12/20/19,0.6850937003869101,-0.708224742,-1.577297688
12/27/19,0.6868417755378811,-0.705699865,-1.666017825
1/3/20,0.667015869,-0.683093401,-1.67172607
1/10/20,0.6868269966621803,-0.693411866,-1.670921992
1/17/20,0.7187478265215717,-0.737759756,-1.716418241
1/24/20,0.6606171943465575,-0.680332724,-1.687836903
1/31/20,0.6339622701193877,-0.639549154,-1.798084532
2/7/20,0.6569676653231352,-0.688880977,-1.752438365
2/14/20,0.6549405347576222,-0.688214277,-1.700062739
2/21/20,0.6038515091994072,-0.635831936,-1.717588056
2/28/20,0.5795136067995363,-0.640777406,-1.980147653
3/6/20,0.6643241228275362,-0.752541378,-2.257929027
3/13/20,0.6771567646643541,-0.788132634,-1.796126234
3/20/20,0.6738791217280325,-0.880241698,-1.131371637
3/27/20,0.6792123800132219,-0.792069849,-1.493067567
4/3/20,0.6759101261599824,-0.699342501,-1.72737149
4/10/20,0.7654032607057892,-0.828566121,-1.847759319
4/17/20,0.8258153126426178,-0.861017028,-1.924074775
4/24/20,0.7473536332508084,-0.803985401,-1.90612563
5/1/20,0.7547334721599875,-0.81137407,-1.89798306
5/8/20,0.7839312323064643,-0.843758379,-1.875402708
5/15/20,0.8081542212105474,-0.864681472,-1.900980853
5/22/20,0.7817190316774125,-0.856373999,-1.882536097
5/29/20,0.8205962334785166,-0.860038549,-1.912874967
6/5/20,0.8642860590228953,-0.931957366,-1.795553314
6/12/20,0.8604599632145741,-0.911655546,-1.947509817
6/19/20,0.8989487729513215,-0.936473053,-2.037265319
6/26/20,0.9153229635511154,-0.965336638,-2.089514764
7/3/20,0.9519476996256869,-1.011331031,-2.104826313
7/10/20,0.9262442815177637,-0.969125681,-2.127288283
7/17/20,0.955853799,-0.982738686,-2.247892423
7/24/20,0.9469360817370206,-0.962897262,-2.257894517
7/31/20,0.8774688999785537,-0.89698854,-2.123674174
8/7/20,0.8801193863121497,-0.885140433,-2.106588804
8/14/20,0.9483244780159122,-0.944767471,-2.063561652
8/21/20,0.9548158863522063,-0.940346145,-2.155432751
8/28/20,0.9405166339499368,-0.951368631,-1.994418757
9/4/20,0.9396758203970274,-0.945595055,-2.076800331
9/11/20,0.8993297100297919,-0.909153443,-2.05349992
9/18/20,0.909749317,-0.920063205,-2.118404624
9/25/20,0.9245385570998986,-0.940752222,-2.158261227
10/2/20,0.9264233736465141,-0.924509107,-2.182045798
10/9/20,0.9504771407131631,-0.946570404,-2.17392327
10/16/20,0.9459296614500324,-0.939727283,-2.22557132
10/23/20,0.9551319123149571,-0.953789987,-2.152943838
10/30/20,0.9559869412991855,-0.959015754,-2.155704407
11/6/20,0.9414520242420515,-0.938646324,-2.22114434
11/13/20,0.9826947211064516,-0.983113338,-2.276555648
11/20/20,0.936673228,-0.944351684,-2.21534289
11/27/20,0.9508637989804034,-0.945935563,-2.197765032
12/4/20,0.9670113885417002,-0.955018269,-2.224581591
12/11/20,0.9165862089568173,-0.898838265,-2.184866468
12/18/20,0.9357665736733886,-0.911720452,-2.225902812
12/25/20,0.9536580929225558,-0.931921156,-2.229485768
1/1/21,0.9545102562710285,-0.924789686,-2.229629696
1/8/21,0.9833416936669941,-0.950011633,-2.246223993
1/15/21,0.990011461,-0.971412904,-2.271989444
1/22/21,1.0240709767750753,-1.008738033,-2.327293322
1/29/21,1.0277996741321107,-0.993450866,-2.33496935
2/5/21,1.0124393186235736,-0.993282119,-2.251989481
2/12/21,1.0364835364106826,-1.021113852,-2.284453395
2/19/21,1.0382540554612052,-1.038957001,-2.133049726
2/26/21,1.1188404995750265,-1.132472019,-2.090800639
3/5/21,1.0328052391262759,-1.039991865,-2.162704475
3/12/21,1.0288088340566848,-1.039266455,-2.094742944
3/19/21,1.031181476398883,-1.036252386,-2.086447163
3/26/21,0.9984403622526599,-0.984201085,-2.145168632
4/2/21,1.0372905600052833,-1.039024399,-2.108507018
4/9/21,1.0122075706590623,-1.017131089,-2.099003371
4/16/21,0.9721677329985716,-0.984138597,-2.045887122
4/23/21,0.9592380778497711,-0.96944341,-2.076456983
4/30/21,0.9791527924149837,-0.976877197,-2.06427364
5/7/21,0.9841578325730589,-0.983158817,-2.10143952
5/14/21,0.9632715684281494,-0.974373615,-2.025922109
5/21/21,0.9896472769793855,-0.990471456,-2.086593716
5/28/21,0.9957433400886521,-1.00051847,-2.098064157
6/4/21,1.0157088537132213,-1.013149472,-2.139148891
6/11/21,0.979463067,-0.94997158,-2.255595885
6/18/21,0.9966695220358474,-0.977475055,-2.218595084
6/25/21,1.0008056074586305,-0.975621964,-2.240845896
7/2/21,1.0085910383806906,-0.961192733,-2.340377297
7/9/21,1.0200976525826018,-0.961165206,-2.458387959
7/16/21,0.9789388509507825,-0.928223188,-2.403944796
7/23/21,0.9921339199826037,-0.952559348,-2.445876745
7/30/21,0.9681397565265394,-0.929995287,-2.376865915
8/6/21,0.9604371214208596,-0.93055064,-2.350981418
8/13/21,0.9674419846992749,-0.941240535,-2.316626148
8/20/21,0.971336489,-0.945005899,-2.378655011
8/27/21,0.9809911512274914,-0.961475449,-2.317162446
9/3/21,0.948521691,-0.923583422,-2.213804407
9/10/21,0.9717657881214953,-0.944406097,-2.224007944
9/17/21,0.9831803252817999,-0.960146677,-2.222497498
9/24/21,1.0018722907247506,-0.988788541,-2.213924915
10/1/21,0.9732539085253431,-0.960461311,-2.139673791
10/8/21,0.9988138233379426,-0.985848714,-2.120432081
10/15/21,1.0062765755995429,-0.994811133,-2.158746133
10/22/21,1.0550209319367343,-1.040927158,-2.214814626
10/29/21,0.9970294904119339,-0.980516778,-2.102766019
11/5/21,0.9929859821876799,-0.960627027,-2.233846193
11/12/21,1.0367020654064212,-1.010030885,-2.282826049
11/19/21,1.0204250767274148,-1.02179276,-2.222324332
11/26/21,1.0374868415463285,-1.042399111,-2.248774965
12/3/21,1.0357665842162942,-0.998672677,-2.387410289
12/10/21,1.0265108368690359,-0.982426791,-2.361293805
12/17/21,1.029605430501088,-0.972338076,-2.432858584
12/24/21,1.0445790386332365,-0.981923033,-2.389796797
12/31/21,1.048982213450235,-0.983366016,-2.342366443
1/7/22,1.060013686344521,-1.034347645,-2.163558191
1/14/22,1.0735646845489466,-1.068807719,-2.088650506
1/21/22,1.0521414611973272,-1.041770048,-2.088131356
1/28/22,1.108961241002538,-1.070629127,-2.160391046
2/4/22,1.1749537061552482,-1.145651457,-2.161840262
2/11/22,1.2641922866912354,-1.237017581,-2.237420343
2/18/22,1.3464129793625057,-1.292013924,-2.405644973
2/25/22,1.3337165808473996,-1.2735124,-2.464819216
3/4/22,1.2712542709715704,-1.203033579,-2.541357807
3/11/22,1.2977840253288426,-1.232327196,-2.494448268
3/18/22,1.299594961569965,-1.231239567,-2.403111171
3/25/22,1.381684417059325,-1.330790166,-2.39566228
4/1/22,1.3488233339788833,-1.309222807,-2.377537881
4/8/22,1.4254558758659766,-1.415987036,-2.429382247
4/15/22,1.3676453795815948,-1.368279286,-2.278384515
4/22/22,1.4674711554148783,-1.458531565,-2.374687212
4/29/22,1.4239970178479466,-1.394317464,-2.472174575
5/6/22,1.4584851647530654,-1.430844278,-2.414796066
5/13/22,1.4465957042998225,-1.43178122,-2.449682699
5/20/22,1.449601877384993,-1.431106063,-2.511315278
5/27/22,1.462951635990585,-1.433319876,-2.596077866
6/3/22,1.5132919069888933,-1.468121224,-2.687668386
6/10/22,1.5758345190854164,-1.539449774,-2.71136277
6/17/22,1.6865576889000484,-1.694583666,-2.660127083
6/24/22,1.8078801129194488,-1.817108597,-3.013075888
7/1/22,1.7609572403266296,-1.729047427,-3.022589534
7/8/22,1.8688713199685376,-1.82924124,-3.293445839
7/15/22,1.8208135666579834,-1.798050498,-3.195063412
7/22/22,1.8382399526260418,-1.821700043,-3.324889432
7/29/22,1.812188368771587,-1.764991769,-3.503077665
8/5/22,1.7668146424731752,-1.715160131,-3.500441903
8/12/22,1.6738280795263611,-1.644522616,-3.184046434
8/19/22,1.6352264115581232,-1.610590535,-3.043669043
8/26/22,1.725613062405921,-1.72104524,-3.018976224
9/2/22,1.8471091210915451,-1.847144472,-3.137180881
9/9/22,1.9410325095492298,-1.930502356,-3.323234694
9/16/22,1.906519643854092,-1.935111982,-3.172950858
9/23/22,1.9268568911763104,-1.923590349,-3.256616805
9/30/22,2.0376098953775723,-2.004704841,-3.416505882
10/7/22,1.9797266969312377,-1.967591468,-3.369164678
10/14/22,2.125813247892126,-2.096836473,-3.575727384
10/21/22,2.3445287786570628,-2.266848761,-3.907523956
10/28/22,2.165281229271082,-2.099763213,-3.778326838
11/4/22,2.2765526072412694,-2.18761791,-3.911345164
11/11/22,2.1624399794397298,-2.060233576,-3.959548953
11/18/22,2.131004695554143,-2.024719572,-3.872264592
11/25/22,2.200240233740677,-2.104595762,-3.874112052
12/2/22,2.2106601617942685,-2.091888499,-3.885500286
12/9/22,2.1005762578899603,-2.006221501,-3.657484673
12/16/22,2.1942591368133444,-2.10738134,-3.724788535
12/23/22,2.1760688286746506,-2.122961541,-3.224117377
12/30/22,2.2732577764177386,-2.159386916,-3.20560824
1/6/23,2.2851024956193204,-2.188066305,-3.25489607
1/13/23,2.330100834179159,-2.270277361,-3.035381036
1/20/23,2.343320791177876,-2.257602241,-3.556560752
1/27/23,2.411920867924363,-2.338408686,-3.627932107
2/3/23,2.315210730707047,-2.271170332,-3.484767446
2/10/23,2.310854526,-2.324386333,-3.230230961
2/17/23,2.244365446753205,-2.302773234,-3.004247866
2/24/23,2.153162537630591,-2.214631803,-2.768322593
3/3/23,2.0665401101576264,-2.095870149,-2.695115192
3/10/23,2.0944671738361484,-2.10544443,-2.927846052
3/17/23,2.0248577561182963,-2.014979862,-3.362596057
3/24/23,2.077841967692427,-2.050036657,-3.595666453
3/31/23,1.9252871733425847,-1.915652848,-3.129082968
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
