DATE,y2_diff_ewm,y10_diff_ewm,slope_diff_ewm
2020-05-19,-0.008706942513869937,-0.0050621831564037585,0.0024187499919074477
2020-05-20,-0.008748925790710948,-0.005547187502051182,0.0022828636337858567
2020-05-21,-0.008140181515699021,-0.005367080189665084,0.002148464148524704
2020-05-22,-0.00787588429939158,-0.005842185070909173,0.001906114948074506
2020-05-26,-0.007295486128877646,-0.00467845306783923,0.002104098814854904
2020-05-27,-0.006733932454708285,-0.004851234232228128,0.0018622350612993754
2020-05-28,-0.00716465807388583,-0.0040443588552215,0.0022795397004775867
2020-05-29,-0.007256716583503401,-0.005536456789986728,0.0018169156298828034
2020-06-01,-0.007670468331803032,-0.00503201566997545,0.0021252958370843633
2020-06-02,-0.006447375222897322,-0.0042192706412092695,0.001992620463675447
2020-06-03,-0.005588675986698549,-0.0011601384947130854,0.0027367593775440746
2020-06-04,-0.005407221617004212,0.0005009402126816385,0.003253915262427425
2020-06-05,-0.0042576121036896645,0.0034068155077597653,0.0038748327297790366
2020-06-08,-0.004119375010947708,0.0023221556230423263,0.003504173230664604
2020-06-09,-0.00463499066027128,0.0009480305009270583,0.003246989818239415
2020-06-10,-0.005458547401257152,-0.002004890296192907,0.0025549392403507857
2020-06-11,-0.00463195364577313,-0.004861935006870575,0.0013233595087405227
2020-06-12,-0.0044815623489351,-0.003080665550459636,0.0018559808600247935
2020-06-15,-0.004336053990030887,-0.002980641819073495,0.0018356726583155637
2020-06-16,-0.003545905599228031,-0.0015851368213065267,0.002034427306875072
2020-06-17,-0.004080140780421091,-0.0018583524626834967,0.00212158685709767
2020-06-18,-0.003947665865908677,-0.002772061707627672,0.0017701114301874148
2020-06-19,-0.0038194921762606804,-0.003006740008920062,0.001641322495876335
2020-06-22,-0.0036954800583555852,-0.0025844342936282845,0.0017327834114667442
2020-06-23,-0.0039001766081214386,-0.0021758400938312263,0.0019326638774437277
2020-06-24,-0.003448862595451929,-0.0030792410800513717,0.001473835333157405
2020-06-25,-0.003986248590384298,-0.0033039458134470133,0.0015671288986190842
2020-06-26,-0.003856822188292876,-0.0044954014280752935,0.001112300049718441
2020-06-29,-0.004056280246050498,-0.004349443738884531,0.0012095495457714427
2020-06-30,-0.003924580040652567,-0.0035588606067503857,0.0014151552533791494
2020-07-01,-0.00347247369193086,-0.0024692640880845658,0.0016185112167828065
2020-07-02,-0.003684410861792374,-0.0027137736895507165,0.0016008014154766472
2020-07-06,-0.0035647845939227197,-0.002300980069601267,0.0016927057140199494
2020-07-07,-0.0034490423782126173,-0.003525000198133677,0.0012365027996038207
2020-07-08,-0.0033370581063963266,-0.002761185281475177,0.0014418135838492573
2020-07-09,-0.0032287097647192074,-0.0042949455800250945,0.0008789356204765955
2020-07-10,-0.00312387930099623,-0.0031814496914217526,0.0011975792348288047
2020-07-13,-0.0030224524959868537,-0.0034028358929866593,0.0010750549660424626
2020-07-14,-0.0035736832684683043,-0.003617034078327402,0.0011727119989878214
2020-07-15,-0.0028082876991000435,-0.0031749132000245513,0.001050459828288419
2020-07-16,-0.0027171075921170323,-0.0037211938446009033,0.0008201250260969758
2020-07-17,-0.0032782523705639295,-0.0029510088691767,0.0012488324664860916
2020-07-20,-0.0025224489170197137,-0.0035045592891564804,0.0007974864272880219
2020-07-21,-0.0030899139164419164,-0.0037154546967410793,0.0008981806240288554
2020-07-22,-0.0029895899070607706,-0.0039195027055239275,0.0007789323843819018
2020-07-23,-0.0022431588103134143,-0.004116925638365855,0.00044214832549434617
2020-07-24,-0.002819691862776243,-0.003983256384938723,0.0006561509617067415
2020-07-27,-0.002403459268120159,-0.0028798804901531555,0.0008678119742547364
2020-07-28,-0.002650105435055112,-0.0037604225368573934,0.0006394757107020075
2020-07-29,-0.0032134256543768732,-0.0039630105198480425,0.0007418988657385669
2020-07-30,-0.0034337736532946404,-0.004808385260860719,0.0005149403474313093
2020-07-31,-0.0033222851298206437,-0.0046522655432686385,0.0005093058537416944
2020-08-03,-0.0032144164404188454,-0.0041765325404830396,0.0006131533315008365
