Security,LT01TRUU Index,
Start Date,1/31/1992 0:00,
End Date,5/21/2025 0:00,
Period,D,
,,
Date,PX_LAST,TOT_RETURN_INDEX_GROSS_DVDS
12/17/2002,189.87,189.87
12/16/2002,189.69,189.69
12/13/2002,189.79,189.79
12/12/2002,189.9,189.9
12/11/2002,189.86,189.86
12/10/2002,189.7,189.7
12/9/2002,189.76,189.76
12/6/2002,189.65,189.65
12/5/2002,189.43,189.43
12/4/2002,189.29,189.29
12/3/2002,189.11,189.11
12/2/2002,189.07,189.07
11/29/2002,189.05,189.05
11/27/2002,188.87,188.87
11/26/2002,189.21,189.21
11/25/2002,188.91,188.91
11/22/2002,188.8,188.8
11/21/2002,188.95,188.95
11/20/2002,189.09,189.09
11/19/2002,189.32,189.32
11/18/2002,189.28,189.28
11/15/2002,189.21,189.21
11/14/2002,189.3,189.3
11/13/2002,189.7,189.7
11/12/2002,189.6,189.6
11/8/2002,189.41,189.41
11/7/2002,189.41,189.41
11/6/2002,189.36,189.36
11/5/2002,189.32,189.32
11/4/2002,189.4,189.4
11/1/2002,189.5,189.5
10/31/2002,189.69,189.69
10/30/2002,189.49,189.49
10/29/2002,189.41,189.41
10/28/2002,189.01,189.01
10/25/2002,188.71,188.71
10/24/2002,188.42,188.42
10/23/2002,188.09,188.09
10/22/2002,188,188
10/21/2002,187.99,187.99
10/18/2002,188.24,188.24
10/17/2002,188.27,188.27
10/16/2002,188.42,188.42
10/15/2002,188.38,188.38
10/11/2002,188.93,188.93
10/10/2002,189.21,189.21
10/9/2002,189.34,189.34
10/8/2002,189.02,189.02
10/7/2002,189.13,189.13
10/4/2002,189,189
10/3/2002,189.13,189.13
10/2/2002,189.08,189.08
10/1/2002,189.03,189.03
9/30/2002,189.26,189.26
9/27/2002,188.79,188.79
9/26/2002,188.47,188.47
9/25/2002,188.37,188.37
9/24/2002,188.6,188.6
9/23/2002,188.55,188.55
9/20/2002,188.41,188.41
9/19/2002,188.4,188.4
9/18/2002,188.17,188.17
9/17/2002,188.09,188.09
9/16/2002,188.07,188.07
9/13/2002,188.03,188.03
9/12/2002,187.9,187.9
9/11/2002,187.66,187.66
9/10/2002,187.87,187.87
9/9/2002,187.83,187.83
9/6/2002,187.92,187.92
9/5/2002,188.38,188.38
9/4/2002,188.15,188.15
9/3/2002,188.17,188.17
8/30/2002,187.65,187.65
8/29/2002,187.69,187.69
8/28/2002,187.49,187.49
8/27/2002,187.32,187.32
8/26/2002,187.53,187.53
8/23/2002,187.44,187.44
8/22/2002,187.3,187.3
8/21/2002,187.59,187.59
8/20/2002,187.64,187.64
8/19/2002,187.22,187.22
8/16/2002,187.12,187.12
8/15/2002,187.31,187.31
8/14/2002,187.61,187.61
8/13/2002,187.9,187.9
8/12/2002,187.59,187.59
8/9/2002,187.54,187.54
8/8/2002,187.48,187.48
8/7/2002,187.87,187.87
8/6/2002,187.46,187.46
8/5/2002,187.95,187.95
8/2/2002,187.68,187.68
8/1/2002,187.24,187.24
7/31/2002,186.99,186.99
7/30/2002,186.49,186.49
7/29/2002,186.58,186.58
7/26/2002,187.05,187.05
7/25/2002,186.87,186.87
7/24/2002,186.72,186.72
7/23/2002,186.68,186.68
7/22/2002,186.47,186.47
7/19/2002,186.19,186.19
7/18/2002,186.08,186.08
7/17/2002,185.8,185.8
7/16/2002,185.6,185.6
7/15/2002,185.96,185.96
7/12/2002,185.82,185.82
7/11/2002,185.75,185.75
7/10/2002,185.74,185.74
7/9/2002,185.3,185.3
7/8/2002,185.01,185.01
7/5/2002,184.73,184.73
7/3/2002,185.11,185.11
7/2/2002,185.1,185.1
7/1/2002,184.77,184.77
6/28/2002,184.68,184.68
6/27/2002,184.67,184.67
6/26/2002,184.94,184.94
6/25/2002,184.45,184.45
6/24/2002,184.35,184.35
6/21/2002,184.47,184.47
6/20/2002,184.3,184.3
6/19/2002,184.64,184.64
6/18/2002,184.26,184.26
6/17/2002,184.18,184.18
6/14/2002,184.2,184.2
6/13/2002,183.91,183.91
6/12/2002,183.77,183.77
6/11/2002,183.64,183.64
6/10/2002,183.42,183.42
6/7/2002,183.37,183.37
6/6/2002,183.46,183.46
6/5/2002,183.33,183.33
6/4/2002,183.41,183.41
6/3/2002,183.21,183.21
5/31/2002,183.06,183.06
5/30/2002,183.19,183.19
5/29/2002,182.99,182.99
5/28/2002,182.77,182.77
5/24/2002,182.71,182.71
5/23/2002,182.74,182.74
5/22/2002,182.88,182.88
5/21/2002,182.7,182.7
5/20/2002,182.51,182.51
5/17/2002,182.25,182.25
5/16/2002,182.55,182.55
5/15/2002,182.31,182.31
5/14/2002,182.19,182.19
5/13/2002,182.5,182.5
5/10/2002,182.69,182.69
5/9/2002,182.43,182.43
5/8/2002,182.26,182.26
5/7/2002,182.76,182.76
5/6/2002,182.63,182.63
5/3/2002,182.59,182.59
5/2/2002,182.36,182.36
5/1/2002,182.47,182.47
4/30/2002,182.37,182.37
4/29/2002,182.31,182.31
4/26/2002,182.32,182.32
4/25/2002,182.2,182.2
4/24/2002,182.12,182.12
4/23/2002,181.81,181.81
4/22/2002,181.86,181.86
4/19/2002,181.75,181.75
4/18/2002,181.73,181.73
4/17/2002,181.62,181.62
4/16/2002,181.57,181.57
4/15/2002,181.66,181.66
4/12/2002,181.51,181.51
4/11/2002,181.31,181.31
4/10/2002,181.25,181.25
4/9/2002,181.22,181.22
4/8/2002,181.1,181.1
4/5/2002,181.06,181.06
4/4/2002,180.87,180.87
4/3/2002,180.89,180.89
4/2/2002,180.61,180.61
4/1/2002,180.25,180.25
3/29/2002,180.24,180.24
3/28/2002,180.24,180.24
3/27/2002,180.35,180.35
3/26/2002,180.2,180.2
3/25/2002,179.92,179.92
3/22/2002,179.93,179.93
3/21/2002,180.07,180.07
3/20/2002,180.07,180.07
3/19/2002,180.3,180.3
3/18/2002,180.23,180.23
3/15/2002,180.19,180.19
3/14/2002,180.17,180.17
3/13/2002,180.59,180.59
3/12/2002,180.36,180.36
3/11/2002,180.25,180.25
3/8/2002,180.17,180.17
3/7/2002,180.58,180.58
3/6/2002,181.15,181.15
3/5/2002,181.13,181.13
3/4/2002,181.16,181.16
3/1/2002,181.21,181.21
2/28/2002,181.58,181.58
2/27/2002,181.75,181.75
2/26/2002,181.43,181.43
2/25/2002,181.58,181.58
2/22/2002,181.59,181.59
2/21/2002,181.57,181.57
2/20/2002,181.5,181.5
2/19/2002,181.56,181.56
2/15/2002,181.47,181.47
2/14/2002,181.17,181.17
2/13/2002,181.1,181.1
2/12/2002,181.2,181.2
2/11/2002,181.43,181.43
2/8/2002,181.44,181.44
2/7/2002,181.24,181.24
2/6/2002,181.26,181.26
2/5/2002,181.2,181.2
2/4/2002,181.19,181.19
2/1/2002,180.89,180.89
1/31/2002,180.69,180.69
1/30/2002,180.98,180.98
1/29/2002,180.99,180.99
1/28/2002,180.57,180.57
1/25/2002,180.5,180.5
1/24/2002,180.58,180.58
1/23/2002,180.81,180.81
1/22/2002,181.01,181.01
1/18/2002,181.05,181.05
1/17/2002,180.9,180.9
1/16/2002,181.24,181.24
1/15/2002,181.37,181.37
1/14/2002,181.37,181.37
1/11/2002,181.37,181.37
1/10/2002,180.82,180.82
1/9/2002,180.54,180.54
1/8/2002,180.44,180.44
1/7/2002,180.41,180.41
1/4/2002,180.01,180.01
1/3/2002,179.99,179.99
1/2/2002,179.88,179.88
12/31/2001,180.32,180.32
12/28/2001,179.95,179.95
12/27/2001,179.84,179.84
12/26/2001,179.52,179.52
12/24/2001,179.68,179.68
12/21/2001,179.71,179.71
12/20/2001,179.76,179.76
12/19/2001,179.85,179.85
12/18/2001,179.78,179.78
12/17/2001,179.5,179.5
12/14/2001,179.53,179.53
12/13/2001,179.78,179.78
12/12/2001,180.19,180.19
12/11/2001,179.98,179.98
12/10/2001,179.67,179.67
12/7/2001,179.35,179.35
12/6/2001,179.48,179.48
12/5/2001,179.69,179.69
12/4/2001,180.5,180.5
12/3/2001,180.42,180.42
11/30/2001,180.27,180.27
11/29/2001,180.17,180.17
11/28/2001,179.51,179.51
11/27/2001,179.47,179.47
11/26/2001,179.1,179.1
11/23/2001,179.01,179.01
11/21/2001,179.22,179.22
11/20/2001,179.61,179.61
11/19/2001,179.77,179.77
11/16/2001,179.2,179.2
11/15/2001,179.49,179.49
11/14/2001,180.2,180.2
11/13/2001,180.65,180.65
11/9/2001,180.75,180.75
11/8/2001,180.85,180.85
11/7/2001,181.12,181.12
11/6/2001,180.94,180.94
11/5/2001,180.69,180.69
11/2/2001,180.56,180.56
11/1/2001,180.55,180.55
10/31/2001,180.7,180.7
10/30/2001,180.56,180.56
10/29/2001,180.27,180.27
10/26/2001,180.05,180.05
10/25/2001,180.02,180.02
10/24/2001,179.76,179.76
10/23/2001,179.53,179.53
10/22/2001,179.53,179.53
10/19/2001,179.48,179.48
10/18/2001,179.53,179.53
10/17/2001,179.42,179.42
10/16/2001,179.49,179.49
10/15/2001,179.46,179.46
10/12/2001,179.28,179.28
10/11/2001,179.12,179.12
10/10/2001,179.36,179.36
10/9/2001,179.44,179.44
10/5/2001,179.43,179.43
10/4/2001,179.3,179.3
10/3/2001,179.28,179.28
10/2/2001,179.27,179.27
10/1/2001,179.09,179.09
9/28/2001,178.97,178.97
9/27/2001,179.11,179.11
9/26/2001,178.94,178.94
9/25/2001,178.76,178.76
9/24/2001,178.55,178.55
9/21/2001,178.55,178.55
9/20/2001,178.53,178.53
9/19/2001,178.69,178.69
9/18/2001,178.27,178.27
9/17/2001,178.2,178.2
9/14/2001,178.38,178.38
9/10/2001,176.55,176.55
9/7/2001,176.48,176.48
9/6/2001,176.11,176.11
9/5/2001,175.69,175.69
9/4/2001,175.52,175.52
8/31/2001,176.07,176.07
8/30/2001,176.15,176.15
8/29/2001,175.94,175.94
8/28/2001,175.81,175.81
8/27/2001,175.57,175.57
8/24/2001,175.54,175.54
8/23/2001,175.6,175.6
8/22/2001,175.49,175.49
8/21/2001,175.6,175.6
8/20/2001,175.49,175.49
8/17/2001,175.62,175.62
8/16/2001,175.44,175.44
8/15/2001,175.28,175.28
8/14/2001,175.44,175.44
8/13/2001,175.55,175.55
8/10/2001,175.34,175.34
8/9/2001,175.24,175.24
8/8/2001,175.2,175.2
8/7/2001,174.85,174.85
8/6/2001,174.87,174.87
8/3/2001,174.71,174.71
8/2/2001,174.74,174.74
8/1/2001,174.91,174.91
7/31/2001,174.98,174.98
7/30/2001,174.8,174.8
7/27/2001,174.64,174.64
7/26/2001,174.48,174.48
7/25/2001,174.31,174.31
7/24/2001,174.4,174.4
7/23/2001,174.34,174.34
7/20/2001,174.27,174.27
7/19/2001,174.25,174.25
7/18/2001,174.29,174.29
7/17/2001,173.88,173.88
7/16/2001,173.89,173.89
7/13/2001,173.71,173.71
7/12/2001,173.82,173.82
7/11/2001,173.73,173.73
7/10/2001,173.7,173.7
7/9/2001,173.48,173.48
7/6/2001,173.41,173.41
7/5/2001,173.14,173.14
7/3/2001,173.09,173.09
7/2/2001,173.21,173.21
6/29/2001,172.99,172.99
6/28/2001,173.03,173.03
6/27/2001,173.3,173.3
6/26/2001,173.58,173.58
6/25/2001,173.8,173.8
6/22/2001,173.8,173.8
6/21/2001,173.57,173.57
6/20/2001,173.57,173.57
6/19/2001,173.48,173.48
6/18/2001,173.41,173.41
6/15/2001,173.24,173.24
6/14/2001,173.17,173.17
6/13/2001,173.01,173.01
6/12/2001,172.96,172.96
6/11/2001,172.8,172.8
6/8/2001,172.58,172.58
6/7/2001,172.71,172.71
6/6/2001,172.69,172.69
6/5/2001,172.68,172.68
6/4/2001,172.48,172.48
6/1/2001,172.36,172.36
5/31/2001,172.39,172.39
5/30/2001,172.1,172.1
5/29/2001,172.07,172.07
5/25/2001,171.99,171.99
5/24/2001,171.89,171.89
5/23/2001,172.06,172.06
5/22/2001,171.92,171.92
5/21/2001,171.82,171.82
5/18/2001,171.75,171.75
5/17/2001,171.87,171.87
5/16/2001,172.03,172.03
5/15/2001,171.94,171.94
5/14/2001,171.86,171.86
5/11/2001,171.58,171.58
5/10/2001,172.09,172.09
5/9/2001,172.31,172.31
5/8/2001,172.19,172.19
5/7/2001,172.11,172.11
5/4/2001,171.94,171.94
5/3/2001,171.7,171.7
5/2/2001,171.54,171.54
5/1/2001,171.61,171.61
4/30/2001,171.46,171.46
4/27/2001,171.44,171.44
4/26/2001,171.74,171.74
4/25/2001,171.6,171.6
4/24/2001,171.8,171.8
4/23/2001,171.79,171.79
4/20/2001,171.42,171.42
4/19/2001,171.33,171.33
4/18/2001,171.42,171.42
4/17/2001,170.91,170.91
4/16/2001,170.64,170.64
4/12/2001,170.89,170.89
4/11/2001,171.05,171.05
4/10/2001,171.22,171.22
4/9/2001,171.55,171.55
4/6/2001,171.56,171.56
4/5/2001,171.25,171.25
4/4/2001,171.38,171.38
4/3/2001,171.23,171.23
4/2/2001,171.04,171.04
3/30/2001,171.01,171.01
3/29/2001,170.8,170.8
3/28/2001,170.6,170.6
3/27/2001,170.44,170.44
3/26/2001,170.78,170.78
3/23/2001,170.77,170.77
3/22/2001,170.98,170.98
3/21/2001,170.79,170.79
3/20/2001,170.67,170.67
3/19/2001,170.43,170.43
3/16/2001,170.55,170.55
3/15/2001,170.56,170.56
3/14/2001,170.23,170.23
3/13/2001,169.85,169.85
3/12/2001,169.82,169.82
3/9/2001,169.69,169.69
3/8/2001,169.81,169.81
3/7/2001,169.74,169.74
3/6/2001,169.56,169.56
3/5/2001,169.51,169.51
3/2/2001,169.44,169.44
3/1/2001,169.65,169.65
2/28/2001,169.6,169.6
2/27/2001,169.45,169.45
2/26/2001,169.42,169.42
2/23/2001,169.23,169.23
2/22/2001,168.94,168.94
2/21/2001,168.75,168.75
2/20/2001,168.71,168.71
2/16/2001,168.59,168.59
2/15/2001,168.21,168.21
2/14/2001,168.32,168.32
2/13/2001,168.53,168.53
2/12/2001,168.65,168.65
2/9/2001,168.57,168.57
2/8/2001,168.4,168.4
2/7/2001,168.42,168.42
2/6/2001,168.31,168.31
2/5/2001,168.41,168.41
2/2/2001,168.37,168.37
2/1/2001,168.66,168.66
1/31/2001,168.49,168.49
1/30/2001,168.2,168.2
1/29/2001,168.01,168.01
1/26/2001,167.9,167.9
1/25/2001,167.82,167.82
1/24/2001,167.75,167.75
1/23/2001,167.76,167.76
1/22/2001,167.93,167.93
1/19/2001,167.87,167.87
1/18/2001,167.96,167.96
1/17/2001,167.59,167.59
1/16/2001,167.44,167.44
1/12/2001,167.3,167.3
1/11/2001,167.64,167.64
1/10/2001,167.65,167.65
1/9/2001,167.86,167.86
1/8/2001,168.18,168.18
1/5/2001,167.94,167.94
1/4/2001,167.39,167.39
1/3/2001,166.89,166.89
1/2/2001,167.09,167.09
12/29/2000,166.37,166.37
12/28/2000,166.21,166.21
12/27/2000,166.3,166.3
12/26/2000,166.44,166.44
12/22/2000,166.38,166.38
12/21/2000,166.2,166.2
12/20/2000,165.94,165.94
12/19/2000,165.58,165.58
12/18/2000,165.64,165.64
12/15/2000,165.42,165.42
12/14/2000,165.3,165.3
12/13/2000,165.16,165.16
12/12/2000,164.95,164.95
12/11/2000,164.91,164.91
12/8/2000,164.89,164.89
12/7/2000,164.98,164.98
12/6/2000,165,165
12/5/2000,164.76,164.76
12/4/2000,164.46,164.46
12/1/2000,164.26,164.26
11/30/2000,164.37,164.37
11/29/2000,164.13,164.13
11/28/2000,163.93,163.93
11/27/2000,163.74,163.74
11/24/2000,163.65,163.65
11/22/2000,163.73,163.73
11/21/2000,163.57,163.57
11/20/2000,163.57,163.57
11/17/2000,163.45,163.45
11/16/2000,163.43,163.43
11/15/2000,163.33,163.33
11/14/2000,163.24,163.24
11/13/2000,163.27,163.27
11/10/2000,163.12,163.12
11/9/2000,163.06,163.06
11/8/2000,162.9,162.9
11/7/2000,162.86,162.86
11/6/2000,162.84,162.84
11/3/2000,162.88,162.88
11/2/2000,163.03,163.03
11/1/2000,162.97,162.97
10/31/2000,162.81,162.81
10/30/2000,162.74,162.74
10/27/2000,162.7,162.7
10/26/2000,162.76,162.76
10/25/2000,162.76,162.76
10/24/2000,162.87,162.87
10/23/2000,162.93,162.93
10/20/2000,162.79,162.79
10/19/2000,162.75,162.75
10/18/2000,162.8,162.8
10/17/2000,162.79,162.79
10/16/2000,162.57,162.57
10/13/2000,162.61,162.61
10/12/2000,162.58,162.58
10/11/2000,162.34,162.34
10/10/2000,162.21,162.21
10/6/2000,162.05,162.05
10/5/2000,162.01,162.01
10/4/2000,161.93,161.93
10/3/2000,161.96,161.96
10/2/2000,162.01,162.01
9/29/2000,161.95,161.95
9/28/2000,161.82,161.82
9/27/2000,161.86,161.86
9/26/2000,161.81,161.81
9/25/2000,161.69,161.69
9/22/2000,161.67,161.67
9/21/2000,161.58,161.58
9/20/2000,161.54,161.54
9/19/2000,161.6,161.6
9/18/2000,161.64,161.64
9/15/2000,161.48,161.48
9/14/2000,161.35,161.35
9/13/2000,161.36,161.36
9/12/2000,161.21,161.21
9/11/2000,161.18,161.18
9/8/2000,161.17,161.17
9/7/2000,161.05,161.05
9/6/2000,161.1,161.1
9/5/2000,161.13,161.13
9/1/2000,161.02,161.02
8/31/2000,160.76,160.76
8/30/2000,160.58,160.58
8/29/2000,160.51,160.51
8/28/2000,160.56,160.56
8/25/2000,160.55,160.55
8/24/2000,160.53,160.53
8/23/2000,160.45,160.45
8/22/2000,160.31,160.31
8/21/2000,160.22,160.22
8/18/2000,160.16,160.16
8/17/2000,160.08,160.08
8/16/2000,160.03,160.03
8/15/2000,160.05,160.05
8/14/2000,160.1,160.1
8/11/2000,160.01,160.01
8/10/2000,160.18,160.18
8/9/2000,160.12,160.12
8/8/2000,160.11,160.11
8/7/2000,160.03,160.03
8/4/2000,160.03,160.03
8/3/2000,159.83,159.83
8/2/2000,159.77,159.77
8/1/2000,159.68,159.68
7/31/2000,159.59,159.59
7/28/2000,159.51,159.51
7/27/2000,159.53,159.53
7/26/2000,159.44,159.44
7/25/2000,159.41,159.41
7/24/2000,159.35,159.35
7/21/2000,159.34,159.34
7/20/2000,159.32,159.32
7/19/2000,158.94,158.94
7/18/2000,158.94,158.94
7/17/2000,158.89,158.89
7/14/2000,158.91,158.91
7/13/2000,159.14,159.14
7/12/2000,158.99,158.99
7/11/2000,159.01,159.01
7/10/2000,159.01,159.01
7/7/2000,158.99,158.99
7/6/2000,158.82,158.82
7/5/2000,158.93,158.93
7/3/2000,158.81,158.81
6/30/2000,158.57,158.57
6/29/2000,158.52,158.52
6/28/2000,158.34,158.34
6/27/2000,158.26,158.26
6/26/2000,158.24,158.24
6/23/2000,158.01,158.01
6/22/2000,158.1,158.1
6/21/2000,158.07,158.07
6/20/2000,158.21,158.21
6/19/2000,158.26,158.26
6/16/2000,158.23,158.23
6/15/2000,158.02,158.02
6/14/2000,158,158
6/13/2000,157.84,157.84
6/12/2000,157.7,157.7
6/9/2000,157.55,157.55
6/8/2000,157.56,157.56
6/7/2000,157.56,157.56
6/6/2000,157.57,157.57
6/5/2000,157.61,157.61
6/2/2000,157.44,157.44
6/1/2000,157.19,157.19
5/31/2000,156.93,156.93
5/30/2000,156.77,156.77
5/26/2000,156.79,156.79
5/25/2000,156.69,156.69
5/24/2000,156.48,156.48
5/23/2000,156.49,156.49
5/22/2000,156.52,156.52
5/19/2000,156.28,156.28
5/18/2000,156.08,156.08
5/17/2000,156.17,156.17
5/16/2000,156.18,156.18
5/15/2000,156.17,156.17
5/12/2000,156.02,156.02
5/11/2000,156.2,156.2
5/10/2000,156.15,156.15
5/9/2000,156.07,156.07
5/8/2000,156.01,156.01
5/5/2000,156.01,156.01
5/4/2000,156.13,156.13
5/3/2000,156.18,156.18
5/2/2000,156.23,156.23
5/1/2000,156.26,156.26
4/28/2000,156.26,156.26
4/27/2000,156.29,156.29
4/26/2000,156.6,156.6
4/25/2000,156.63,156.63
4/24/2000,156.88,156.88
4/20/2000,156.77,156.77
4/19/2000,156.85,156.85
4/18/2000,156.8,156.8
4/17/2000,156.78,156.78
4/14/2000,156.77,156.77
4/13/2000,156.56,156.56
4/12/2000,156.45,156.45
4/11/2000,156.55,156.55
4/10/2000,156.65,156.65
4/7/2000,156.41,156.41
4/6/2000,156.37,156.37
4/5/2000,156.46,156.46
4/4/2000,156.57,156.57
4/3/2000,156.12,156.12
3/31/2000,155.92,155.92
3/30/2000,155.84,155.84
3/29/2000,155.65,155.65
3/28/2000,155.57,155.57
3/27/2000,155.48,155.48
3/24/2000,155.41,155.41
3/23/2000,155.6,155.6
3/22/2000,155.66,155.66
3/21/2000,155.58,155.58
3/20/2000,155.55,155.55
3/17/2000,155.49,155.49
3/16/2000,155.5,155.5
3/15/2000,155.43,155.43
3/14/2000,155.44,155.44
3/13/2000,155.3,155.3
3/10/2000,155.17,155.17
3/9/2000,155.28,155.28
3/8/2000,155.19,155.19
3/7/2000,155.19,155.19
3/6/2000,155.03,155.03
3/3/2000,155.07,155.07
3/2/2000,154.97,154.97
3/1/2000,155.02,155.02
2/29/2000,154.93,154.93
2/28/2000,154.93,154.93
2/25/2000,155.05,155.05
2/24/2000,154.85,154.85
2/23/2000,154.57,154.57
2/22/2000,154.75,154.75
2/18/2000,154.43,154.43
2/17/2000,154.3,154.3
2/16/2000,154.42,154.42
2/15/2000,154.36,154.36
2/14/2000,154.39,154.39
2/11/2000,154.2,154.2
2/10/2000,154.09,154.09
2/9/2000,154.02,154.02
2/8/2000,154,154
2/7/2000,153.95,153.95
2/4/2000,154.01,154.01
2/3/2000,154.13,154.13
2/2/2000,153.93,153.93
2/1/2000,153.98,153.98
1/31/2000,153.91,153.91
1/28/2000,153.96,153.96
1/27/2000,154.05,154.05
1/26/2000,154.16,154.16
1/25/2000,154.2,154.2
1/24/2000,154.22,154.22
1/21/2000,154.01,154.01
1/20/2000,153.97,153.97
1/19/2000,154.01,154.01
1/18/2000,153.94,153.94
1/14/2000,153.92,153.92
1/13/2000,153.99,153.99
1/12/2000,153.78,153.78
1/11/2000,153.82,153.82
1/10/2000,153.97,153.97
1/7/2000,154.03,154.03
1/6/2000,153.93,153.93
1/5/2000,153.81,153.81
1/4/2000,153.98,153.98
1/3/2000,153.77,153.77
12/31/1999,153.97,153.97
12/30/1999,154.12,154.12
12/29/1999,154.06,154.06
12/28/1999,153.96,153.96
12/27/1999,153.98,153.98
12/23/1999,153.82,153.82
12/22/1999,153.78,153.78
12/21/1999,153.78,153.78
12/20/1999,153.78,153.78
12/17/1999,153.82,153.82
12/16/1999,153.81,153.81
12/15/1999,153.93,153.93
12/14/1999,153.99,153.99
12/13/1999,154.23,154.23
12/10/1999,154.25,154.25
12/9/1999,154.15,154.15
12/8/1999,154.08,154.08
12/7/1999,154.12,154.12
12/6/1999,154.01,154.01
12/3/1999,153.93,153.93
12/2/1999,153.71,153.71
12/1/1999,153.74,153.74
11/30/1999,153.82,153.82
11/29/1999,153.69,153.69
11/26/1999,153.75,153.75
11/24/1999,153.76,153.76
11/23/1999,153.77,153.77
11/22/1999,153.74,153.74
11/19/1999,153.75,153.75
11/18/1999,153.75,153.75
11/17/1999,153.75,153.75
11/16/1999,153.86,153.86
11/15/1999,153.94,153.94
11/12/1999,153.89,153.89
11/10/1999,153.76,153.76
11/9/1999,153.83,153.83
11/8/1999,153.92,153.92
11/5/1999,153.87,153.87
11/4/1999,153.8,153.8
11/3/1999,153.61,153.61
11/2/1999,153.54,153.54
11/1/1999,153.48,153.48
10/29/1999,153.56,153.56
10/28/1999,153.25,153.25
10/27/1999,153.1,153.1
10/26/1999,152.97,152.97
10/25/1999,152.99,152.99
10/22/1999,152.97,152.97
10/21/1999,153,153
10/20/1999,152.95,152.95
10/19/1999,152.97,152.97
10/18/1999,153.06,153.06
10/15/1999,153.06,153.06
10/14/1999,152.84,152.84
10/13/1999,152.9,152.9
10/12/1999,153.01,153.01
10/8/1999,152.97,152.97
10/7/1999,152.9,152.9
10/6/1999,152.87,152.87
10/5/1999,152.92,152.92
10/4/1999,153.11,153.11
10/1/1999,152.94,152.94
9/30/1999,153.19,153.19
9/29/1999,152.99,152.99
9/28/1999,153.17,153.17
9/27/1999,153.18,153.18
9/24/1999,153.27,153.27
9/23/1999,153.04,153.04
9/22/1999,152.91,152.91
9/21/1999,152.86,152.86
9/20/1999,152.87,152.87
9/17/1999,152.89,152.89
9/16/1999,152.85,152.85
9/15/1999,152.76,152.76
9/14/1999,152.63,152.63
9/13/1999,152.72,152.72
9/10/1999,152.65,152.65
9/9/1999,152.5,152.5
9/8/1999,152.55,152.55
9/7/1999,152.49,152.49
9/3/1999,152.52,152.52
9/2/1999,152.24,152.24
9/1/1999,152.22,152.22
8/31/1999,152.23,152.23
8/30/1999,152.16,152.16
8/27/1999,152.28,152.28
8/26/1999,152.46,152.46
8/25/1999,152.54,152.54
8/24/1999,152.36,152.36
8/23/1999,152.23,152.23
8/20/1999,152.22,152.22
8/19/1999,152.15,152.15
8/18/1999,152.12,152.12
8/17/1999,152.01,152.01
8/16/1999,151.86,151.86
8/13/1999,151.83,151.83
8/12/1999,151.64,151.64
8/11/1999,151.63,151.63
8/10/1999,151.52,151.52
8/9/1999,151.52,151.52
8/6/1999,151.68,151.68
8/5/1999,152.01,152.01
8/4/1999,151.86,151.86
8/3/1999,151.76,151.76
8/2/1999,151.77,151.77
7/30/1999,151.78,151.78
7/29/1999,151.77,151.77
7/28/1999,151.9,151.9
7/27/1999,151.9,151.9
7/26/1999,151.8,151.8
7/23/1999,151.78,151.78
7/22/1999,151.87,151.87
7/21/1999,152.07,152.07
7/20/1999,152.06,152.06
7/19/1999,151.92,151.92
7/16/1999,151.79,151.79
7/15/1999,151.68,151.68
7/14/1999,151.63,151.63
7/13/1999,151.7,151.7
7/12/1999,151.62,151.62
7/9/1999,151.37,151.37
7/8/1999,151.37,151.37
7/7/1999,151.23,151.23
7/6/1999,151.23,151.23
7/2/1999,151.21,151.21
7/1/1999,151.18,151.18
6/30/1999,151.27,151.27
6/29/1999,150.9,150.9
6/28/1999,150.87,150.87
6/25/1999,150.7,150.7
6/24/1999,150.66,150.66
6/23/1999,150.72,150.72
6/22/1999,150.79,150.79
6/21/1999,150.85,150.85
6/18/1999,150.88,150.88
6/17/1999,151.03,151.03
6/16/1999,150.72,150.72
6/15/1999,150.6,150.6
6/14/1999,150.53,150.53
6/11/1999,150.39,150.39
6/10/1999,150.47,150.47
6/9/1999,150.57,150.57
6/8/1999,150.62,150.62
6/7/1999,150.62,150.62
6/4/1999,150.57,150.57
6/3/1999,150.57,150.57
6/2/1999,150.52,150.52
6/1/1999,150.52,150.52
5/28/1999,150.83,150.83
5/27/1999,150.71,150.71
5/26/1999,150.9,150.9
5/25/1999,150.99,150.99
5/24/1999,151.01,151.01
5/21/1999,150.94,150.94
5/20/1999,150.78,150.78
5/19/1999,150.76,150.76
5/18/1999,150.68,150.68
5/17/1999,150.78,150.78
5/14/1999,150.77,150.77
5/13/1999,151.11,151.11
5/12/1999,150.93,150.93
5/11/1999,150.89,150.89
5/7/1999,150.84,150.84
5/6/1999,150.82,150.82
5/5/1999,151.04,151.04
5/4/1999,150.96,150.96
5/3/1999,151,151
4/30/1999,150.94,150.94
4/29/1999,151.21,151.21
4/28/1999,151.06,151.06
4/27/1999,151.09,151.09
4/26/1999,151.05,151.05
4/23/1999,150.95,150.95
4/22/1999,150.93,150.93
4/21/1999,151.04,151.04
4/20/1999,151.07,151.07
4/19/1999,151,151
4/16/1999,150.81,150.81
4/15/1999,150.93,150.93
4/14/1999,150.95,150.95
4/13/1999,150.93,150.93
4/12/1999,150.94,150.94
4/9/1999,150.96,150.96
4/8/1999,150.97,150.97
4/7/1999,150.78,150.78
4/6/1999,150.79,150.79
4/5/1999,150.7,150.7
4/1/1999,150.44,150.44
3/31/1999,150.47,150.47
