Security,USOSFR2 BGN Curncy
5/19/2016,0.7532
5/18/2016,0.7487
5/17/2016,0.6832
5/16/2016,0.6402
5/13/2016,0.6062
5/12/2016,0.6142
5/11/2016,0.5902
5/10/2016,0.5877
5/9/2016,0.5692
5/6/2016,0.59975
5/5/2016,0.5852
5/4/2016,0.6052
5/3/2016,0.6222
5/2/2016,0.6572
4/29/2016,0.6422
4/28/2016,0.64055
4/27/2016,0.6602
4/26/2016,0.6932
4/25/2016,0.68235
4/22/2016,0.6682
4/21/2016,0.6602
4/20/2016,0.6572
4/19/2016,0.6192
4/18/2016,0.5952
4/15/2016,0.5832
4/14/2016,0.6082
4/13/2016,0.5952
4/12/2016,0.6002
4/11/2016,0.5752
4/8/2016,0.5782
4/7/2016,0.5612
4/6/2016,0.5922
4/5/2016,0.5762
4/4/2016,0.6012
4/1/2016,0.6122
3/31/2016,0.5822
3/30/2016,0.6012
3/29/2016,0.6302
3/28/2016,0.7057
3/25/2016,0.7102
3/24/2016,0.7072
3/23/2016,0.6952
3/22/2016,0.7242
3/21/2016,0.6982
3/18/2016,0.6607
3/17/2016,0.6782
3/16/2016,0.6692
3/15/2016,0.7732
3/14/2016,0.7512
3/11/2016,0.7552
3/10/2016,0.7217
3/9/2016,0.6827
3/8/2016,0.6572
3/7/2016,0.6972
3/4/2016,0.6607
3/3/2016,0.6312
3/2/2016,0.6362
3/1/2016,0.6282
2/29/2016,0.5652
2/26/2016,0.5672
2/25/2016,0.5117
2/24/2016,0.5362
2/23/2016,0.5242
2/22/2016,0.5452
2/19/2016,0.5412
2/18/2016,0.5032
2/17/2016,0.5332
2/16/2016,0.5082
2/15/2016,0.5182
2/12/2016,0.5047
2/11/2016,0.4472
2/10/2016,0.4812
2/9/2016,0.4952
2/8/2016,0.5037
2/5/2016,0.5842
2/4/2016,0.5532
2/3/2016,0.5572
2/2/2016,0.5672
2/1/2016,0.6372
1/29/2016,0.6102
1/28/2016,0.6532
1/27/2016,0.6632
1/26/2016,0.6667
1/25/2016,0.6822
1/22/2016,0.6992
1/21/2016,0.6602
1/20/2016,0.6472
1/19/2016,0.6932
1/18/2016,0.6602
1/15/2016,0.6702
1/14/2016,0.7232
1/13/2016,0.7482
1/12/2016,0.7602
1/11/2016,0.7827
1/8/2016,0.7802
1/7/2016,0.8032
1/6/2016,0.8457
1/5/2016,0.8922
1/4/2016,0.9102
1/1/2016,0.9292
12/31/2015,0.9292
12/30/2015,0.9347
12/29/2015,0.9342
12/28/2015,0.8972
12/24/2015,0.8852
12/23/2015,0.8757
12/22/2015,0.8682
12/21/2015,0.8562
12/18/2015,0.8492
12/17/2015,0.8452
12/16/2015,0.8502
12/15/2015,0.8012
12/14/2015,0.7917
12/11/2015,0.7652
12/10/2015,0.8422
12/9/2015,0.8252
12/8/2015,0.8422
12/7/2015,0.8392
12/4/2015,0.8412
12/3/2015,0.8432
12/2/2015,0.8122
12/1/2015,0.7802
11/30/2015,0.8062
11/27/2015,0.7962
11/26/2015,0.8032
11/25/2015,0.8022
11/24/2015,0.7992
11/23/2015,0.8002
11/20/2015,0.7752
11/19/2015,0.7687
11/18/2015,0.7757
11/17/2015,0.7592
11/16/2015,0.7592
11/13/2015,0.7572
11/12/2015,0.7957
11/11/2015,0.8002
11/10/2015,0.7922
11/9/2015,0.8062
11/6/2015,0.8052
11/5/2015,0.7292
11/4/2015,0.7297
11/3/2015,0.6997
11/2/2015,0.6867
10/30/2015,0.6692
10/29/2015,0.6647
10/28/2015,0.6447
10/27/2015,0.5587
10/26/2015,0.5682
10/23/2015,0.5852
10/22/2015,0.5507
10/21/2015,0.5557
10/20/2015,0.5632
10/19/2015,0.5372
10/16/2015,0.5532
10/15/2015,0.5352
10/14/2015,0.4862
10/13/2015,0.5542
10/12/2015,0.5842
10/9/2015,0.5922
10/8/2015,0.5832
10/7/2015,0.5702
10/6/2015,0.5482
10/5/2015,0.5592
10/2/2015,0.5247
10/1/2015,0.5962
9/30/2015,0.5672
9/29/2015,0.5662
9/28/2015,0.5832
9/25/2015,0.6082
9/24/2015,0.6002
9/23/2015,0.6152
9/22/2015,0.6052
9/21/2015,0.6482
9/18/2015,0.6252
9/17/2015,0.6312
9/16/2015,0.7432
9/15/2015,0.7462
9/14/2015,0.6902
9/11/2015,0.6822
9/10/2015,0.6972
9/9/2015,0.6892
9/8/2015,0.6842
9/7/2015,0.6812
9/4/2015,0.6722
9/3/2015,0.66945
9/2/2015,0.6727
9/1/2015,0.6702
8/31/2015,0.7232
8/28/2015,0.6982
8/27/2015,0.6622
8/26/2015,0.6372
8/25/2015,0.6207
8/24/2015,0.6072
8/21/2015,0.6742
8/20/2015,0.7167
8/19/2015,0.7242
8/18/2015,0.7792
8/17/2015,0.7752
8/14/2015,0.7952
8/13/2015,0.7822
8/12/2015,0.7472
8/11/2015,0.7512
8/10/2015,0.8052
8/7/2015,0.7992
8/6/2015,0.7897
8/5/2015,0.8027
8/4/2015,0.7932
8/3/2015,0.7272
7/31/2015,0.7237
7/30/2015,0.7907
7/29/2015,0.7582
7/28/2015,0.74445
7/27/2015,0.7282
7/24/2015,0.7582
7/23/2015,0.7752
7/22/2015,0.7912
7/21/2015,0.7642
7/20/2015,0.7932
7/17/2015,0.7602
7/16/2015,0.7382
7/15/2015,0.7022
7/14/2015,0.7032
7/13/2015,0.7467
7/10/2015,0.7102
7/9/2015,0.6592
7/8/2015,0.6182
7/7/2015,0.6552
7/6/2015,0.6722
7/3/2015,0.6902
7/2/2015,0.7092
7/1/2015,0.7572
6/30/2015,0.7162
6/29/2015,0.6997
6/26/2015,0.7572
6/25/2015,0.7362
6/24/2015,0.7182
6/23/2015,0.7347
6/22/2015,0.7227
6/19/2015,0.6872
6/18/2015,0.7192
6/17/2015,0.7277
6/16/2015,0.7672
6/15/2015,0.7897
6/12/2015,0.8102
6/11/2015,0.8022
6/10/2015,0.8072
6/9/2015,0.7942
6/8/2015,0.7662
6/5/2015,0.7872
6/4/2015,0.7372
6/3/2015,0.7382
6/2/2015,0.7122
6/1/2015,0.7082
5/29/2015,0.6722
5/28/2015,0.6882
5/27/2015,0.7042
5/26/2015,0.6962
5/25/2015,0.6992
5/22/2015,0.7022
5/21/2015,0.6602
5/20/2015,0.6692
5/19/2015,0.6932
5/18/2015,0.6602
5/15/2015,0.6292
5/14/2015,0.6272
5/13/2015,0.6652
5/12/2015,0.6862
5/11/2015,0.7072
5/8/2015,0.6602
5/7/2015,0.7232
5/6/2015,0.7117
5/5/2015,0.7002
5/4/2015,0.6787
5/1/2015,0.6767
4/30/2015,0.6472
4/29/2015,0.6242
4/28/2015,0.6272
4/27/2015,0.6072
4/24/2015,0.5952
4/23/2015,0.6267
4/22/2015,0.6452
4/21/2015,0.6192
4/20/2015,0.6172
4/17/2015,0.6002
4/16/2015,0.5782
4/15/2015,0.5922
4/14/2015,0.6052
4/13/2015,0.6212
4/10/2015,0.6432
4/9/2015,0.6382
4/8/2015,0.6132
4/7/2015,0.6022
4/6/2015,0.5872
4/3/2015,0.5682
4/2/2015,0.6232
4/1/2015,0.61635
3/31/2015,0.6377
3/30/2015,0.6482
3/27/2015,0.6632
3/26/2015,0.68445
3/25/2015,0.6747
3/24/2015,0.6552
3/23/2015,0.6742
3/20/2015,0.6822
3/19/2015,0.7122
3/18/2015,0.6562
3/17/2015,0.7772
3/16/2015,0.7617
3/13/2015,0.7732
3/12/2015,0.7807
3/11/2015,0.7937
3/10/2015,0.7932
3/9/2015,0.8042
3/6/2015,0.8292
3/5/2015,0.74195
3/4/2015,0.7452
3/3/2015,0.7672
3/2/2015,0.7567
2/27/2015,0.7177
2/26/2015,0.7322
2/25/2015,0.6892
2/24/2015,0.6832
2/23/2015,0.7307
2/20/2015,0.7432
2/19/2015,0.7382
2/18/2015,0.7072
2/17/2015,0.7702
2/16/2015,0.7362
2/13/2015,0.7402
2/12/2015,0.7282
2/11/2015,0.7642
2/10/2015,0.7522
2/9/2015,0.7552
2/6/2015,0.7402
2/5/2015,0.6152
2/4/2015,0.5812
2/3/2015,0.6022
2/2/2015,0.5482
1/30/2015,0.5367
1/29/2015,0.5922
1/28/2015,0.5722
1/27/2015,0.6137
1/26/2015,0.6212
1/23/2015,0.5977
1/22/2015,0.6172
1/21/2015,0.5977
1/20/2015,0.5832
1/19/2015,0.5432
1/16/2015,0.5692
1/15/2015,0.4972
1/14/2015,0.5732
1/13/2015,0.6132
1/12/2015,0.6272
1/9/2015,0.6372
1/8/2015,0.6882
1/7/2015,0.6892
1/6/2015,0.6972
1/5/2015,0.7302
1/2/2015,0.7382
1/1/2015,0.7442
12/31/2014,0.7472
12/30/2014,0.7432
12/29/2014,0.7542
12/26/2014,0.7722
12/25/2014,0.7662
12/24/2014,0.7692
12/23/2014,0.7747
12/22/2014,0.7467
12/19/2014,0.7212
12/18/2014,0.7032
12/17/2014,0.6772
12/16/2014,0.6252
12/15/2014,0.6582
12/12/2014,0.6242
12/11/2014,0.6802
12/10/2014,0.6512
12/9/2014,0.6912
12/8/2014,0.7072
12/5/2014,0.7122
12/4/2014,0.6142
12/3/2014,0.6267
12/2/2014,0.6037
12/1/2014,0.5682
11/28/2014,0.5562
11/27/2014,0.5622
11/26/2014,0.5772
11/25/2014,0.5742
11/24/2014,0.5867
11/21/2014,0.5842
11/20/2014,0.5882
11/19/2014,0.5972
11/18/2014,0.5742
11/17/2014,0.5792
11/14/2014,0.5882
11/13/2014,0.5972
11/12/2014,0.6102
11/11/2014,0.6062
11/10/2014,0.6002
11/7/2014,0.5682
11/6/2014,0.6092
11/5/2014,0.5852
11/4/2014,0.5682
11/3/2014,0.5712
10/31/2014,0.5562
10/30/2014,0.5392
10/29/2014,0.5422
10/28/2014,0.4852
10/27/2014,0.4762
10/24/2014,0.4772
10/23/2014,0.4812
10/22/2014,0.4472
10/21/2014,0.4562
10/20/2014,0.4512
10/17/2014,0.4662
10/16/2014,0.4517
10/15/2014,0.4102
10/14/2014,0.4837
10/13/2014,0.4902
10/10/2014,0.5392
10/9/2014,0.5532
10/8/2014,0.5522
10/7/2014,0.6032
10/6/2014,0.6402
10/3/2014,0.6597
10/2/2014,0.6362
10/1/2014,0.6202
9/30/2014,0.6592
9/29/2014,0.6632
9/26/2014,0.6562
9/25/2014,0.6232
9/24/2014,0.6452
9/23/2014,0.6332
9/22/2014,0.6372
9/19/2014,0.6532
9/18/2014,0.6552
9/17/2014,0.6532
9/16/2014,0.6182
9/15/2014,0.6302
9/12/2014,0.6482
9/11/2014,0.6452
9/10/2014,0.6402
9/9/2014,0.6252
9/8/2014,0.6062
9/5/2014,0.5692
9/4/2014,0.5962
9/3/2014,0.5772
9/2/2014,0.5832
9/1/2014,0.5702
8/29/2014,0.5667
8/28/2014,0.5652
8/27/2014,0.5662
8/26/2014,0.5682
8/25/2014,0.5742
8/22/2014,0.5592
8/21/2014,0.5432
8/20/2014,0.5482
8/19/2014,0.5172
8/18/2014,0.5112
8/15/2014,0.4947
8/14/2014,0.5057
8/13/2014,0.4982
8/12/2014,0.5237
8/11/2014,0.5342
8/8/2014,0.5302
8/7/2014,0.5242
8/6/2014,0.5332
8/5/2014,0.5402
8/4/2014,0.5272
8/1/2014,0.5352
7/31/2014,0.5772
7/30/2014,0.5892
7/29/2014,0.5652
7/28/2014,0.5652
7/25/2014,0.5482
7/24/2014,0.5502
7/23/2014,0.5282
7/22/2014,0.5342
7/21/2014,0.5472
7/18/2014,0.5327
7/17/2014,0.5037
7/16/2014,0.5262
7/15/2014,0.5202
7/14/2014,0.4932
7/11/2014,0.4722
7/10/2014,0.4882
7/9/2014,0.4952
7/8/2014,0.5282
7/7/2014,0.5412
7/4/2014,0.5362
7/3/2014,0.5262
7/2/2014,0.5007
7/1/2014,0.4792
6/30/2014,0.4642
6/27/2014,0.4687
6/26/2014,0.4672
6/25/2014,0.4792
6/24/2014,0.4882
6/23/2014,0.4922
6/20/2014,0.4822
6/19/2014,0.4787
6/18/2014,0.4822
6/17/2014,0.5052
6/16/2014,0.4877
6/13/2014,0.4682
6/12/2014,0.4592
6/11/2014,0.4527
6/10/2014,0.4532
6/9/2014,0.4412
6/6/2014,0.4167
6/5/2014,0.3962
6/4/2014,0.4022
6/3/2014,0.4052
6/2/2014,0.3942
5/30/2014,0.3812
5/29/2014,0.3762
5/28/2014,0.3617
5/27/2014,0.3762
5/26/2014,0.3742
5/23/2014,0.3742
5/22/2014,0.3712
5/21/2014,0.3602
5/20/2014,0.3572
5/19/2014,0.3702
5/16/2014,0.3797
5/15/2014,0.3692
5/14/2014,0.3792
5/13/2014,0.3957
5/12/2014,0.4147
5/9/2014,0.3942
5/8/2014,0.3972
5/7/2014,0.4052
5/6/2014,0.4252
5/5/2014,0.4262
5/2/2014,0.4167
5/1/2014,0.3957
4/30/2014,0.3932
4/29/2014,0.4162
4/28/2014,0.4082
4/25/2014,0.4052
4/24/2014,0.4102
4/23/2014,0.3992
4/22/2014,0.4027
4/21/2014,0.3947
4/18/2014,0.3982
4/17/2014,0.3992
4/16/2014,0.3732
4/15/2014,0.3672
4/14/2014,0.3642
4/11/2014,0.3467
4/10/2014,0.3462
4/9/2014,0.3482
4/8/2014,0.3772
4/7/2014,0.3752
4/4/2014,0.3872
4/3/2014,0.4262
4/2/2014,0.4202
4/1/2014,0.3972
3/31/2014,0.3922
3/28/2014,0.4172
3/27/2014,0.4062
3/26/2014,0.3922
3/25/2014,0.4082
3/24/2014,0.4157
3/21/2014,0.3987
3/20/2014,0.3912
3/19/2014,0.3872
3/18/2014,0.3132
3/17/2014,0.3292
3/14/2014,0.3112
3/13/2014,0.3122
3/12/2014,0.3312
3/11/2014,0.3382
3/10/2014,0.3342
3/7/2014,0.3362
3/6/2014,0.3052
3/5/2014,0.2912
3/4/2014,0.2922
3/3/2014,0.2662
2/28/2014,0.2772
2/27/2014,0.2692
2/26/2014,0.2652
2/25/2014,0.2762
2/24/2014,0.2792
2/21/2014,0.2742
2/20/2014,0.2782
2/19/2014,0.2732
2/18/2014,0.2562
2/17/2014,0.2732
2/14/2014,0.27135
2/13/2014,0.2607
2/12/2014,0.2822
2/11/2014,0.2682
2/10/2014,0.2472
2/7/2014,0.2442
2/6/2014,0.2672
2/5/2014,0.2542
2/4/2014,0.2542
2/3/2014,0.2482
1/31/2014,0.2682
1/30/2014,0.2772
1/29/2014,0.2822
1/28/2014,0.2987
1/27/2014,0.3062
1/24/2014,0.2942
1/23/2014,0.3152
1/22/2014,0.3552
1/21/2014,0.3312
1/20/2014,0.3232
1/17/2014,0.3292
1/16/2014,0.3312
1/15/2014,0.3382
1/14/2014,0.3202
1/13/2014,0.2962
1/10/2014,0.3112
1/9/2014,0.3632
1/8/2014,0.3602
1/7/2014,0.3182
1/6/2014,0.3182
1/3/2014,0.3272
1/2/2014,0.3042
1/1/2014,0.3092
12/31/2013,0.3042
12/30/2013,0.2932
12/27/2013,0.3002
12/26/2013,0.3182
12/25/2013,0.3092
12/24/2013,0.3122
12/23/2013,0.2912
12/20/2013,0.2742
12/19/2013,0.2632
12/18/2013,0.2312
12/17/2013,0.2282
12/16/2013,0.2472
12/13/2013,0.2492
12/12/2013,0.2442
12/11/2013,0.2292
12/10/2013,0.2152
12/9/2013,0.2202
12/6/2013,0.2252
12/5/2013,0.2142
12/4/2013,0.2112
12/3/2013,0.2072
12/2/2013,0.2092
11/29/2013,0.2042
11/28/2013,0.2012
11/27/2013,0.1992
11/26/2013,0.2022
11/25/2013,0.2032
11/22/2013,0.2042
11/21/2013,0.1992
11/20/2013,0.2062
11/19/2013,0.2192
11/18/2013,0.2092
11/15/2013,0.2162
11/14/2013,0.2152
11/13/2013,0.2232
11/12/2013,0.2502
11/11/2013,0.2352
11/8/2013,0.2392
11/7/2013,0.2202
11/6/2013,0.2242
11/5/2013,0.2382
11/4/2013,0.2402
11/1/2013,0.2442
10/31/2013,0.2417
10/30/2013,0.2462
10/29/2013,0.2462
10/28/2013,0.2507
10/25/2013,0.2452
10/24/2013,0.2512
10/23/2013,0.2557
10/22/2013,0.2412
10/21/2013,0.2587
10/18/2013,0.2552
10/17/2013,0.2532
10/16/2013,0.2647
10/15/2013,0.2752
10/14/2013,0.2752
10/11/2013,0.2682
10/10/2013,0.2712
10/9/2013,0.2637
10/8/2013,0.2742
10/7/2013,0.2632
10/4/2013,0.2572
10/3/2013,0.2497
10/2/2013,0.2572
10/1/2013,0.2682
9/30/2013,0.2612
9/27/2013,0.2732
9/26/2013,0.2792
9/25/2013,0.2752
9/24/2013,0.2892
9/23/2013,0.2882
9/20/2013,0.2942
9/19/2013,0.3017
9/18/2013,0.2862
9/17/2013,0.3362
9/16/2013,0.3522
9/13/2013,0.3912
9/12/2013,0.3962
9/11/2013,0.3992
9/10/2013,0.4242
9/9/2013,0.4072
9/6/2013,0.4182
9/5/2013,0.4657
9/4/2013,0.4192
9/3/2013,0.3812
9/2/2013,0.3822
8/30/2013,0.3632
8/29/2013,0.3582
8/28/2013,0.3522
8/27/2013,0.3347
8/26/2013,0.3412
8/23/2013,0.3502
8/22/2013,0.3692
8/21/2013,0.3412
8/20/2013,0.3102
8/19/2013,0.3282
8/16/2013,0.3152
8/15/2013,0.3142
8/14/2013,0.2962
8/13/2013,0.3002
8/12/2013,0.2742
8/9/2013,0.2687
8/8/2013,0.2722
8/7/2013,0.2732
8/6/2013,0.2737
8/5/2013,0.2692
8/2/2013,0.2622
8/1/2013,0.2923
7/31/2013,0.2732
7/30/2013,0.2737
7/29/2013,0.2722
7/26/2013,0.2702
7/25/2013,0.2712
7/24/2013,0.2959
7/23/2013,0.2792
7/22/2013,0.2762
7/19/2013,0.2712
7/18/2013,0.2772
7/17/2013,0.2712
7/16/2013,0.2882
7/15/2013,0.2982
7/12/2013,0.3152
7/11/2013,0.2992
7/10/2013,0.3117
7/9/2013,0.3302
7/8/2013,0.3247
7/5/2013,0.3562
7/4/2013,0.3012
7/3/2013,0.3222
7/2/2013,0.3022
7/1/2013,0.3012
6/28/2013,0.3022
6/27/2013,0.2992
6/26/2013,0.3242
6/25/2013,0.3572
6/24/2013,0.3422
6/21/2013,0.3382
6/20/2013,0.2932
6/19/2013,0.2742
6/18/2013,0.2322
6/17/2013,0.2357
6/14/2013,0.2352
6/13/2013,0.2472
6/12/2013,0.2872
6/11/2013,0.2822
6/10/2013,0.2742
6/7/2013,0.2727
6/6/2013,0.2522
6/5/2013,0.2532
6/4/2013,0.2572
6/3/2013,0.2532
5/31/2013,0.2542
5/30/2013,0.2552
5/29/2013,0.2522
5/28/2013,0.2662
5/27/2013,0.2232
5/24/2013,0.2182
5/23/2013,0.2172
5/22/2013,0.2162
5/21/2013,0.2032
5/20/2013,0.2057
5/17/2013,0.2082
5/16/2013,0.1972
5/15/2013,0.2062
5/14/2013,0.2112
5/13/2013,0.2032
5/10/2013,0.1992
5/9/2013,0.1882
5/8/2013,0.1832
5/7/2013,0.1862
5/6/2013,0.1832
5/3/2013,0.1832
5/2/2013,0.1682
5/1/2013,0.1728
4/30/2013,0.1772
4/29/2013,0.1752
4/26/2013,0.1817
4/25/2013,0.1882
4/24/2013,0.1892
4/23/2013,0.1912
4/22/2013,0.1872
4/19/2013,0.1902
4/18/2013,0.1882
4/17/2013,0.1872
4/16/2013,0.1852
4/15/2013,0.1829
4/12/2013,0.1882
4/11/2013,0.1902
4/10/2013,0.1922
4/9/2013,0.1922
4/8/2013,0.1952
4/5/2013,0.1942
4/4/2013,0.1942
4/3/2013,0.1972
4/2/2013,0.2052
4/1/2013,0.2042
3/29/2013,0.20695
3/28/2013,0.2082
3/27/2013,0.2062
3/26/2013,0.2212
3/25/2013,0.2222
3/22/2013,0.2192
3/21/2013,0.2182
3/20/2013,0.2152
3/19/2013,0.2142
3/18/2013,0.2102
3/15/2013,0.2132
3/14/2013,0.2222
3/13/2013,0.2162
3/12/2013,0.2132
3/11/2013,0.2172
3/8/2013,0.2172
3/7/2013,0.2122
3/6/2013,0.2052
3/5/2013,0.1982
3/4/2013,0.1952
3/1/2013,0.1922
2/28/2013,0.1972
2/27/2013,0.2002
2/26/2013,0.1992
2/25/2013,0.2032
2/22/2013,0.2152
2/21/2013,0.2172
2/20/2013,0.2282
2/19/2013,0.2332
2/18/2013,0.2312
2/15/2013,0.2352
2/14/2013,0.2252
2/13/2013,0.2342
2/12/2013,0.2294
2/11/2013,0.2197
2/8/2013,0.2112
2/7/2013,0.2112
2/6/2013,0.2092
2/5/2013,0.2202
2/4/2013,0.2132
2/1/2013,0.2222
1/31/2013,0.2312
1/30/2013,0.2282
1/29/2013,0.2372
1/28/2013,0.2382
1/25/2013,0.2312
1/24/2013,0.2032
1/23/2013,0.1952
1/22/2013,0.1982
1/21/2013,0.2132
1/18/2013,0.2027
1/17/2013,0.2062
1/16/2013,0.1902
1/15/2013,0.1892
1/14/2013,0.1942
1/11/2013,0.1972
1/10/2013,0.2032
1/9/2013,0.1932
1/8/2013,0.1992
1/7/2013,0.2052
1/4/2013,0.2102
1/3/2013,0.2052
1/2/2013,0.1937
1/1/2013,0.1932
12/31/2012,0.1952
12/28/2012,0.1932
12/27/2012,0.2062
12/26/2012,0.2122
12/25/2012,0.2082
12/24/2012,0.2132
12/21/2012,0.2062
12/20/2012,0.2062
12/19/2012,0.2072
12/18/2012,0.2002
12/17/2012,0.1892
12/14/2012,0.1712
12/13/2012,0.1792
12/12/2012,0.1722
12/11/2012,0.1702
12/10/2012,0.1682
12/7/2012,0.1747
12/6/2012,0.1682
12/5/2012,0.1722
12/4/2012,0.1712
12/3/2012,0.1792
11/30/2012,0.1772
11/29/2012,0.1842
11/28/2012,0.1852
11/27/2012,0.1922
11/26/2012,0.1962
11/23/2012,0.1962
11/22/2012,0.1952
11/21/2012,0.1912
11/20/2012,0.1842
11/19/2012,0.1722
11/16/2012,0.1732
11/15/2012,0.1772
11/14/2012,0.1772
11/13/2012,0.1812
11/12/2012,0.1862
11/9/2012,0.1882
11/8/2012,0.1882
11/7/2012,0.1932
11/6/2012,0.2137
11/5/2012,0.1942
11/2/2012,0.2022
11/1/2012,0.2042
10/31/2012,0.2022
10/30/2012,0.2172
10/29/2012,0.2052
10/26/2012,0.2142
10/25/2012,0.2282
10/24/2012,0.2092
10/23/2012,0.2092
10/22/2012,0.2187
10/19/2012,0.2087
10/18/2012,0.2147
10/17/2012,0.2172
10/16/2012,0.1902
10/15/2012,0.1822
10/12/2012,0.1862
10/11/2012,0.1862
10/10/2012,0.1837
10/9/2012,0.1812
10/8/2012,0.1752
10/5/2012,0.1802
10/4/2012,0.1662
10/3/2012,0.1632
10/2/2012,0.1672
10/1/2012,0.1632
9/28/2012,0.1682
9/27/2012,0.1772
9/26/2012,0.1842
9/25/2012,0.1882
9/24/2012,0.1877
9/21/2012,0.1807
9/20/2012,0.1872
9/19/2012,0.1877
9/18/2012,0.1842
9/17/2012,0.1852
9/14/2012,0.1822
9/13/2012,0.1702
9/12/2012,0.1822
9/11/2012,0.1852
9/10/2012,0.1742
9/7/2012,0.1767
9/6/2012,0.1842
9/5/2012,0.1682
9/4/2012,0.1632
9/3/2012,0.1602
8/31/2012,0.1672
8/30/2012,0.1832
8/29/2012,0.1952
8/28/2012,0.1952
8/27/2012,0.1962
8/24/2012,0.1952
8/23/2012,0.1962
8/22/2012,0.1952
8/21/2012,0.2212
8/20/2012,0.2162
8/17/2012,0.2192
8/16/2012,0.2222
8/15/2012,0.2222
8/14/2012,0.2112
8/13/2012,0.2042
8/10/2012,0.2072
8/9/2012,0.2122
8/8/2012,0.2102
8/7/2012,0.1982
8/6/2012,0.1832
8/3/2012,0.1882
8/2/2012,0.1792
8/1/2012,0.1822
7/31/2012,0.1682
7/30/2012,0.1642
7/27/2012,0.1782
7/26/2012,0.1732
7/25/2012,0.1612
7/24/2012,0.1672
7/23/2012,0.1637
7/20/2012,0.1632
7/19/2012,0.1712
7/18/2012,0.1717
7/17/2012,0.1822
7/16/2012,0.1742
7/13/2012,0.1792
7/12/2012,0.1962
7/11/2012,0.2027
7/10/2012,0.2032
7/9/2012,0.2052
7/6/2012,0.2112
7/5/2012,0.2242
7/4/2012,0.2252
7/3/2012,0.2302
7/2/2012,0.2292
6/29/2012,0.2332
6/28/2012,0.2272
6/27/2012,0.2312
6/26/2012,0.2302
6/25/2012,0.2302
6/22/2012,0.2352
6/21/2012,0.2272
6/20/2012,0.2332
6/19/2012,0.2122
6/18/2012,0.1982
6/15/2012,0.1992
6/14/2012,0.2222
6/13/2012,0.2232
6/12/2012,0.2237
6/11/2012,0.2082
6/8/2012,0.2052
6/7/2012,0.2092
6/6/2012,0.2132
6/5/2012,0.2042
6/4/2012,0.2072
6/1/2012,0.2047
5/31/2012,0.2142
5/30/2012,0.2162
5/29/2012,0.2302
5/28/2012,0.2302
5/25/2012,0.2382
5/24/2012,0.2332
5/23/2012,0.2292
5/22/2012,0.2402
5/21/2012,0.2342
5/18/2012,0.2412
5/17/2012,0.2352
5/16/2012,0.2277
5/15/2012,0.2252
5/14/2012,0.2162
5/11/2012,0.2152
5/10/2012,0.2142
5/9/2012,0.2122
5/8/2012,0.2102
5/7/2012,0.2092
5/4/2012,0.2082
5/3/2012,0.2062
5/2/2012,0.2082
5/1/2012,0.2112
4/30/2012,0.1992
4/27/2012,0.2062
4/26/2012,0.2137
4/25/2012,0.2092
4/24/2012,0.2117
4/23/2012,0.2052
4/20/2012,0.2102
4/19/2012,0.2077
4/18/2012,0.2122
4/17/2012,0.2152
4/16/2012,0.2142
4/13/2012,0.2152
4/12/2012,0.2282
4/11/2012,0.2332
4/10/2012,0.2342
4/9/2012,0.2572
4/6/2012,0.2582
4/5/2012,0.2722
4/4/2012,0.2822
4/3/2012,0.2962
4/2/2012,0.2582
3/30/2012,0.2602
3/29/2012,0.2602
3/28/2012,0.2642
3/27/2012,0.2592
3/26/2012,0.2772
3/23/2012,0.2902
3/22/2012,0.3002
3/21/2012,0.3017
3/20/2012,0.3242
3/19/2012,0.3142
3/16/2012,0.2962
3/15/2012,0.2962
3/14/2012,0.3092
3/13/2012,0.2642
3/12/2012,0.2482
3/9/2012,0.2472
3/8/2012,0.2412
3/7/2012,0.2322
3/6/2012,0.2212
3/5/2012,0.2262
3/2/2012,0.2142
3/1/2012,0.2212
2/29/2012,0.2142
2/28/2012,0.2112
2/27/2012,0.2172
2/24/2012,0.2232
2/23/2012,0.2192
2/22/2012,0.2142
2/21/2012,0.2202
2/20/2012,0.2152
2/17/2012,0.2072
2/16/2012,0.2192
2/15/2012,0.2052
2/14/2012,0.2222
2/13/2012,0.2212
2/10/2012,0.2142
2/9/2012,0.2112
2/8/2012,0.2082
2/7/2012,0.2042
2/6/2012,0.1932
2/3/2012,0.1802
2/2/2012,0.1752
2/1/2012,0.1737
1/31/2012,0.1537
1/30/2012,0.1512
1/27/2012,0.1522
1/26/2012,0.1502
1/25/2012,0.1542
1/24/2012,0.1712
1/23/2012,0.1742
1/20/2012,0.1702
1/19/2012,0.1612
1/18/2012,0.1532
1/17/2012,0.1482
1/16/2012,0.1362
1/13/2012,0.1432
1/12/2012,0.1582
1/11/2012,0.1572
1/10/2012,0.1652
1/9/2012,0.1702
1/6/2012,0.1772
1/5/2012,0.1782
1/4/2012,0.1772
1/3/2012,0.1802
1/2/2012,0.1792
12/30/2011,0.1782
12/29/2011,0.1912
12/28/2011,0.1997
12/27/2011,0.2132
12/23/2011,0.2127
12/22/2011,0.1912
12/21/2011,0.1877
12/20/2011,0.1812
12/19/2011,0.1797
12/16/2011,0.1702
12/15/2011,0.1702
12/14/2011,0.1697
12/13/2011,0.1732
12/12/2011,0.1642
12/9/2011,0.1632
12/8/2011,0.1602
12/7/2011,0.1692
12/6/2011,0.1792
12/5/2011,0.1852
12/2/2011,0.1752
12/1/2011,0.1872
11/30/2011,0.1782
