Security,LUTLTRUU Index,
Start Date,1/31/73 0:00,
End Date,7/24/25 0:00,
Period,D,
,,
Date,PX_LAST,VOLATILITY_30D
10/1/99,1012.97,10.16
9/30/99,1023.38,9.7
9/29/99,1015.45,9.42
9/28/99,1022.74,9.18
9/27/99,1028.17,9.27
9/24/99,1035.06,9.01
9/23/99,1025.89,8.94
9/22/99,1018.74,8.79
9/21/99,1017.08,8.83
9/20/99,1018.75,8.83
9/17/99,1021.18,8.99
9/16/99,1016.58,9.5
9/15/99,1012.63,9.53
9/14/99,1010.5,9.52
9/13/99,1016.64,9.37
9/10/99,1019.83,9.33
9/9/99,1012.57,9.1
9/8/99,1016.89,9.16
9/7/99,1015.02,9.13
9/3/99,1020.84,9.04
9/2/99,1008.12,8.14
9/1/99,1014.76,8.04
8/31/99,1015.88,8.36
8/30/99,1016.96,8.37
8/27/99,1026.15,7.99
8/26/99,1036.16,7.46
8/25/99,1037.14,7.49
8/24/99,1026.86,6.83
8/23/99,1022.72,6.72
8/20/99,1022.26,6.74
8/19/99,1020.39,7.64
8/18/99,1022.65,7.62
8/17/99,1021.57,7.87
8/16/99,1014.12,7.57
8/13/99,1013.33,7.61
8/12/99,1005.17,7.21
8/11/99,1008.34,7.19
8/10/99,1004.84,7.63
8/9/99,1006.02,7.74
8/6/99,1011.96,7.89
8/5/99,1023.15,7.08
8/4/99,1018.58,7.12
8/3/99,1016.99,7.4
8/2/99,1019.55,7.43
7/30/99,1019.86,7.65
7/29/99,1023.11,7.66
7/28/99,1028.74,8.54
7/27/99,1028.36,8.56
7/26/99,1025.24,8.53
7/23/99,1025.83,8.67
7/22/99,1030.88,9.22
7/21/99,1039.32,8.95
7/20/99,1041.44,8.94
7/19/99,1040.3,9.03
7/16/99,1040.46,9.03
7/15/99,1038.06,9.02
7/14/99,1036.96,9.02
7/13/99,1039.33,8.98
7/12/99,1037.67,9.63
7/9/99,1025.62,8.95
7/8/99,1026.28,9.03
7/7/99,1019.61,8.84
7/6/99,1021.99,8.83
7/2/99,1025.16,8.81
7/1/99,1022.36,8.93
6/30/99,1024.78,8.96
6/29/99,1015.83,8.86
6/28/99,1011.54,8.74
6/25/99,1003.67,8.37
6/24/99,1001.96,9.84
6/23/99,1005.92,10.5
6/22/99,1012.45,10.41
6/21/99,1015.73,10.48
6/18/99,1021.89,10.44
6/17/99,1025.34,10.42
6/16/99,1011.14,9.82
6/15/99,1008.67,9.81
6/14/99,1008.8,9.89
6/11/99,1002.86,9.67
6/10/99,1013.93,10.47
6/9/99,1018.36,10.76
6/8/99,1020.05,10.76
6/7/99,1023.76,10.83
6/4/99,1023.86,10.9
6/3/99,1023.9,10.92
6/2/99,1024.73,11.21
6/1/99,1024.21,11.21
5/28/99,1035.74,10.85
5/27/99,1034.39,10.93
5/26/99,1039.04,10.94
5/25/99,1043.42,10.9
5/24/99,1042.68,10.89
5/21/99,1041.89,10.94
5/20/99,1036.41,10.79
5/19/99,1040.09,10.78
5/18/99,1032.12,10.98
5/17/99,1031.94,10.99
5/14/99,1030.23,11.3
5/13/99,1049.42,10.39
5/12/99,1037.97,9.91
5/11/99,1035.44,9.98
5/10/99,1040.98,10.15
5/7/99,1036.96,10.14
5/6/99,1039.4,10.12
5/5/99,1050.16,9.78
5/4/99,1047.78,9.81
5/3/99,1053.87,9.66
4/30/99,1052.3,9.69
4/29/99,1071.21,8.24
4/28/99,1063.92,7.99
4/27/99,1066.75,8.03
4/26/99,1063.31,8.04
4/23/99,1060.24,8.14
4/22/99,1058.98,8.22
4/21/99,1069.31,7.63
4/20/99,1069.33,7.66
4/19/99,1066.7,7.91
4/16/99,1062.36,7.85
4/15/99,1067.25,7.94
4/14/99,1069.87,7.99
4/13/99,1070.58,8.26
4/12/99,1075.79,8.2
4/9/99,1074.28,8.7
4/8/99,1077.04,8.74
4/7/99,1066.27,8.84
4/6/99,1065.44,9.19
4/5/99,1056.89,9.04
4/1/99,1046.04,8.54
3/31/99,1050.81,8.45
3/30/99,1056.49,8.44
3/29/99,1048.77,8.24
3/26/99,1053.31,8.5
3/25/99,1054.37,9.85
3/24/99,1059.93,9.76
3/23/99,1056.43,9.68
3/22/99,1055.77,9.78
3/19/99,1059.07,9.76
3/18/99,1065.49,9.64
3/17/99,1064.14,9.82
3/16/99,1068.25,9.77
3/15/99,1064.45,9.83
3/12/99,1059.21,10
3/11/99,1054.96,9.9
3/10/99,1055.05,10.02
3/9/99,1056.75,10.03
3/8/99,1049.07,9.66
3/5/99,1046.99,9.59
3/4/99,1039.41,9.58
3/3/99,1043.1,9.82
3/2/99,1049.76,9.72
3/1/99,1044.09,9.49
2/26/99,1053.24,9.32
2/25/99,1047.93,9.89
2/24/99,1058.31,9.84
2/23/99,1066.93,9.77
2/22/99,1074.03,9.62
2/19/99,1069.3,9.87
2/18/99,1070.45,10.08
2/17/99,1075.98,10.22
2/16/99,1071.05,10.19
2/12/99,1063.25,9.88
2/11/99,1081.44,8.57
2/10/99,1082.28,8.67
2/9/99,1083.09,8.83
2/8/99,1078.8,9.04
2/5/99,1077.88,9.06
2/4/99,1080.98,9.31
2/3/99,1088.57,9.33
2/2/99,1089.62,9.51
2/1/99,1096.65,9.34
1/29/99,1107.71,8.84
1/28/99,1106.01,8.93
1/27/99,1102.03,9.06
1/26/99,1102.21,9.11
1/25/99,1102.56,9.27
1/22/99,1105.3,9.27
1/21/99,1097.5,9.15
1/20/99,1091.36,9.29
1/19/99,1094.87,9.25
1/15/99,1095.52,9.38
1/14/99,1101.77,9.24
1/13/99,1089.54,8.63
1/12/99,1081.81,8.38
1/11/99,1075.28,8.69
1/8/99,1078.86,8.69
1/7/99,1088.8,8.31
1/6/99,1096.93,8
1/5/99,1089.84,7.95
1/4/99,1095.29,7.81
12/31/98,1097.82,7.78
12/30/98,1098.7,7.9
12/29/98,1094.4,7.89
12/28/98,1088.67,7.76
12/24/98,1080.7,7.44
12/23/98,1083.29,7.48
12/22/98,1091.76,7.09
12/21/98,1099.69,7.58
12/18/98,1106.98,7.74
12/17/98,1106.97,7.73
12/16/98,1106.06,8.37
12/15/98,1101.15,8.3
12/14/98,1108.12,8.69
12/11/98,1105.04,8.96
12/10/98,1111.61,8.81
12/9/98,1114.36,8.78
12/8/98,1108.55,8.89
12/7/98,1100.16,9
12/4/98,1101.71,9.05
12/3/98,1107.68,9.03
12/2/98,1107.35,9.04
12/1/98,1103.63,9.37
11/30/98,1100.13,9.34
11/27/98,1089.78,9.56
11/25/98,1087,9.6
11/24/98,1082.89,10.47
11/23/98,1079.94,10.46
11/20/98,1085.43,12.05
11/19/98,1082.83,13.67
11/18/98,1084.15,14.04
11/17/98,1078.44,13.92
11/16/98,1080.97,14.67
11/13/98,1082.62,14.76
11/12/98,1083.14,15.19
11/10/98,1079.2,15.58
11/9/98,1076.98,15.65
11/6/98,1063.34,15.11
11/5/98,1072.07,14.95
11/4/98,1071.54,14.97
11/3/98,1081.86,14.73
11/2/98,1080.52,14.72
10/30/98,1091.74,14.39
10/29/98,1099.76,14.21
10/28/98,1096.03,14.2
10/27/98,1097.57,14.24
10/26/98,1089.91,14.14
10/23/98,1080.09,13.88
10/22/98,1083.23,14
10/21/98,1088.74,14.38
10/20/98,1089.75,14.56
10/19/98,1098.85,14.42
10/16/98,1100.68,14.41
10/15/98,1088.01,14.08
10/14/98,1092.36,14.01
10/13/98,1076.89,13.42
10/9/98,1074.3,13.53
10/8/98,1096.32,11.92
10/7/98,1120.92,9.52
10/6/98,1134.38,8.48
10/5/98,1140.52,8.14
10/2/98,1125.21,7.5
10/1/98,1120.63,7.53
9/30/98,1108.5,7.11
9/29/98,1095.96,6.56
9/28/98,1090.49,6.52
9/25/98,1093.35,6.45
9/24/98,1092.47,6.54
9/23/98,1090.35,6.71
9/22/98,1087.75,6.79
9/21/98,1087.76,6.79
9/18/98,1087.35,6.79
9/17/98,1084.86,6.88
9/16/98,1082.01,6.97
9/15/98,1077.12,6.92
9/14/98,1080.54,6.77
9/11/98,1081.54,6.96
9/10/98,1088.81,6.46
9/9/98,1075.77,5.72
9/8/98,1066.86,5.48
9/4/98,1072.61,5.29
9/3/98,1069.83,5.37
9/2/98,1064.95,5.38
9/1/98,1065.91,5.36
8/31/98,1069.36,5.23
8/28/98,1062.67,5.14
8/27/98,1060.79,5.21
8/26/98,1055.13,5.14
8/25/98,1053.9,5.26
8/24/98,1048.62,5.12
8/21/98,1049.18,5.27
8/20/98,1044.03,5.49
8/19/98,1038.79,5.33
8/18/98,1039.42,5.37
8/17/98,1039.97,5.45
8/14/98,1041.06,5.51
8/13/98,1035.38,5.35
8/12/98,1038.78,5.32
8/11/98,1040.61,5.28
8/10/98,1037.1,5.22
8/7/98,1036.4,5.24
8/6/98,1030.87,5.04
8/5/98,1033.04,4.98
8/4/98,1033.17,5.01
8/3/98,1031.06,5.04
7/31/98,1023.18,4.52
7/30/98,1022.99,4.58
7/29/98,1018.85,4.62
7/28/98,1021.08,5.51
7/27/98,1024.68,5.65
7/24/98,1026.45,5.89
7/23/98,1028.54,5.85
7/22/98,1025.7,6.08
7/21/98,1026.99,6.65
7/20/98,1021.7,6.5
7/17/98,1017.5,6.4
7/16/98,1019.05,6.42
7/15/98,1021.71,6.39
7/14/98,1020.42,6.39
7/13/98,1024.04,6.31
7/10/98,1030.12,6.05
7/9/98,1031.69,6.02
7/8/98,1029.02,6.01
7/7/98,1031.92,5.91
7/6/98,1034.74,5.97
7/2/98,1031.34,5.95
7/1/98,1028,6.13
6/30/98,1027.48,6.21
6/29/98,1025.58,6.26
6/26/98,1026.54,6.38
6/25/98,1024.27,6.38
6/24/98,1023.81,6.54
6/23/98,1025.36,6.48
6/22/98,1022.53,6.89
6/19/98,1020.64,7.33
6/18/98,1018.04,7.43
6/17/98,1013.43,7.35
6/16/98,1023.63,6.56
6/15/98,1029.27,6.35
6/12/98,1023.45,6.22
6/11/98,1023.78,6.21
6/10/98,1017.46,6.97
6/9/98,1007.91,6.55
6/8/98,1007.79,6.55
6/5/98,1007.17,7.82
6/4/98,1004.1,7.83
6/3/98,1006,7.82
6/2/98,1006.01,7.83
6/1/98,1007.9,7.9
5/29/98,1004.15,7.98
5/28/98,1001.65,7.95
5/27/98,1001.79,7.96
5/26/98,999.22,7.96
5/22/98,993.19,7.83
5/21/98,991.05,8.02
5/20/98,995.03,7.95
5/19/98,990.45,8.07
5/18/98,991.85,8.07
5/15/98,985.99,7.94
5/14/98,985.48,8.29
5/13/98,988.84,8.46
5/12/98,987.31,8.62
5/11/98,978.27,8.22
5/8/98,984.95,7.98
5/7/98,988.06,7.91
5/6/98,988.01,7.95
5/5/98,984.85,8.11
5/4/98,987.8,8.06
5/1/98,987.42,8.07
4/30/98,985.33,8.08
4/29/98,972.74,7.02
4/28/98,973.2,7.03
4/27/98,973.13,7.08
4/24/98,985.95,6.07
4/23/98,982.62,6.01
4/22/98,984.04,6.38
4/21/98,984.54,6.47
4/20/98,988.16,6.35
4/17/98,992.46,6.43
4/16/98,992.44,6.56
4/15/98,991.09,6.64
4/14/98,988.42,6.62
4/13/98,985.04,6.82
4/9/98,990.91,7.09
4/8/98,988.7,7.09
4/7/98,995.07,6.82
4/6/98,996.59,6.93
4/3/98,1000.99,7.19
4/2/98,993.45,6.99
4/1/98,987.25,6.76
3/31/98,981.66,6.53
3/30/98,978.21,6.52
3/27/98,980.22,6.81
3/26/98,980.6,6.9
3/25/98,982.77,6.88
3/24/98,988.8,6.96
3/23/98,988.53,6.99
3/20/98,987.49,7.05
3/19/98,985.01,7.02
3/18/98,985.3,7.28
3/17/98,987,7.26
3/16/98,990.31,7.18
3/13/98,986.16,7.22
3/12/98,988.08,7.26
3/11/98,981.02,7.7
3/10/98,977.36,7.63
3/9/98,976.92,7.84
3/6/98,970.58,8.08
3/5/98,965.54,8.94
3/4/98,967.88,9
3/3/98,966.06,9.02
3/2/98,971.24,8.91
2/27/98,979.63,8.75
2/26/98,977.52,8.71
2/25/98,979.62,8.73
2/24/98,974.38,8.53
2/23/98,981.52,8.31
2/20/98,985.45,8.48
2/19/98,987.41,8.63
2/18/98,988.32,8.9
2/17/98,992.33,8.82
2/13/98,986.17,9.48
2/12/98,982.7,9.87
2/11/98,984.11,9.92
2/10/98,976.81,9.87
2/9/98,974.53,9.86
2/6/98,977.2,9.82
2/5/98,976.07,9.82
2/4/98,981.97,9.63
2/3/98,982.68,9.63
2/2/98,982.18,9.7
1/30/98,986.72,9.65
1/29/98,983.38,9.71
1/28/98,972.51,9.17
1/27/98,971.4,9.24
1/26/98,977.07,9.39
1/23/98,968.19,9.3
1/22/98,981.77,8.16
1/21/98,986.17,7.96
1/20/98,983.65,8.27
1/16/98,985.63,8.38
1/15/98,991.97,8.09
1/14/98,992.9,8.06
1/13/98,995.82,7.96
1/12/98,996.6,7.92
1/9/98,995.24,7.92
1/8/98,988.94,7.79
1/7/98,983.37,7.69
1/6/98,990.46,7.39
1/5/98,989.66,7.39
1/2/98,976.73,6.51
12/31/97,967.04,6.01
12/30/97,962.79,5.91
12/29/97,968.22,5.6
12/26/97,969.47,5.57
12/24/97,969.2,5.57
12/23/97,969.92,5.55
12/22/97,970.21,5.54
12/19/97,968.24,5.55
12/18/97,964.23,5.65
12/17/97,959.07,5.51
12/16/97,962.21,5.53
12/15/97,960.7,5.82
12/12/97,964.22,5.66
12/11/97,955.74,5.3
12/10/97,948.07,5.25
12/9/97,944.34,5.54
12/8/97,943.74,5.79
12/5/97,949.46,5.47
12/4/97,953.59,5.81
12/3/97,954.95,5.74
12/2/97,953.45,5.75
12/1/97,952.88,5.75
11/28/97,951.09,6.16
11/26/97,949.77,6.17
11/25/97,949.06,6.31
11/24/97,946.66,6.69
11/21/97,950.06,6.95
11/20/97,948.43,6.98
11/19/97,950.5,8.17
11/18/97,945.84,8.09
11/17/97,945.33,8.21
11/14/97,942.93,8.2
11/13/97,941.03,8.21
11/12/97,939.35,8.7
11/10/97,936.97,8.82
11/7/97,936.5,8.84
11/6/97,936.69,8.87
11/5/97,931.26,9.16
11/4/97,930.57,9.34
11/3/97,933.96,9.33
10/31/97,938.63,9.18
10/30/97,936.88,9.18
10/29/97,931.8,9.09
10/28/97,924.7,8.85
10/27/97,930.26,9.99
10/24/97,924.55,9.89
10/23/97,920.98,10.2
10/22/97,911.97,9.97
10/21/97,910.59,10.02
10/20/97,910.33,10.03
10/17/97,908.32,10.06
10/16/97,913.57,9.97
10/15/97,913.31,9.97
10/14/97,916.21,9.93
10/10/97,908.27,9.72
10/9/97,914.24,9.57
10/8/97,915.15,9.82
10/7/97,927.33,8.72
10/6/97,924.91,8.72
10/3/97,919.89,8.66
10/2/97,920.01,9
10/1/97,917.67,9.27
9/30/97,908.04,8.84
9/29/97,911.53,8.73
9/26/97,912.31,8.79
9/25/97,908.96,8.75
9/24/97,916.52,8.49
9/23/97,910.42,8.35
9/22/97,913.54,8.3
9/19/97,910.72,8.29
9/18/97,909.07,9.54
9/17/97,909.22,9.67
9/16/97,907.09,9.65
9/15/97,891.06,8.03
9/12/97,889.11,8
9/11/97,880.24,8.7
9/10/97,883.11,8.76
9/9/97,885.22,8.89
9/8/97,885.92,9.02
9/5/97,882.71,9.05
9/4/97,886.39,9
9/3/97,886.5,9
9/2/97,888.05,9
8/29/97,883.7,9.56
8/28/97,887.35,9.48
8/27/97,879.61,9.16
8/26/97,878.93,9.15
8/25/97,877.67,9.4
8/22/97,877.74,9.4
8/21/97,883.63,9.19
8/20/97,889,9.03
8/19/97,891.14,9
8/18/97,890.08,9.03
8/15/97,885.92,8.93
8/14/97,885.6,9.05
8/13/97,878.95,9.27
8/12/97,876.06,9.28
8/11/97,878.08,9.41
8/8/97,877.44,9.59
8/7/97,890.26,8.43
8/6/97,894.36,8.45
8/5/97,893.03,8.59
8/4/97,893.65,8.58
8/1/97,894.46,8.65
7/31/97,909.01,6.85
7/30/97,906.26,6.84
7/29/97,902.26,6.79
7/28/97,898.28,6.79
7/25/97,894.43,6.74
7/24/97,896.64,6.7
7/23/97,897.19,6.88
7/22/97,895.87,6.88
7/21/97,885.63,6.21
7/18/97,886.76,6.44
7/17/97,890.43,6.88
7/16/97,890.69,6.88
7/15/97,884.57,6.72
7/14/97,884.32,6.73
7/11/97,885.33,6.69
7/10/97,883.06,6.83
7/9/97,883.29,6.87
7/8/97,880.64,6.88
7/7/97,880.67,7.06
7/3/97,876.21,6.99
7/2/97,867.37,6.57
7/1/97,864.26,6.75
6/30/97,858.58,6.53
6/27/97,863.1,6.27
6/26/97,859.27,6.29
6/25/97,863.52,6.06
6/24/97,867,5.91
6/23/97,866.99,6.18
6/20/97,869.51,6.07
6/19/97,866.62,6.08
6/18/97,865.97,6.17
6/17/97,863.57,6.65
6/16/97,864.86,6.61
6/13/97,862.61,6.59
6/12/97,858.75,6.52
6/11/97,852.61,6.31
6/10/97,851.85,6.34
6/9/97,852.31,7.47
6/6/97,856.55,7.22
6/5/97,847.04,6.65
6/4/97,847.24,6.8
6/3/97,847.58,6.93
6/2/97,844.65,6.98
5/30/97,842.33,7.04
5/29/97,836.95,6.83
5/28/97,832.64,6.76
5/27/97,832.52,6.78
5/23/97,835.59,7.05
5/22/97,834.66,7.05
5/21/97,836.47,7.34
5/20/97,840.34,7.14
5/19/97,840.64,7.14
5/16/97,840.76,7.19
5/15/97,843.51,7.25
5/14/97,841.84,7.54
5/13/97,839.09,7.51
5/12/97,843.34,7.28
5/9/97,841.51,7.3
5/8/97,838.59,7.31
5/7/97,834.59,7.92
5/6/97,840.59,7.62
5/5/97,839.92,7.67
5/2/97,838.51,7.69
5/1/97,836.42,7.67
4/30/97,832.98,7.61
4/29/97,830.54,7.6
4/28/97,818.82,6.25
4/25/97,816.38,6.17
4/24/97,817.68,6.26
4/23/97,820.78,6.98
4/22/97,823.71,6.97
4/21/97,819.96,6.8
4/18/97,822.16,6.78
4/17/97,820.94,6.99
4/16/97,817.85,6.94
4/15/97,818.82,6.97
4/14/97,811.82,6.42
4/11/97,811.01,6.4
4/10/97,816.22,6.21
4/9/97,816.14,6.21
4/8/97,816.22,7.52
4/7/97,817.85,7.53
4/4/97,812.64,7.15
4/3/97,817.36,7.03
4/2/97,816.79,7.1
4/1/97,815.89,7.05
3/31/97,813.35,6.91
3/27/97,814.68,7.23
3/26/97,822.95,7.33
3/25/97,824.96,7.32
3/24/97,826.8,7.31
3/21/97,824.46,7.24
3/20/97,823.62,7.44
3/19/97,821.95,7.4
3/18/97,823.45,7.4
3/17/97,823.96,7.43
3/14/97,824.37,7.82
3/13/97,821.53,8.07
3/12/97,830.64,7.41
3/11/97,833.23,7.35
3/10/97,834.15,7.37
3/7/97,833.31,7.48
3/6/97,828.8,7.49
3/5/97,831.89,7.42
3/4/97,830.47,7.49
3/3/97,833.31,7.6
2/28/97,834.71,7.6
2/27/97,833.54,7.75
2/26/97,834.71,7.75
2/25/97,847.31,6.66
2/24/97,847.31,6.65
2/21/97,849.15,7.25
2/20/97,849.57,7.41
2/19/97,854.08,7.2
2/18/97,855.83,7.28
2/14/97,856,7.33
2/13/97,851.49,7.22
2/12/97,844.22,7.53
2/11/97,844.72,8.35
2/10/97,844.56,8.35
2/7/97,844.06,8.52
2/6/97,839.63,8.36
2/5/97,840.55,8.36
2/4/97,841.89,8.36
2/3/97,840.63,8.37
1/31/97,834.35,8.58
1/30/97,828.32,8.35
1/29/97,825.71,8.29
1/28/97,824.37,8.33
1/27/97,822.1,8.54
1/24/97,825.29,8.54
1/23/97,829.58,9.18
1/22/97,830.93,9.18
1/21/97,834.12,9.34
1/17/97,829.5,9.16
1/16/97,827.98,9.57
1/15/97,832.19,9.59
1/14/97,833.03,9.62
1/13/97,825.71,9.13
1/10/97,824.79,9.5
1/9/97,832.36,9.18
1/8/97,827.39,8.93
1/7/97,828.66,8.97
1/6/97,831.68,8.94
1/3/97,833.45,8.94
1/2/97,831.77,9.04
12/31/96,840.32,8.64
12/30/96,850.38,7.87
12/27/96,850.04,7.91
12/26/96,845.38,7.87
12/24/96,845.47,7.88
12/23/96,845.64,8.29
12/20/96,844.26,8.29
12/19/96,842.88,8.46
12/18/96,834.7,7.92
12/17/96,837.97,8.14
12/16/96,839.95,8.13
12/13/96,843.31,8.04
12/12/96,837.88,7.87
12/11/96,840.99,7.77
12/10/96,851.76,7.81
12/9/96,852.02,7.81
12/6/96,847.19,7.73
12/5/96,849.43,7.69
12/4/96,858.48,6.74
12/3/96,863.14,6.61
12/2/96,862.1,6.68
11/29/96,861.22,6.67
11/27/96,854.7,6.63
11/26/96,855.12,6.68
11/25/96,855.87,6.65
11/22/96,854.2,6.72
11/21/96,855.96,6.93
11/20/96,857.04,7.12
11/19/96,853.29,7.1
11/18/96,850.45,7.26
11/15/96,850.7,7.96
11/14/96,853.04,7.85
11/13/96,848.95,7.83
11/12/96,850.12,7.94
11/8/96,843.03,7.8
11/7/96,844.36,7.85
11/6/96,839.44,7.84
11/5/96,840.44,7.9
11/4/96,834.35,7.77
11/1/96,832.27,7.79
10/31/96,833.41,7.73
10/30/96,830.87,7.88
10/29/96,830.46,7.91
10/28/96,818.27,7.11
10/25/96,818.51,7.1
10/24/96,815.38,8.01
10/23/96,816.66,8.01
10/22/96,815.14,8.01
10/21/96,818.43,8.07
10/18/96,819.55,8.08
10/17/96,818.11,8.1
10/16/96,812.33,8.15
10/15/96,813.69,8.23
10/11/96,813.53,8.38
10/10/96,809.52,8.76
10/9/96,813.53,8.81
10/8/96,817.14,8.68
10/7/96,817.7,8.68
10/4/96,821.08,8.92
10/3/96,811.12,8.71
10/2/96,810.96,8.72
10/1/96,807.75,8.68
9/30/96,801.87,8.39
9/27/96,803.89,8.4
9/26/96,806.08,8.51
9/25/96,801.55,8.38
9/24/96,796.63,8.15
9/23/96,792.96,8.46
9/20/96,790.3,8.37
9/19/96,789.36,8.69
9/18/96,792.17,8.65
9/17/96,792.88,8.65
9/16/96,797.72,8.5
9/13/96,796.63,8.47
9/12/96,785.93,8.08
9/11/96,782.49,9.25
9/10/96,781.63,9.44
9/9/96,785.46,9.46
9/6/96,781.63,9.56
9/5/96,778.98,9.5
9/4/96,782.73,9.43
9/3/96,785.54,9.65
8/30/96,780.36,9.55
8/29/96,786.58,9.31
8/28/96,791.09,9.34
8/27/96,792.12,10.02
8/26/96,789.75,9.99
8/23/96,795.6,9.87
8/22/96,802.72,9.55
8/21/96,803.35,9.63
8/20/96,805.33,9.58
8/19/96,805.41,9.64
8/16/96,807.7,9.59
8/15/96,803.51,9.54
8/14/96,805.96,12.6
8/13/96,805.56,12.6
8/12/96,813.39,12.27
8/9/96,812.68,12.27
8/8/96,806.99,12.44
8/7/96,808.33,12.52
8/6/96,809.28,12.5
8/5/96,810.55,12.48
8/2/96,810.86,12.47
8/1/96,802.16,12.15
7/31/96,790.2,11.39
7/30/96,785.34,11.31
7/29/96,781.15,11.25
7/26/96,786.29,11.13
7/25/96,785.26,11.25
7/24/96,783.45,11.25
7/23/96,789.53,11.04
7/22/96,785.74,11.05
7/19/96,788.58,11.05
7/18/96,793.56,11.96
7/17/96,784,11.55
7/16/96,784.55,11.64
7/15/96,779.57,11.5
7/12/96,782.97,11.41
7/11/96,778.78,11.65
7/10/96,776.49,11.63
7/9/96,772.38,11.82
7/8/96,768.82,11.7
7/5/96,768.27,11.82
7/3/96,788.66,9
7/2/96,787.48,9.11
7/1/96,790.56,9.05
6/28/96,789.91,9.07
6/27/96,781.99,8.74
6/26/96,776.8,8.67
6/25/96,775.8,8.67
6/24/96,772.7,8.76
6/21/96,771.23,8.78
6/20/96,769.76,9.25
6/19/96,769.45,9.28
6/18/96,771.15,9.65
6/17/96,773.24,9.62
6/14/96,769.22,9.59
6/13/96,764.57,9.64
6/12/96,762.56,10.58
6/11/96,765.58,10.54
6/10/96,768.21,10.66
6/7/96,771,10.65
6/6/96,783.38,9.57
6/5/96,778.58,9.39
6/4/96,774.56,9.32
6/3/96,773.55,9.31
5/31/96,773.45,9.5
5/30/96,780.53,9.19
5/29/96,778.82,9.22
5/28/96,786.06,8.85
5/24/96,786.52,8.85
5/23/96,782.71,8.8
5/22/96,787.77,9.69
5/21/96,783.88,9.71
5/20/96,785.51,9.93
5/17/96,783.57,10.01
5/16/96,778.82,9.93
5/15/96,783.26,11.35
5/14/96,782.24,11.38
5/13/96,777.81,11.22
5/10/96,775.71,11.29
5/9/96,768.24,10.91
5/8/96,770.11,11.12
5/7/96,763.1,10.78
5/6/96,764.35,11.21
5/3/96,761,11.06
5/2/96,766.06,11.35
5/1/96,777.65,10.53
4/30/96,777.48,10.59
4/29/96,782.58,10.64
4/26/96,785.11,10.6
4/25/96,782.9,10.66
4/24/96,781.79,10.93
4/23/96,785.03,10.87
4/22/96,786.78,10.87
4/19/96,782.34,10.75
4/18/96,779.1,11.35
4/17/96,781.63,14.7
4/16/96,784.56,14.68
4/15/96,784.4,14.75
4/12/96,781.55,14.71
4/11/96,769.6,13.92
4/10/96,772.77,14.48
4/9/96,778.15,14.39
4/8/96,774.43,14.26
4/5/96,777.6,14.24
4/4/96,792.55,13.33
4/3/96,795.56,13.38
4/2/96,797.22,13.38
4/1/96,793.58,14.2
3/29/96,790.71,14.2
3/28/96,785.71,14.11
3/27/96,790.07,14.09
3/26/96,799.19,13.84
3/25/96,799.76,14.07
3/22/96,793.06,13.74
3/21/96,795.24,13.74
3/20/96,792.73,13.66
3/19/96,787.65,13.46
3/18/96,787,13.46
3/15/96,783.29,13.36
3/14/96,789.75,13.26
3/13/96,789.91,13.29
3/12/96,791.77,13.54
3/11/96,794.51,13.56
3/8/96,784.74,13.18
3/7/96,809.85,9.95
3/6/96,811.3,10.25
3/5/96,816.23,10.18
3/4/96,820.67,10.26
3/1/96,816.15,10.09
2/29/96,806.76,9.33
2/27/96,808.57,9.88
2/26/96,810.43,10.35
2/23/96,811.79,10.36
2/22/96,818.32,10.13
2/21/96,815.44,10.57
2/20/96,815.01,10.56
2/16/96,829.61,9.23
2/15/96,835.71,9.01
2/14/96,843.01,8.89
2/13/96,846.66,8.83
2/12/96,845.39,8.81
2/9/96,839.87,8.63
2/8/96,839.53,8.7
2/7/96,839.79,8.77
2/6/96,840.38,8.81
2/5/96,838.94,8.97
2/2/96,838.34,8.96
2/1/96,844.28,8.67
1/31/96,847.74,8.93
1/30/96,846.54,9.65
1/29/96,841.2,9.49
1/26/96,844.93,9.38
1/25/96,838.23,9.11
1/24/96,846.97,8.52
1/23/96,841.28,8.31
1/22/96,844.59,8.21
1/19/96,850.7,7.98
1/18/96,849.43,7.98
1/17/96,847.56,8.04
1/16/96,839.84,8.15
1/12/96,832.2,7.85
1/11/96,832.04,8.14
1/10/96,830.76,8.18
1/9/96,840.43,7.29
1/8/96,841.79,7.28
1/5/96,841.2,7.34
1/4/96,843.66,7.23
1/3/96,849.68,6.89
1/2/96,847.81,6.93
12/29/95,847.71,6.92
12/28/95,845.12,7
12/27/95,842.06,7.04
12/26/95,839.09,7.06
12/22/95,836.61,7.15
12/21/95,831.73,7.17
12/20/95,831.4,7.37
12/19/95,831.4,7.6
12/18/95,823.72,7.21
12/15/95,833.06,6.24
12/14/95,833.72,6.27
12/13/95,834.3,6.39
12/12/95,835.62,6.43
12/11/95,836.36,6.4
12/8/95,834.38,6.4
12/7/95,833.55,6.45
12/6/95,836.86,6.73
12/5/95,836.2,6.74
12/4/95,838.84,6.77
12/1/95,830.33,6.29
11/30/95,825.76,6.4
11/29/95,819.66,6.09
11/28/95,816.84,6.09
11/27/95,817.65,6.09
11/24/95,814.91,6.08
11/22/95,811.44,6.95
11/21/95,811.04,7.01
11/20/95,813.62,6.91
11/17/95,814.59,6.88
11/16/95,813.38,6.88
11/15/95,809.1,6.75
11/14/95,810.64,6.76
11/13/95,812.09,6.76
